Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,75.0,836.0,establecimiento,establecimiento,Hombre,155.0,0.0,140.0,40.714285714285715,115.0,42.608695652173914,124.0,49.193548387096776,147.0,40.136054421768705,126.0,57.936507936507944,104.0,45.19230769230769,117.0,43.58974358974359,185.0,34.5945945945946,246.0,30.48780487804878,645.0,129.6124031007752,2104.0,65.20912547528516
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,61.0,770.0,establecimiento,establecimiento,Hombre,1073.0,0.65237651444548,1138.0,4.393673110720562,1234.0,5.26742301458671,1296.0,5.787037037037037,1248.0,7.9326923076923075,1173.0,7.161125319693094,1005.0,6.766169154228856,914.0,8.424507658643327,904.0,6.8584070796460175,798.0,7.644110275689223,1939.0,39.71119133574007,12722.0,11.146046219147934
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,51.0,630.0,establecimiento,establecimiento,Hombre,814.0,0.85995085995086,862.0,5.56844547563805,1099.0,5.914467697907188,1169.0,5.303678357570573,977.0,6.1412487205731825,838.0,6.205250596658711,773.0,7.244501940491591,755.0,6.754966887417218,761.0,5.519053876478318,677.0,7.533234859675036,1773.0,35.53299492385787,10498.0,10.706801295484853
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,14.0,242.0,establecimiento,establecimiento,Hombre,304.0,2.9605263157894735,334.0,4.790419161676647,345.0,5.797101449275362,357.0,7.563025210084033,336.0,6.547619047619048,295.0,5.423728813559322,301.0,4.318936877076411,295.0,5.423728813559322,312.0,3.8461538461538463,289.0,4.844290657439446,713.0,33.94109396914446,3881.0,10.486987889719144
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,1076.0,2.0,61.0,44.0,71.0,37.0,56.0,42.0,52.0,40.0,56.0,615.0,establecimiento,establecimiento,Hombre,756.0,0.26455026455026454,873.0,6.987399770904926,869.0,5.063291139240507,764.0,9.293193717277488,650.0,5.6923076923076925,643.0,8.709175738724728,670.0,6.26865671641791,703.0,7.396870554765292,841.0,4.756242568370987,736.0,7.608695652173914,1528.0,40.24869109947644,9033.0,11.911878667109487
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,1445.0,2.0,90.0,74.0,58.0,64.0,76.0,78.0,81.0,76.0,67.0,779.0,establecimiento,establecimiento,Hombre,848.0,0.2358490566037736,827.0,10.882708585247885,773.0,9.573091849935317,716.0,8.100558659217876,629.0,10.174880763116057,670.0,11.343283582089553,773.0,10.090556274256144,695.0,11.654676258992806,676.0,11.242603550295858,581.0,11.53184165232358,1660.0,46.9277108433735,8848.0,16.331374321880652
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,2597.0,7.0,232.0,261.0,281.0,278.0,243.0,204.0,165.0,129.0,95.0,702.0,establecimiento,establecimiento,Hombre,1876.0,0.3731343283582089,2110.0,10.995260663507109,2604.0,10.023041474654377,2989.0,9.401137504182,2624.0,10.59451219512195,2413.0,10.070451719850809,2044.0,9.980430528375733,1876.0,8.795309168443497,1618.0,7.972805933250927,1384.0,6.864161849710983,2802.0,25.053533190578158,24340.0,10.669679539852094
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,2261.0,42.0,166.0,183.0,206.0,192.0,188.0,161.0,142.0,125.0,79.0,777.0,establecimiento,establecimiento,Hombre,2040.0,2.0588235294117645,2038.0,8.145240431795878,2090.0,8.75598086124402,2076.0,9.922928709055876,1723.0,11.14335461404527,1592.0,11.809045226130653,1558.0,10.333761232349167,1548.0,9.17312661498708,1462.0,8.549931600547197,1066.0,7.410881801125703,1803.0,43.09484193011647,18996.0,11.902505790692777
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,63.0,2.0,0.0,4.0,4.0,2.0,1.0,3.0,5.0,0.0,2.0,40.0,establecimiento,establecimiento,Hombre,0.0,,0.0,,1.0,400.0,1.0,400.0,1.0,200.0,1.0,100.0,0.0,,1.0,500.0,1.0,0.0,1.0,200.0,0.0,,7.0,900.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,73.0,0.0,2.0,6.0,1.0,6.0,6.0,4.0,2.0,2.0,4.0,40.0,establecimiento,establecimiento,Hombre,1.0,0.0,2.0,100.0,5.0,120.0,1.0,100.0,0.0,,0.0,,0.0,,0.0,,1.0,200.0,2.0,200.0,2.0,2000.0,14.0,521.4285714285714
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,establecimiento,establecimiento,Hombre,2.0,0.0,2.0,0.0,3.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,,15.0,86.66666666666667
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,115.0,0.0,6.0,9.0,6.0,6.0,8.0,7.0,6.0,2.0,1.0,64.0,establecimiento,establecimiento,Hombre,1.0,0.0,4.0,150.0,0.0,,3.0,200.0,2.0,300.0,1.0,800.0,3.0,233.33333333333334,2.0,300.0,1.0,200.0,1.0,100.0,3.0,2133.333333333333,21.0,547.6190476190476
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,51.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,41.0,establecimiento,establecimiento,Hombre,0.0,,0.0,,0.0,,5.0,20.0,0.0,,2.0,50.0,2.0,0.0,1.0,200.0,0.0,,0.0,,0.0,,10.0,509.99999999999994
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,72.0,3.0,6.0,0.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,42.0,establecimiento,establecimiento,Hombre,30.0,10.0,24.0,25.0,40.0,0.0,36.0,2.7777777777777777,28.0,10.714285714285714,28.0,10.714285714285714,29.0,13.793103448275861,20.0,15.0,11.0,18.181818181818183,12.0,41.66666666666667,20.0,210.0,278.0,25.899280575539567
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,1078.0,21.0,83.0,87.0,99.0,103.0,85.0,62.0,53.0,37.0,32.0,416.0,establecimiento,establecimiento,Hombre,1624.0,1.293103448275862,1529.0,5.428384565075213,1508.0,5.769230769230769,1559.0,6.350224502886466,1381.0,7.4583635047067345,1217.0,6.9843878389482335,1160.0,5.344827586206897,1132.0,4.681978798586572,1010.0,3.663366336633663,792.0,4.040404040404041,1513.0,27.49504296100463,14425.0,7.47313691507799
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,758.0,4.0,42.0,75.0,80.0,51.0,63.0,34.0,45.0,36.0,27.0,301.0,establecimiento,establecimiento,Hombre,584.0,0.684931506849315,531.0,7.909604519774012,547.0,13.711151736745887,560.0,14.285714285714285,488.0,10.450819672131148,429.0,14.685314685314685,427.0,7.962529274004685,416.0,10.817307692307693,432.0,8.333333333333332,389.0,6.940874035989718,753.0,39.9734395750332,5556.0,13.642908567314615
2023,,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109407,Posta de Salud Rural Juan Pablo II de Lampa,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,establecimiento,establecimiento,Hombre,243.0,0.0,260.0,0.0,285.0,0.0,280.0,0.0,250.0,0.0,236.0,0.0,205.0,0.0,261.0,0.0,264.0,0.0,238.0,0.0,452.0,0.0,2974.0,0.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,178.0,1.0,6.0,12.0,8.0,20.0,7.0,11.0,10.0,7.0,1.0,95.0,establecimiento,establecimiento,Hombre,179.0,0.5586592178770949,124.0,4.838709677419355,146.0,8.21917808219178,134.0,5.970149253731343,117.0,17.094017094017094,103.0,6.796116504854369,106.0,10.377358490566039,126.0,7.936507936507936,119.0,5.88235294117647,105.0,0.9523809523809524,199.0,47.73869346733669,1458.0,12.208504801097392
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,328.0,0.0,36.0,30.0,32.0,17.0,25.0,24.0,17.0,17.0,21.0,109.0,establecimiento,establecimiento,Hombre,239.0,0.0,248.0,14.516129032258066,237.0,12.658227848101266,276.0,11.594202898550725,198.0,8.585858585858585,171.0,14.619883040935672,140.0,17.142857142857142,133.0,12.781954887218044,156.0,10.897435897435898,135.0,15.555555555555555,222.0,49.0990990990991,2155.0,15.220417633410674
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,410.0,6.0,15.0,24.0,24.0,31.0,22.0,29.0,24.0,14.0,20.0,201.0,,establecimiento,Hombre,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109320,Centro de Salud Familiar Huertos Familiares,Centro de Salud Familiar (CESFAM),Municipal,208.0,2.0,11.0,15.0,19.0,7.0,20.0,13.0,12.0,5.0,7.0,97.0,establecimiento,establecimiento,Hombre,422.0,0.47393364928909953,496.0,2.217741935483871,519.0,2.8901734104046244,433.0,4.387990762124711,329.0,2.127659574468085,316.0,6.329113924050633,340.0,3.823529411764706,349.0,3.4383954154727796,421.0,1.187648456057007,344.0,2.0348837209302326,742.0,13.07277628032345,4711.0,4.415198471662068
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109410,Posta de Salud Rural La Capilla de Caleu,Posta de Salud Rural (PSR),Municipal,19.0,0.0,5.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,establecimiento,establecimiento,Hombre,14.0,0.0,11.0,45.45454545454545,10.0,0.0,9.0,22.22222222222222,13.0,23.076923076923077,8.0,25.0,10.0,10.0,18.0,5.555555555555555,12.0,0.0,13.0,15.384615384615385,45.0,6.666666666666667,163.0,11.65644171779141
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109412,Posta de Salud Rural Montenegro,Posta de Salud Rural (PSR),Municipal,23.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,12.0,establecimiento,establecimiento,Hombre,16.0,0.0,14.0,7.142857142857142,13.0,15.384615384615385,14.0,21.428571428571427,10.0,10.0,7.0,0.0,10.0,10.0,14.0,14.285714285714285,9.0,0.0,13.0,7.6923076923076925,26.0,46.15384615384615,146.0,15.753424657534246
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109413,Posta de Salud Rural Rungue,Posta de Salud Rural (PSR),Municipal,29.0,0.0,3.0,1.0,2.0,5.0,4.0,2.0,2.0,3.0,1.0,6.0,establecimiento,establecimiento,Hombre,15.0,0.0,15.0,20.0,12.0,8.333333333333332,14.0,14.285714285714285,8.0,62.5,5.0,80.0,8.0,25.0,11.0,18.181818181818183,12.0,25.0,7.0,14.285714285714285,23.0,26.08695652173913,130.0,22.30769230769231
