Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,15_24,25_34,35_44,45_54,55_64,65_mas,total_15_mas,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_distribucion_pct,25_34_distribucion_pct,35_44_distribucion_pct,45_54_distribucion_pct,55_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,126,428,400,350,293,420,2017,504.0,1235.0,1008.0,919.0,1029.0,1940.0,6635.0,25.0,34.65587044534413,39.682539682539684,38.084874863982584,28.474246841593782,21.649484536082475,30.399397136397887
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,159,423,402,404,494,543,2425,504.0,1235.0,1008.0,919.0,1029.0,1940.0,6635.0,31.547619047619047,34.25101214574899,39.88095238095239,43.96082698585419,48.00777453838678,27.989690721649485,36.54860587792012
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,4,2,4,0,0,3,13,26.0,64.0,47.0,42.0,28.0,96.0,303.0,15.384615384615385,3.125,8.51063829787234,0.0,0.0,3.125,4.29042904290429
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,6,12,7,4,5,38,72,26.0,64.0,47.0,42.0,28.0,96.0,303.0,23.076923076923077,18.75,14.893617021276595,9.523809523809524,17.857142857142858,39.58333333333333,23.762376237623762
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,9,32,25,20,14,29,129,26.0,64.0,47.0,42.0,28.0,96.0,303.0,34.61538461538461,50.0,53.191489361702125,47.61904761904761,50.0,30.208333333333332,42.57425742574257
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,7,18,11,18,9,26,89,26.0,64.0,47.0,42.0,28.0,96.0,303.0,26.923076923076923,28.125,23.404255319148938,42.857142857142854,32.142857142857146,27.083333333333332,29.372937293729372
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,0,0,0,1,4,6,48.0,43.0,25.0,18.0,29.0,142.0,305.0,2.083333333333333,0.0,0.0,0.0,3.4482758620689653,2.8169014084507045,1.9672131147540985
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,22,9,4,3,4,42,84,48.0,43.0,25.0,18.0,29.0,142.0,305.0,45.83333333333333,20.930232558139537,16.0,16.666666666666664,13.793103448275861,29.577464788732392,27.54098360655738
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,16,26,12,9,9,44,116,48.0,43.0,25.0,18.0,29.0,142.0,305.0,33.33333333333333,60.46511627906976,48.0,50.0,31.03448275862069,30.985915492957744,38.0327868852459
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,9,8,9,6,15,52,99,48.0,43.0,25.0,18.0,29.0,142.0,305.0,18.75,18.6046511627907,36.0,33.33333333333333,51.724137931034484,36.61971830985916,32.459016393442624
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,3,3,1.0,13.0,4.0,5.0,3.0,135.0,161.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,1.8633540372670807
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,0,4,1,0,1,50,56,1.0,13.0,4.0,5.0,3.0,135.0,161.0,0.0,30.76923076923077,25.0,0.0,33.33333333333333,37.03703703703704,34.78260869565217
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,7,2,3,2,29,43,1.0,13.0,4.0,5.0,3.0,135.0,161.0,0.0,53.84615384615385,50.0,60.0,66.66666666666666,21.48148148148148,26.70807453416149
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,1,2,1,2,0,53,59,1.0,13.0,4.0,5.0,3.0,135.0,161.0,100.0,15.384615384615385,25.0,40.0,0.0,39.25925925925926,36.64596273291926
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,1,0,1,0,4,6,22.0,35.0,26.0,17.0,19.0,61.0,180.0,0.0,2.857142857142857,0.0,5.88235294117647,0.0,6.557377049180328,3.3333333333333335
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,5,6,6,4,6,33,60,22.0,35.0,26.0,17.0,19.0,61.0,180.0,22.727272727272727,17.142857142857142,23.076923076923077,23.52941176470588,31.57894736842105,54.09836065573771,33.33333333333333
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,11,14,17,7,4,12,65,22.0,35.0,26.0,17.0,19.0,61.0,180.0,50.0,40.0,65.38461538461539,41.17647058823529,21.052631578947366,19.672131147540984,36.11111111111111
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,6,14,3,5,9,12,49,22.0,35.0,26.0,17.0,19.0,61.0,180.0,27.27272727272727,40.0,11.538461538461538,29.411764705882355,47.368421052631575,19.672131147540984,27.22222222222222
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,1,0,0,0,15,17,48.0,92.0,46.0,42.0,44.0,250.0,522.0,2.083333333333333,1.0869565217391304,0.0,0.0,0.0,6.0,3.256704980842912
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,18,19,9,6,8,88,148,48.0,92.0,46.0,42.0,44.0,250.0,522.0,37.5,20.652173913043477,19.565217391304348,14.285714285714285,18.181818181818183,35.199999999999996,28.35249042145594
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,15,40,21,20,16,69,181,48.0,92.0,46.0,42.0,44.0,250.0,522.0,31.25,43.47826086956522,45.65217391304348,47.61904761904761,36.36363636363637,27.6,34.67432950191571
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,14,32,16,16,20,78,176,48.0,92.0,46.0,42.0,44.0,250.0,522.0,29.166666666666668,34.78260869565217,34.78260869565217,38.095238095238095,45.45454545454545,31.2,33.71647509578544
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,0,0,0,0,20,21,40.0,40.0,33.0,55.0,30.0,271.0,469.0,2.5,0.0,0.0,0.0,0.0,7.380073800738007,4.477611940298507
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,17,8,5,8,6,103,147,40.0,40.0,33.0,55.0,30.0,271.0,469.0,42.5,20.0,15.151515151515152,14.545454545454545,20.0,38.00738007380074,31.343283582089555
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,11,17,15,32,14,68,157,40.0,40.0,33.0,55.0,30.0,271.0,469.0,27.500000000000004,42.5,45.45454545454545,58.18181818181818,46.666666666666664,25.092250922509223,33.47547974413646
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,11,15,13,15,10,80,144,40.0,40.0,33.0,55.0,30.0,271.0,469.0,27.500000000000004,37.5,39.39393939393939,27.27272727272727,33.33333333333333,29.520295202952028,30.703624733475483
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,0,1,0,3,0,0,4,0.0,1.0,0.0,4.0,0.0,0.0,5.0,,100.0,,75.0,,,80.0
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,0,0,0,1,0,0,1,0.0,1.0,0.0,4.0,0.0,0.0,5.0,,0.0,,25.0,,,20.0
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Bajo peso,4,6,0,0,2,188,200,104.0,317.0,251.0,236.0,194.0,1379.0,2481.0,3.8461538461538463,1.8927444794952681,0.0,0.0,1.0309278350515463,13.63306744017404,8.061265618702135
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Normal,33,74,60,49,53,587,856,104.0,317.0,251.0,236.0,194.0,1379.0,2481.0,31.73076923076923,23.34384858044164,23.904382470119522,20.76271186440678,27.31958762886598,42.567077592458304,34.502216848045144
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Obesidad,39,106,107,88,58,270,668,104.0,317.0,251.0,236.0,194.0,1379.0,2481.0,37.5,33.4384858044164,42.62948207171315,37.28813559322034,29.896907216494846,19.579405366207396,26.924627166465136
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Sobrepeso,28,131,84,99,81,334,757,104.0,317.0,251.0,236.0,194.0,1379.0,2481.0,26.923076923076923,41.32492113564668,33.46613545816733,41.94915254237288,41.75257731958763,24.22044960116026,30.511890366787586
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110320,Centro de Salud Familiar Lo Franco,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,13,9,3,2,5,256,288,290.0,744.0,610.0,458.0,357.0,2756.0,5215.0,4.482758620689655,1.2096774193548387,0.49180327868852464,0.43668122270742354,1.400560224089636,9.288824383164005,5.522531160115053
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110320,Centro de Salud Familiar Lo Franco,Centro de Salud Familiar (CESFAM),Municipal,Normal,113,176,114,84,89,1180,1756,290.0,744.0,610.0,458.0,357.0,2756.0,5215.0,38.96551724137931,23.655913978494624,18.688524590163937,18.340611353711793,24.92997198879552,42.815674891146585,33.67209971236817
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110320,Centro de Salud Familiar Lo Franco,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,71,289,259,193,118,594,1524,290.0,744.0,610.0,458.0,357.0,2756.0,5215.0,24.482758620689655,38.844086021505376,42.459016393442624,42.13973799126637,33.0532212885154,21.55297532656023,29.22339405560882
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110320,Centro de Salud Familiar Lo Franco,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,93,270,234,179,145,726,1647,290.0,744.0,610.0,458.0,357.0,2756.0,5215.0,32.068965517241374,36.29032258064516,38.36065573770492,39.082969432314414,40.61624649859944,26.342525399129173,31.58197507190796
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110325,Centro de Salud Familiar Garín,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,22,15,5,6,2,184,234,470.0,488.0,263.0,233.0,171.0,2135.0,3760.0,4.680851063829787,3.0737704918032787,1.9011406844106464,2.575107296137339,1.1695906432748537,8.618266978922717,6.223404255319149
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110325,Centro de Salud Familiar Garín,Centro de Salud Familiar (CESFAM),Municipal,Normal,201,176,63,39,44,869,1392,470.0,488.0,263.0,233.0,171.0,2135.0,3760.0,42.765957446808514,36.0655737704918,23.954372623574145,16.738197424892704,25.730994152046783,40.702576112412174,37.02127659574468
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110325,Centro de Salud Familiar Garín,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,114,132,102,86,52,522,1008,470.0,488.0,263.0,233.0,171.0,2135.0,3760.0,24.25531914893617,27.049180327868854,38.78326996197718,36.9098712446352,30.409356725146196,24.449648711943794,26.80851063829787
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110325,Centro de Salud Familiar Garín,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,133,165,93,102,73,560,1126,470.0,488.0,263.0,233.0,171.0,2135.0,3760.0,28.297872340425535,33.81147540983606,35.361216730038024,43.776824034334766,42.69005847953216,26.229508196721312,29.946808510638295
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110720,Centro Comunitario de Salud Familiar Catamarca,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,6,8,2,0,0,54,70,67.0,129.0,80.0,41.0,35.0,482.0,834.0,8.955223880597014,6.2015503875969,2.5,0.0,0.0,11.20331950207469,8.393285371702639
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110720,Centro Comunitario de Salud Familiar Catamarca,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,26,52,17,11,6,194,306,67.0,129.0,80.0,41.0,35.0,482.0,834.0,38.80597014925373,40.310077519379846,21.25,26.82926829268293,17.142857142857142,40.24896265560166,36.69064748201439
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110720,Centro Comunitario de Salud Familiar Catamarca,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,11,35,30,13,9,111,209,67.0,129.0,80.0,41.0,35.0,482.0,834.0,16.417910447761194,27.131782945736433,37.5,31.70731707317073,25.71428571428571,23.029045643153527,25.059952038369303
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110720,Centro Comunitario de Salud Familiar Catamarca,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,24,34,31,17,20,123,249,67.0,129.0,80.0,41.0,35.0,482.0,834.0,35.82089552238806,26.356589147286826,38.75,41.46341463414634,57.14285714285714,25.518672199170123,29.856115107913666
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110725,Centro Comunitario de Salud Familiar Antumalal,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,5,1,1,0,0,25,32,58.0,69.0,51.0,42.0,24.0,341.0,585.0,8.620689655172415,1.4492753623188406,1.9607843137254901,0.0,0.0,7.331378299120235,5.47008547008547
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110725,Centro Comunitario de Salud Familiar Antumalal,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,27,17,13,5,8,125,195,58.0,69.0,51.0,42.0,24.0,341.0,585.0,46.55172413793103,24.637681159420293,25.49019607843137,11.904761904761903,33.33333333333333,36.65689149560117,33.33333333333333
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110725,Centro Comunitario de Salud Familiar Antumalal,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,14,26,20,14,4,81,159,58.0,69.0,51.0,42.0,24.0,341.0,585.0,24.137931034482758,37.68115942028986,39.21568627450981,33.33333333333333,16.666666666666664,23.75366568914956,27.17948717948718
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110725,Centro Comunitario de Salud Familiar Antumalal,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,12,25,17,23,12,110,199,58.0,69.0,51.0,42.0,24.0,341.0,585.0,20.689655172413794,36.231884057971016,33.33333333333333,54.761904761904766,50.0,32.25806451612903,34.01709401709402
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,200342,Centro Comunitario de Salud Familiar Plaza México,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,8,2,0,1,0,24,35,131.0,106.0,45.0,25.0,25.0,187.0,519.0,6.106870229007633,1.8867924528301887,0.0,4.0,0.0,12.834224598930483,6.74373795761079
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,200342,Centro Comunitario de Salud Familiar Plaza México,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,80,43,16,8,8,69,224,131.0,106.0,45.0,25.0,25.0,187.0,519.0,61.06870229007634,40.56603773584906,35.55555555555556,32.0,32.0,36.898395721925134,43.15992292870906
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,200342,Centro Comunitario de Salud Familiar Plaza México,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,12,15,9,6,8,40,90,131.0,106.0,45.0,25.0,25.0,187.0,519.0,9.16030534351145,14.150943396226415,20.0,24.0,32.0,21.390374331550802,17.341040462427745
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,200342,Centro Comunitario de Salud Familiar Plaza México,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,31,46,20,10,9,54,170,131.0,106.0,45.0,25.0,25.0,187.0,519.0,23.66412213740458,43.39622641509434,44.44444444444444,40.0,36.0,28.87700534759358,32.75529865125241
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110360,Centro de Salud Familiar Renca,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,23,14,5,2,11,411,466,683.0,1204.0,926.0,746.0,650.0,3226.0,7435.0,3.3674963396778916,1.1627906976744187,0.5399568034557235,0.2680965147453083,1.6923076923076923,12.740235585864848,6.267652992602556
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110360,Centro de Salud Familiar Renca,Centro de Salud Familiar (CESFAM),Municipal,Normal,263,306,190,147,166,1194,2266,683.0,1204.0,926.0,746.0,650.0,3226.0,7435.0,38.50658857979502,25.41528239202658,20.518358531317496,19.70509383378016,25.538461538461537,37.011779293242405,30.47747141896436
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110360,Centro de Salud Familiar Renca,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,221,476,411,296,225,730,2359,683.0,1204.0,926.0,746.0,650.0,3226.0,7435.0,32.357247437774525,39.53488372093023,44.38444924406048,39.67828418230563,34.61538461538461,22.62864228146311,31.728312037659716
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110360,Centro de Salud Familiar Renca,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,176,408,320,301,248,891,2344,683.0,1204.0,926.0,746.0,650.0,3226.0,7435.0,25.76866764275256,33.88704318936877,34.557235421166304,40.3485254691689,38.15384615384615,27.619342839429635,31.526563550773368
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110361,Centro de Salud Familiar Bicentenario,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,16,2,2,1,1,76,98,378.0,533.0,451.0,343.0,270.0,833.0,2808.0,4.232804232804233,0.37523452157598497,0.4434589800443459,0.2915451895043732,0.3703703703703704,9.123649459783914,3.49002849002849
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110361,Centro de Salud Familiar Bicentenario,Centro de Salud Familiar (CESFAM),Municipal,Normal,127,120,104,48,71,299,769,378.0,533.0,451.0,343.0,270.0,833.0,2808.0,33.5978835978836,22.5140712945591,23.059866962305986,13.994169096209912,26.296296296296294,35.89435774309724,27.386039886039885
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110361,Centro de Salud Familiar Bicentenario,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,114,225,186,166,94,211,996,378.0,533.0,451.0,343.0,270.0,833.0,2808.0,30.158730158730158,42.21388367729831,41.24168514412417,48.39650145772595,34.81481481481482,25.33013205282113,35.47008547008547
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110361,Centro de Salud Familiar Bicentenario,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,121,186,159,128,104,247,945,378.0,533.0,451.0,343.0,270.0,833.0,2808.0,32.01058201058201,34.8968105065666,35.254988913525494,37.31778425655977,38.51851851851852,29.65186074429772,33.65384615384615
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,19,6,3,3,7,115,153,453.0,592.0,565.0,450.0,291.0,1649.0,4000.0,4.194260485651214,1.0135135135135136,0.5309734513274336,0.6666666666666667,2.405498281786942,6.973923590054579,3.8249999999999997
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,Centro de Salud Familiar (CESFAM),Municipal,Normal,166,114,95,79,65,609,1128,453.0,592.0,565.0,450.0,291.0,1649.0,4000.0,36.64459161147903,19.256756756756758,16.8141592920354,17.555555555555554,22.336769759450174,36.93147362037599,28.199999999999996
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,144,265,270,198,111,469,1457,453.0,592.0,565.0,450.0,291.0,1649.0,4000.0,31.788079470198678,44.763513513513516,47.78761061946903,44.0,38.144329896907216,28.441479684657367,36.425000000000004
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,124,207,197,170,108,456,1262,453.0,592.0,565.0,450.0,291.0,1649.0,4000.0,27.373068432671083,34.96621621621622,34.86725663716814,37.77777777777778,37.11340206185567,27.65312310491207,31.55
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110364,Centro de Salud Familiar Huamachuco,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,13,3,2,5,6,61,90,296.0,453.0,399.0,361.0,227.0,815.0,2551.0,4.391891891891892,0.6622516556291391,0.5012531328320802,1.3850415512465373,2.643171806167401,7.484662576687116,3.528028224225794
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110364,Centro de Salud Familiar Huamachuco,Centro de Salud Familiar (CESFAM),Municipal,Normal,100,118,68,59,46,295,686,296.0,453.0,399.0,361.0,227.0,815.0,2551.0,33.78378378378378,26.048565121412803,17.042606516290725,16.343490304709142,20.26431718061674,36.19631901840491,26.89141513132105
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110364,Centro de Salud Familiar Huamachuco,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,97,163,172,142,60,202,836,296.0,453.0,399.0,361.0,227.0,815.0,2551.0,32.77027027027027,35.98233995584989,43.10776942355889,39.335180055401665,26.431718061674008,24.785276073619634,32.77146217169737
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110364,Centro de Salud Familiar Huamachuco,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,86,169,157,155,115,257,939,296.0,453.0,399.0,361.0,227.0,815.0,2551.0,29.054054054054053,37.30684326710817,39.34837092731829,42.93628808864266,50.66079295154186,31.533742331288344,36.80909447275578
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,7,5,1,1,3,122,139,353.0,889.0,718.0,421.0,236.0,1261.0,3878.0,1.9830028328611897,0.562429696287964,0.1392757660167131,0.23752969121140144,1.2711864406779663,9.674861221252975,3.584321815368747
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,Centro de Salud Familiar (CESFAM),Municipal,Normal,120,210,130,68,46,442,1016,353.0,889.0,718.0,421.0,236.0,1261.0,3878.0,33.994334277620396,23.62204724409449,18.105849582172702,16.152019002375297,19.491525423728813,35.051546391752574,26.19907168643631
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,111,328,288,152,67,298,1244,353.0,889.0,718.0,421.0,236.0,1261.0,3878.0,31.444759206798867,36.895388076490434,40.11142061281337,36.104513064133016,28.389830508474578,23.632038065027754,32.07839092315626
