Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Glicemia alterada,7,326,396,506,429,437,356,312,226,166,962,4123,16,1074,1180,1422,1218,1085,818,684,540,364,5088,13489,43.75,30.353817504655495,33.559322033898304,35.58368495077356,35.221674876847295,40.276497695852534,43.52078239608802,45.614035087719294,41.85185185185185,45.604395604395606,18.907232704402517,30.565646081992735
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Presion arterial elevada,2,55,57,89,126,140,118,128,120,72,1639,2546,16,1074,1180,1422,1218,1085,818,684,540,364,5088,13489,12.5,5.121042830540038,4.830508474576272,6.258790436005627,10.344827586206897,12.903225806451612,14.425427872860636,18.71345029239766,22.22222222222222,19.78021978021978,32.213050314465406,18.87463859441026
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Tabaquismo,4,297,392,456,417,391,285,213,179,117,528,3279,16,1074,1180,1422,1218,1085,818,684,540,364,5088,13489,25.0,27.6536312849162,33.220338983050844,32.06751054852321,34.23645320197045,36.036866359447004,34.84107579462103,31.140350877192986,33.14814814814815,32.142857142857146,10.377358490566039,24.308695974497738
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Colesterol elevado,2,17,32,40,47,36,51,59,44,35,28,391,17,216,279,260,226,215,217,190,150,139,1140,3049,11.76470588235294,7.87037037037037,11.469534050179211,15.384615384615385,20.79646017699115,16.74418604651163,23.502304147465438,31.05263157894737,29.333333333333332,25.179856115107913,2.456140350877193,12.823876680878977
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Glicemia alterada,6,38,73,70,80,84,73,81,62,49,54,670,17,216,279,260,226,215,217,190,150,139,1140,3049,35.294117647058826,17.59259259259259,26.16487455197133,26.923076923076923,35.39823008849557,39.06976744186046,33.6405529953917,42.63157894736842,41.333333333333336,35.25179856115108,4.736842105263158,21.97441784191538
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Presion arterial elevada,1,11,14,26,25,38,35,38,32,34,369,623,17,216,279,260,226,215,217,190,150,139,1140,3049,5.88235294117647,5.092592592592593,5.017921146953405,10.0,11.061946902654867,17.674418604651162,16.129032258064516,20.0,21.333333333333336,24.46043165467626,32.36842105263158,20.432928829124304
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tabaquismo,5,52,77,68,68,74,70,50,38,38,87,627,17,216,279,260,226,215,217,190,150,139,1140,3049,29.411764705882355,24.074074074074073,27.598566308243726,26.153846153846157,30.08849557522124,34.418604651162795,32.25806451612903,26.31578947368421,25.333333333333336,27.33812949640288,7.631578947368421,20.564119383404396
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Colesterol elevado,0,57,99,139,147,165,140,152,199,124,529,1751,11,856,1030,1030,916,800,631,530,544,366,3370,10084,0.0,6.658878504672897,9.611650485436893,13.495145631067961,16.048034934497817,20.625,22.18700475435816,28.67924528301887,36.580882352941174,33.87978142076503,15.697329376854599,17.364141213804047
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Glicemia alterada,0,11,28,34,38,50,50,60,66,50,771,1158,11,856,1030,1030,916,800,631,530,544,366,3370,10084,0.0,1.2850467289719625,2.7184466019417477,3.300970873786408,4.148471615720524,6.25,7.923930269413629,11.320754716981133,12.132352941176471,13.661202185792352,22.87833827893175,11.483538278460928
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Presion arterial elevada,1,56,114,139,174,184,170,170,164,124,1405,2701,11,856,1030,1030,916,800,631,530,544,366,3370,10084,9.090909090909092,6.5420560747663545,11.067961165048544,13.495145631067961,18.995633187772924,23.0,26.94136291600634,32.075471698113205,30.14705882352941,33.87978142076503,41.69139465875371,26.785005950019837
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tabaquismo,5,239,344,337,314,306,201,169,147,96,472,2630,11,856,1030,1030,916,800,631,530,544,366,3370,10084,45.45454545454545,27.920560747663554,33.398058252427184,32.71844660194175,34.27947598253275,38.25,31.85419968304279,31.886792452830186,27.02205882352941,26.229508196721312,14.00593471810089,26.080920269734232
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Colesterol elevado,11,184,212,279,244,277,226,263,262,269,2472,4699,224,2505,2756,2761,2257,1863,1483,1248,1097,1241,18806,36241,4.910714285714286,7.3453093812375245,7.6923076923076925,10.105034407823252,10.81081081081081,14.868491680085882,15.23937963587323,21.07371794871795,23.883318140382862,21.67606768734891,13.144741040093589,12.965977759995583
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Glicemia alterada,3,56,56,83,102,112,104,93,100,114,3825,4648,224,2505,2756,2761,2257,1863,1483,1248,1097,1241,18806,36241,1.3392857142857142,2.2355289421157685,2.0319303338171264,3.0061571894241217,4.519273371732388,6.011808910359635,7.0128118678354685,7.451923076923077,9.115770282588878,9.186140209508462,20.33925342975646,12.825253166303357
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Presion arterial elevada,2,40,76,104,124,159,150,147,142,191,4819,5954,224,2505,2756,2761,2257,1863,1483,1248,1097,1241,18806,36241,0.8928571428571428,1.5968063872255487,2.7576197387518144,3.766751177109743,5.494018608772707,8.53462157809984,10.114632501685772,11.778846153846153,12.944393801276208,15.390813859790493,25.62480059555461,16.42890648712784
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tabaquismo,32,528,645,653,592,571,422,322,291,308,1882,6246,224,2505,2756,2761,2257,1863,1483,1248,1097,1241,18806,36241,14.285714285714285,21.077844311377245,23.403483309143684,23.650851140890982,26.229508196721312,30.649490069779922,28.455832771409305,25.801282051282055,26.52689152233364,24.818694601128122,10.007444432627885,17.234623768659805
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Colesterol elevado,0,1,7,9,8,24,13,8,9,14,87,180,72,1248,1296,1301,1079,946,743,600,556,627,5820,14288,0.0,0.08012820512820512,0.5401234567901234,0.6917755572636434,0.7414272474513438,2.536997885835095,1.7496635262449527,1.3333333333333335,1.618705035971223,2.2328548644338118,1.4948453608247423,1.2597984322508398
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Glicemia alterada,4,6,13,5,9,10,11,9,8,12,65,152,72,1248,1296,1301,1079,946,743,600,556,627,5820,14288,5.555555555555555,0.4807692307692308,1.0030864197530864,0.3843197540353574,0.8341056533827619,1.0570824524312896,1.4804845222072678,1.5,1.4388489208633095,1.9138755980861244,1.1168384879725086,1.0638297872340425
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Presion arterial elevada,12,32,49,60,66,104,76,83,92,114,773,1461,72,1248,1296,1301,1079,946,743,600,556,627,5820,14288,16.666666666666664,2.564102564102564,3.7808641975308643,4.611837048424289,6.116774791473587,10.993657505285412,10.228802153432031,13.833333333333334,16.546762589928058,18.181818181818183,13.281786941580757,10.225363941769317
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tabaquismo,19,238,307,327,300,272,239,176,177,182,464,2701,72,1248,1296,1301,1079,946,743,600,556,627,5820,14288,26.38888888888889,19.070512820512818,23.688271604938272,25.134511913912377,27.803521779425395,28.752642706131077,32.16689098250337,29.333333333333332,31.83453237410072,29.02711323763955,7.972508591065291,18.90397536394177
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Colesterol elevado,1,32,31,28,37,47,52,54,60,41,389,772,520,1243,1256,1323,1079,1087,922,800,685,652,7319,16886,0.19230769230769232,2.574416733708769,2.4681528662420384,2.1164021164021163,3.429101019462465,4.323827046918123,5.639913232104121,6.75,8.75912408759124,6.288343558282208,5.314933734116683,4.571834655927988
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Glicemia alterada,27,69,65,84,84,101,59,81,64,68,1401,2103,520,1243,1256,1323,1079,1087,922,800,685,652,7319,16886,5.1923076923076925,5.551086082059534,5.17515923566879,6.349206349206349,7.784986098239111,9.291628334866605,6.399132321041215,10.125,9.343065693430656,10.429447852760736,19.141959284055197,12.454103991472225
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Presion arterial elevada,20,80,111,133,144,179,165,155,135,140,2741,4003,520,1243,1256,1323,1079,1087,922,800,685,652,7319,16886,3.8461538461538463,6.436041834271923,8.837579617834395,10.052910052910052,13.34569045412419,16.467341306347745,17.895878524945772,19.375,19.708029197080293,21.472392638036812,37.45047137587102,23.706028662797586
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tabaquismo,57,332,372,447,416,393,319,288,218,220,1050,4112,520,1243,1256,1323,1079,1087,922,800,685,652,7319,16886,10.961538461538462,26.709573612228482,29.617834394904456,33.78684807256236,38.55421686746988,36.15455381784729,34.598698481561826,36.0,31.824817518248178,33.74233128834356,14.34622216149747,24.35153381499467
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Colesterol elevado,0,4,11,12,11,14,15,21,15,19,149,271,140,1036,876,927,745,712,684,682,594,442,4223,11061,0.0,0.3861003861003861,1.2557077625570776,1.2944983818770228,1.476510067114094,1.9662921348314606,2.1929824561403506,3.0791788856304985,2.525252525252525,4.298642533936651,3.528297418896519,2.4500497242563966
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Glicemia alterada,27,160,171,180,159,174,200,191,146,112,1366,2886,140,1036,876,927,745,712,684,682,594,442,4223,11061,19.28571428571429,15.444015444015443,19.52054794520548,19.41747572815534,21.34228187919463,24.43820224719101,29.239766081871345,28.005865102639294,24.579124579124578,25.339366515837103,32.34667298129292,26.091673447247082
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Presion arterial elevada,13,92,86,151,128,137,162,166,166,141,1239,2481,140,1036,876,927,745,712,684,682,594,442,4223,11061,9.285714285714286,8.880308880308881,9.817351598173515,16.2891046386192,17.181208053691275,19.241573033707866,23.684210526315788,24.34017595307918,27.946127946127948,31.90045248868778,29.33933222827374,22.430160021697855
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tabaquismo,14,177,212,232,190,198,187,187,159,116,269,1941,140,1036,876,927,745,712,684,682,594,442,4223,11061,10.0,17.084942084942085,24.200913242009133,25.026968716289105,25.503355704697988,27.808988764044944,27.339181286549707,27.419354838709676,26.767676767676768,26.244343891402718,6.3698792327729095,17.548142120965554
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Colesterol elevado,4,41,24,52,69,67,94,104,103,109,2214,2881,411,2788,2679,2797,2360,2169,1852,1762,1756,1492,16688,36754,0.9732360097323601,1.4705882352941175,0.8958566629339306,1.8591347872720771,2.9237288135593222,3.0889810972798526,5.075593952483802,5.902383654937571,5.865603644646924,7.30563002680965,13.267018216682647,7.838602601077434
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Glicemia alterada,11,107,127,136,123,139,162,173,167,139,5537,6821,411,2788,2679,2797,2360,2169,1852,1762,1756,1492,16688,36754,2.67639902676399,3.837876614060258,4.7405748413587165,4.8623525205577405,5.211864406779661,6.408483171968649,8.74730021598272,9.81838819523269,9.510250569476081,9.316353887399465,33.17953020134228,18.55852424225935
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Presion arterial elevada,8,40,45,86,88,127,149,163,170,143,1913,2932,411,2788,2679,2797,2360,2169,1852,1762,1756,1492,16688,36754,1.9464720194647203,1.4347202295552368,1.6797312430011198,3.074722917411512,3.728813559322034,5.855232826187183,8.04535637149028,9.250851305334846,9.681093394077449,9.584450402144771,11.463326941514861,7.977363008107961
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tabaquismo,63,782,875,1003,905,827,693,613,568,501,1917,8747,411,2788,2679,2797,2360,2169,1852,1762,1756,1492,16688,36754,15.328467153284672,28.04878048780488,32.66144083613289,35.85984983911333,38.347457627118644,38.12816966343937,37.419006479481645,34.7900113507378,32.346241457858774,33.579088471849865,11.487296260786193,23.79877020188279
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Colesterol elevado,0,11,15,19,14,8,20,22,22,14,8,153,14,205,190,220,192,163,136,115,91,75,1404,2805,0.0,5.365853658536586,7.894736842105263,8.636363636363637,7.291666666666667,4.9079754601226995,14.705882352941178,19.130434782608695,24.175824175824175,18.666666666666668,0.5698005698005698,5.454545454545454
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Glicemia alterada,7,108,100,126,113,103,88,72,54,40,25,836,14,205,190,220,192,163,136,115,91,75,1404,2805,50.0,52.6829268292683,52.63157894736842,57.27272727272727,58.854166666666664,63.190184049079754,64.70588235294117,62.60869565217392,59.34065934065934,53.333333333333336,1.7806267806267806,29.80392156862745
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Presion arterial elevada,2,13,12,30,27,23,36,26,22,20,464,675,14,205,190,220,192,163,136,115,91,75,1404,2805,14.285714285714285,6.341463414634147,6.315789473684211,13.636363636363635,14.0625,14.11042944785276,26.47058823529412,22.608695652173914,24.175824175824175,26.666666666666668,33.04843304843305,24.06417112299465
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tabaquismo,3,66,58,75,74,61,56,34,31,23,141,622,14,205,190,220,192,163,136,115,91,75,1404,2805,21.428571428571427,32.19512195121951,30.526315789473685,34.090909090909086,38.54166666666667,37.423312883435585,41.17647058823529,29.565217391304348,34.065934065934066,30.666666666666664,10.042735042735043,22.174688057041
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Colesterol elevado,0,1,1,3,4,5,2,2,0,0,5,23,3,17,20,34,17,18,9,11,9,6,101,245,0.0,5.88235294117647,5.0,8.823529411764707,23.52941176470588,27.77777777777778,22.22222222222222,18.181818181818183,0.0,0.0,4.9504950495049505,9.387755102040817
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Glicemia alterada,0,1,1,1,0,0,1,1,1,0,1,7,3,17,20,34,17,18,9,11,9,6,101,245,0.0,5.88235294117647,5.0,2.941176470588235,0.0,0.0,11.11111111111111,9.090909090909092,11.11111111111111,0.0,0.9900990099009901,2.857142857142857
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Presion arterial elevada,3,0,0,1,0,1,1,1,0,0,8,15,3,17,20,34,17,18,9,11,9,6,101,245,100.0,0.0,0.0,2.941176470588235,0.0,5.555555555555555,11.11111111111111,9.090909090909092,0.0,0.0,7.920792079207921,6.122448979591836
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Tabaquismo,2,1,6,2,6,2,3,0,1,0,4,27,3,17,20,34,17,18,9,11,9,6,101,245,66.66666666666666,5.88235294117647,30.0,5.88235294117647,35.294117647058826,11.11111111111111,33.33333333333333,0.0,11.11111111111111,0.0,3.9603960396039604,11.020408163265307
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Colesterol elevado,0,85,124,177,201,248,280,275,274,350,581,2595,23,1325,1434,1449,1304,1178,1092,1078,1049,1361,9908,21201,0.0,6.415094339622642,8.647140864714087,12.215320910973086,15.414110429447852,21.052631578947366,25.64102564102564,25.510204081632654,26.12011439466158,25.71638501102131,5.863948324586192,12.239988679779255
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Glicemia alterada,0,90,121,163,183,220,295,289,316,505,1173,3355,23,1325,1434,1449,1304,1178,1092,1078,1049,1361,9908,21201,0.0,6.7924528301886795,8.437935843793584,11.249137336093858,14.033742331288343,18.675721561969443,27.014652014652015,26.808905380333954,30.123927550047664,37.10506980161646,11.838918046023416,15.824725248809019
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Presion arterial elevada,0,58,76,86,117,157,188,202,196,263,2089,3432,23,1325,1434,1449,1304,1178,1092,1078,1049,1361,9908,21201,0.0,4.377358490566038,5.299860529986053,5.9351276742581085,8.97239263803681,13.3276740237691,17.216117216117215,18.738404452690165,18.684461391801715,19.324026451138867,21.083972547436414,16.187915664355454
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Tabaquismo,5,316,402,424,418,380,286,339,303,331,1280,4484,23,1325,1434,1449,1304,1178,1092,1078,1049,1361,9908,21201,21.73913043478261,23.849056603773587,28.03347280334728,29.261559696342303,32.055214723926376,32.25806451612903,26.190476190476193,31.44712430426716,28.88465204957102,24.320352681851578,12.918853451756156,21.149945757275603
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Colesterol elevado,1,62,77,87,90,128,93,155,135,98,633,1559,22,1096,1090,1097,896,781,604,698,610,444,5315,12653,4.545454545454546,5.656934306569343,7.064220183486239,7.930720145852324,10.044642857142858,16.389244558258643,15.397350993377485,22.206303724928368,22.131147540983605,22.07207207207207,11.909689557855128,12.321188650912827
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Glicemia alterada,12,432,500,549,473,450,369,460,405,296,3124,7070,22,1096,1090,1097,896,781,604,698,610,444,5315,12653,54.54545454545454,39.416058394160586,45.87155963302752,50.04557885141294,52.79017857142857,57.618437900128036,61.09271523178808,65.90257879656161,66.39344262295081,66.66666666666666,58.777046095954844,55.87607681972655
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Presion arterial elevada,1,81,121,132,137,138,139,168,159,121,2067,3264,22,1096,1090,1097,896,781,604,698,610,444,5315,12653,4.545454545454546,7.39051094890511,11.100917431192661,12.03281677301732,15.290178571428573,17.6696542893726,23.013245033112582,24.068767908309454,26.065573770491802,27.25225225225225,38.88993414863594,25.79625385284122
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Tabaquismo,5,309,339,361,302,262,209,262,203,154,680,3086,22,1096,1090,1097,896,781,604,698,610,444,5315,12653,22.727272727272727,28.193430656934304,31.10091743119266,32.90793072014585,33.705357142857146,33.546734955185656,34.602649006622514,37.53581661891118,33.278688524590166,34.68468468468468,12.793979303857009,24.389472852287994
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Colesterol elevado,2,4,14,26,26,29,35,42,42,37,217,474,45,440,701,793,809,682,579,528,437,376,3796,9186,4.444444444444445,0.9090909090909091,1.9971469329529243,3.278688524590164,3.2138442521631645,4.252199413489736,6.0449050086355784,7.954545454545454,9.610983981693364,9.840425531914894,5.7165437302423605,5.160026126714565
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Glicemia alterada,0,2,2,8,6,12,21,14,30,33,403,531,45,440,701,793,809,682,579,528,437,376,3796,9186,0.0,0.45454545454545453,0.28530670470756064,1.008827238335435,0.7416563658838072,1.7595307917888565,3.6269430051813467,2.6515151515151514,6.864988558352403,8.77659574468085,10.616438356164384,5.780535597648596
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Presion arterial elevada,0,14,34,47,63,78,75,67,61,69,857,1365,45,440,701,793,809,682,579,528,437,376,3796,9186,0.0,3.1818181818181817,4.850213980028531,5.926860025220681,7.787391841779975,11.436950146627565,12.953367875647666,12.68939393939394,13.958810068649885,18.351063829787233,22.576396206533193,14.859568909209667
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Tabaquismo,4,32,65,80,69,73,61,64,46,43,216,753,45,440,701,793,809,682,579,528,437,376,3796,9186,8.88888888888889,7.2727272727272725,9.272467902995722,10.08827238335435,8.529048207663783,10.703812316715542,10.535405872193436,12.121212121212121,10.526315789473683,11.436170212765957,5.690200210748156,8.197256694970607
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Colesterol elevado,0,21,33,42,60,68,85,124,124,95,559,1211,2,1978,2060,2167,1964,1615,1513,1507,1232,1072,6363,21473,0.0,1.0616784630940344,1.6019417475728155,1.9381633594831564,3.054989816700611,4.2105263157894735,5.617977528089887,8.22826808228268,10.064935064935066,8.861940298507463,8.785164230708785,5.639640478740744
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Glicemia alterada,0,20,26,28,51,60,88,98,80,79,1169,1699,2,1978,2060,2167,1964,1615,1513,1507,1232,1072,6363,21473,0.0,1.0111223458038423,1.262135922330097,1.2921089063221043,2.5967413441955194,3.7151702786377707,5.816259087904825,6.5029860650298605,6.493506493506493,7.369402985074627,18.371837183718373,7.912261910305967
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Presion arterial elevada,0,71,129,142,180,203,231,257,200,196,1383,2992,2,1978,2060,2167,1964,1615,1513,1507,1232,1072,6363,21473,0.0,3.58948432760364,6.262135922330097,6.552838024919243,9.164969450101832,12.56965944272446,15.267680105750165,17.05374917053749,16.233766233766232,18.28358208955224,21.735030645921736,13.933777301727751
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Tabaquismo,0,445,584,607,575,447,412,427,317,301,744,4859,2,1978,2060,2167,1964,1615,1513,1507,1232,1072,6363,21473,0.0,22.49747219413549,28.349514563106798,28.011075219197046,29.276985743380855,27.678018575851393,27.230667547918042,28.33443928334439,25.730519480519483,28.078358208955223,11.692597831211692,22.628417081916826
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Colesterol elevado,6,85,134,177,164,231,260,275,234,162,1009,2737,124,948,1095,1166,1076,1009,941,907,750,634,7330,15980,4.838709677419355,8.966244725738397,12.237442922374429,15.180102915951974,15.241635687732341,22.893954410307234,27.630180658873538,30.319735391400222,31.2,25.55205047318612,13.765347885402457,17.127659574468083
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Glicemia alterada,8,94,95,127,117,144,136,170,146,107,1549,2693,124,948,1095,1166,1076,1009,941,907,750,634,7330,15980,6.451612903225806,9.915611814345992,8.67579908675799,10.891938250428817,10.87360594795539,14.271555996035678,14.452709883103083,18.74310915104741,19.466666666666665,16.876971608832807,21.132332878581174,16.852315394242805
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Presion arterial elevada,7,41,59,96,106,111,138,135,135,126,2199,3153,124,948,1095,1166,1076,1009,941,907,750,634,7330,15980,5.64516129032258,4.324894514767933,5.3881278538812785,8.233276157804461,9.851301115241636,11.000991080277503,14.665249734325187,14.884233737596473,18.0,19.873817034700316,30.0,19.730913642052567
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Tabaquismo,18,189,256,293,251,231,219,235,175,181,947,2995,124,948,1095,1166,1076,1009,941,907,750,634,7330,15980,14.516129032258066,19.936708860759495,23.378995433789953,25.128644939965696,23.3271375464684,22.893954410307234,23.273113708820404,25.909592061742003,23.333333333333332,28.548895899053626,12.91950886766712,18.742177722152693
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Colesterol elevado,14,203,314,406,457,448,451,507,392,238,2,3432,165,1645,1946,2064,1925,1645,1317,1211,858,574,4763,18113,8.484848484848486,12.340425531914894,16.135662898252825,19.670542635658915,23.740259740259738,27.23404255319149,34.24449506454062,41.86622625928984,45.68764568764569,41.46341463414634,0.0419903422212891,18.947717109258544
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Glicemia alterada,25,166,208,281,342,359,299,319,250,172,13,2434,165,1645,1946,2064,1925,1645,1317,1211,858,574,4763,18113,15.151515151515152,10.091185410334347,10.688591983556012,13.614341085271317,17.766233766233768,21.82370820668693,22.70311313591496,26.34186622625929,29.13752913752914,29.965156794425084,0.2729372244383792,13.437862308838955
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Presion arterial elevada,3,27,21,37,72,62,68,75,75,45,21,506,165,1645,1946,2064,1925,1645,1317,1211,858,574,4763,18113,1.8181818181818181,1.6413373860182372,1.079136690647482,1.7926356589147288,3.74025974025974,3.768996960486322,5.16324981017464,6.193228736581338,8.741258741258742,7.8397212543554,0.4408985933235356,2.7935736763650416
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Tabaquismo,15,279,356,412,359,329,234,181,140,97,7,2409,165,1645,1946,2064,1925,1645,1317,1211,858,574,4763,18113,9.090909090909092,16.96048632218845,18.29393627954779,19.961240310077518,18.649350649350648,20.0,17.76765375854214,14.94632535094963,16.317016317016318,16.898954703832754,0.14696619777451186,13.299839893998785
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Colesterol elevado,3,36,54,70,97,77,79,82,88,54,225,865,50,1205,1320,1399,1187,912,720,561,442,289,3642,11727,6.0,2.987551867219917,4.090909090909091,5.003573981415296,8.171861836562764,8.442982456140351,10.972222222222221,14.616755793226382,19.90950226244344,18.685121107266436,6.177924217462932,7.3761405303999314
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Glicemia alterada,0,36,43,75,87,82,81,92,85,40,619,1240,50,1205,1320,1399,1187,912,720,561,442,289,3642,11727,0.0,2.987551867219917,3.257575757575758,5.36097212294496,7.329401853411962,8.991228070175438,11.25,16.39928698752228,19.230769230769234,13.84083044982699,16.996155958264687,10.573889315255395
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Presion arterial elevada,4,29,63,101,105,106,112,82,89,64,1066,1821,50,1205,1320,1399,1187,912,720,561,442,289,3642,11727,8.0,2.406639004149378,4.772727272727273,7.219442458899214,8.845829823083404,11.62280701754386,15.555555555555555,14.616755793226382,20.13574660633484,22.145328719723185,29.269632070291046,15.528268099258122
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Tabaquismo,11,313,392,426,361,315,231,170,142,88,461,2910,50,1205,1320,1399,1187,912,720,561,442,289,3642,11727,22.0,25.975103734439838,29.6969696969697,30.45032165832738,30.41280539174389,34.53947368421053,32.083333333333336,30.303030303030305,32.126696832579185,30.44982698961938,12.657880285557384,24.814530570478382
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Colesterol elevado,0,0,0,0,0,1,1,1,0,0,15,18,4,56,63,66,71,59,51,61,51,31,599,1112,0.0,0.0,0.0,0.0,0.0,1.694915254237288,1.9607843137254901,1.639344262295082,0.0,0.0,2.5041736227045077,1.618705035971223
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Glicemia alterada,0,2,5,7,4,6,6,10,7,8,41,96,4,56,63,66,71,59,51,61,51,31,599,1112,0.0,3.571428571428571,7.936507936507936,10.606060606060606,5.633802816901409,10.16949152542373,11.76470588235294,16.39344262295082,13.725490196078432,25.806451612903224,6.844741235392321,8.633093525179856
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Presion arterial elevada,1,6,8,5,8,12,7,13,15,8,61,144,4,56,63,66,71,59,51,61,51,31,599,1112,25.0,10.714285714285714,12.698412698412698,7.575757575757576,11.267605633802818,20.33898305084746,13.725490196078432,21.311475409836063,29.411764705882355,25.806451612903224,10.18363939899833,12.949640287769784
