Ano,IdEstablecimiento,establecimiento_denominador,establecimiento_master,servicio_salud_denominador,servicio_salud_master,dependencia_denominador,dependencia_master,nivel_atencion_master,es_aps,sin_match_master
2024,112303,Centro De Salud Familiar Aguilucho,Centro de Salud Familiar Aguilucho,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112304,Centro De Salud Familiar Apoquindo,Centro de Salud Familiar Apoquindo,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112306,Centro De Salud Familiar Aníbal Ariztía,Centro de Salud Familiar Aníbal Ariztía,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112307,Centro De Salud Familiar Lo Barnechea,Centro de Salud Familiar Lo Barnechea,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112309,Centro De Salud Familiar Vitacura,Centro de Salud Familiar Vitacura,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112310,Centro De Salud Familiar Rosita Renard,Centro de Salud Familiar Rosita Renard,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112311,Centro De Salud Familiar Salvador Bustos,Centro de Salud Familiar Salvador Bustos,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112312,Centro De Salud Familiar Félix De Amesti,Centro de Salud Familiar Félix de Amesti,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112313,Centro De Salud Familiar Santa Julia,Centro de Salud Familiar Santa Julia,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112314,Centro De Salud Familiar La Faena,Centro de Salud Familiar La Faena,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112315,Centro De Salud Familiar San Luis,Centro de Salud Familiar San Luis,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112316,Centro De Salud Familiar Carol Urzúa Ibáñez De Peñalolén,Centro de Salud Familiar Carol Urzúa Ibáñez,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112317,Centro De Salud Familiar La Reina,Centro de Salud Familiar Ossandon,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112318,Centro De Salud Familiar Lo Hermida,Centro de Salud Familiar Lo Hermida,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112319,Centro De Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar Padre Alberto Hurtado,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112320,Centro De Salud Familiar Juan Pablo Ii,Centro de Salud Familiar Juan Pablo II ( La Reina),Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112321,Centro De Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar Cardenal Silva Henríquez,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112322,Centro De Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar Padre Gerardo Whelan,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112323,Centro Odontológico Macul,Centro Odontológico Macul,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112407,Posta De Farellones,Posta de Salud Rural de Farellones,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112707,Centro Comunitario De Salud Familiar Lo Barnechea,Centro Comunitario de Salud Familiar Cerro 18,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112716,Centro Comunitario De Salud Familiar General Carol Urzúa Ibáñez,Centro Comunitario de Salud Familiar Esperanza Andina,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112717,Centro Comunitario De Salud Familiar Dragones De La Reina,Centro Comunitario de Salud Familiar Dragones de La Reina,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,112799,Centro Comunitario De Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar Bicentenario,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,113181,Centro De Referencia De Salud El Pino,Centro de Referencia de Salud El Pino,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Servicio de Salud,Servicio de Salud,Secundario,False,False
2024,113300,Centro De Salud Familiar Barros Luco,Centro de Salud Familiar Barros Luco,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113301,Centro De Salud Familiar San Joaquín,Centro de Salud Familiar San Joaquín,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113302,Centro De Salud Familiar Recreo,Centro de Salud Familiar Recreo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113303,Centro De Salud Familiar Amador Neghme,Centro de Salud Familiar Amador Neghme,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113304,Consultorio Villa Sur,Centro de Salud Familiar Villa Sur,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113305,Centro De Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar Arturo Baeza Goñi,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113306,Centro De Salud Familiar Padre Pierre Dubois,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113307,Centro De Salud Familiar Padre Esteban Gumucio,Centro de Salud Familiar Padre Esteban Gumucio Vives,Metropolitano Sur,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,113308,Centro De Salud Familiar Clara Estrella,Centro de Salud Familiar Clara Estrella,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113309,Centro De Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar Julio Acuña Pinzón,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113310,Centro De Salud Familiar Mariela Salgado,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113311,Centro De Salud Familiar Santa Anselma,Centro de Salud Familiar Santa Anselma,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113312,Centro De Salud Familiar Dr. Carlos Lorca,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113313,Centro De Salud Familiar Raúl Cuevas (Ex-San Bernardo),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113314,Centro De Salud Familiar Cóndores De Chile,Centro de Salud Familiar Cóndores de Chile,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113315,Centro De Salud Familiar Confraternidad,Centro de Salud Familiar Confraternidad,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113316,Centro De Salud Familiar Carol Urzúa De San Bernardo,Centro de Salud Familiar Carol Urzúa,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113317,Centro De Salud Familiar Santa Laura,Centro de Salud Familiar Santa Laura,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113318,Centro De Salud Familiar Dr. Miguel Ángel Solar (Ex Cesfam Paine),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113319,Centro De Salud Familiar Dr. Raúl Moya,Centro de Salud Familiar Dr. Raúl Moya,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113320,Centro De Salud Familiar Maipo,Centro de Salud Familiar Maipo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113321,Centro De Salud Familiar Calera De Tango,Centro de Salud Familiar Calera de Tango,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113322,Centro De Salud Familiar Santa Teresa De Los Andes,Centro de Salud Familiar Santa Teresa de Los Andes,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113323,Centro De Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar Dr. Mario Salcedo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113324,Centro De Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar Dra. Haydeé López Casoou,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113326,Centro De Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar Eduardo Frei Montalva,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113328,Centro De Salud Familiar Joan Alsina,Centro de Salud Familiar Padre Joan Alsina,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113329,Centro De Salud Familiar Orlando Letelier,Centro de Salud Familiar Canciller Orlando Letelier,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113330,Centro De Salud Familiar Raúl Brañes F.,Centro de Salud Familiar Raúl Brañes F.,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113331,Centro De Salud Familiar Edgardo Enríquez,Centro de Salud Familiar Edgardo Enríquez Fröedden,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113332,Centro De Salud Familiar Juan Pablo Ii,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113333,Centro De Salud Familiar Alto Jahuel,Centro de Salud Familiar Alto Jahuel,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113334,Centro De Salud Familiar Los Bajos De San Agustín,Centro de Salud Familiar Los Bajos de San Agustín,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113390,Centro De Salud Familiar Héctor García,Centro de Salud Familiar Dr. Héctor García,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113394,Centro De Salud Familiar El Manzano,Centro de Salud Familiar El Manzano,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113396,Centro De Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar Pueblo Lo Espejo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113402,Posta De Salud Rural Linderos,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113404,Posta De Salud Rural Valdivia De Paine,Posta de Salud Rural Valdivia de Paine,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113405,Posta De Salud Rural Viluco,Posta de Salud Rural Viluco,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113406,Posta De Salud Rural El Recurso,Posta de Salud Rural El Recurso,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113407,Posta De Salud Rural Los Morros,Posta de Salud Rural Los Morros,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113408,Posta De Salud Rural Pintué,Posta de Salud Rural Pintué,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113409,Posta De Salud Rural Huelquén,Posta de Salud Rural Huelquén,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113410,Posta De Salud Rural Rangue,Posta de Salud Rural Rangue,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113411,Posta De Salud Rural Abrantes,Posta de Salud Rural Abrantes,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113412,Posta De Salud Rural Chada,Posta de Salud Rural Chada,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113413,Posta De Salud Rural Santa Inés,Posta de Salud Rural Santa Inés,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113701,Centro Comunitario De Salud Familiar Yalta,Centro Comunitario de Salud Familiar Yalta,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113702,Centro Comunitario De Salud Familia Sierra Bella,Centro Comunitario de Salud Familiar Sierra Bella,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113703,Centro Comunitario De Salud Familiar Cooperación,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113713,Centro Comunitario De Salud Familiar Cerrillos De Nos,Centro Comunitario de Salud Familiar Ribera del Maipo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113716,Centro Comunitario De Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar Rapa Nui,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113717,Centro Comunitario De Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar Santa Laura,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113722,Centro Comunitario De Salud Familiar Juan Aravena,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113728,Centro Comunitario De Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar Lo Herrera,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113753,Centro Comunitario De Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,113790,Centro Comunitario De Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar Dr. Héctor García,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,114010,Actividades Gestionadas Por La Dirección Del Servicio Para Apoyo De La Red (S.S Metropolitano Sur Oriente),Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,Servicio de Salud,No Aplica,False,False
2024,114102,Hospital San José De Maipo,Hospital San José de Maipo,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,Servicio de Salud,Terciario,False,False
2024,114150,Centro De Referencia De Salud San Rafael,Centro de Referencia de Salud San Rafael,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,Servicio de Salud,Secundario,False,False
2024,114301,Consultorio Dr. Alejandro Del Río,Centro de Salud Familiar Dr. Alejandro del Río,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114302,Centro De Salud Familiar Los Castaños,Centro de Salud Familiar Los Castaños,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114303,Centro De Salud Familiar Bellavista,Centro de Salud Familiar Bellavista,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114304,Centro De Salud Familiar Villa O'Higgins,Centro de Salud Familiar Villa O'Higgins,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114305,Centro De Salud Familiar Los Quillayes,Centro de Salud Familiar Los Quillayes,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114306,Centro De Salud Familiar La Granja,Centro de Salud Familiar La Granja,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114307,Centro De Salud Familiar La Bandera,Centro de Salud Familiar La Bandera,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114308,Centro De Salud Familiar San Rafael (La Pintana),Centro de Salud Familiar San Rafael,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114309,Centro De Salud Familiar Pablo De Rokha,Centro de Salud Familiar Pablo de Rokha,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114310,Centro De Salud Familiar Dr. José Manuel Balmaceda,Centro de Salud Familiar Dr. José Manuel Balmaceda,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114311,Centro De Salud Familiar Santiago De Nueva Extremadura,Centro de Salud Familiar Santiago de Nueva Extremadura,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114312,Centro De Salud Familiar San Gerónimo,Centro de Salud Familiar San Gerónimo,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114313,Centro De Salud Familiar Vista Hermosa,Centro de Salud Familiar Vista Hermosa,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114314,Consultorio San Ramón,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114315,Centro De Salud Familiar Malaquías Concha,Centro de Salud Familiar Malaquías Concha,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114316,Centro De Salud Familiar Dr. Fernando Maffioletti,Centro de Salud Familiar Dr. Fernando Maffioletti,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114317,Centro De Salud Familiar Santo Tomás,Centro de Salud Familiar Santo Tomás,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114318,Centro De Salud Familiar Flor Fernández,Centro de Salud Familiar Flor Fernández,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114319,Centro De Salud Familiar El Roble,Centro de Salud Familiar El Roble,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114320,Centro De Salud Familiar Bernardo Leighton,Centro de Salud Familiar Bernardo Leighton,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114321,Centro De Salud Familiar Cardenal Silva Henríquez De Puente Alto,Centro de Salud Familiar Cardenal Silva Henríquez,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114322,Centro De Salud Familiar Padre Manuel Villaseca,Centro de Salud Familiar Padre Manuel Villaseca,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114323,Centro De Salud Familiar Madre Teresa De Calcuta (Organizaciones Sin Fines De Lucro Y Ong),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Otra Institución,Delegado,Primario,True,False
2024,114324,Centro De Salud Familiar Santa Amalia,Centro de Salud Familiar Santa Amalia,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114325,Centro De Salud Familiar Granja Sur,Centro de Salud Familiar Granja Sur,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114326,Centro De Salud Familiar Karol Wojtyla,Centro de Salud Familiar Karol Wojtyla,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114327,Centro De Salud Familiar Juan Pablo Ii,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Otra Institución,Delegado,Primario,True,False
2024,114328,Centro De Salud Familiar Poetisa Gabriela Mistral,Centro de Salud Familiar Poetisa Gabriela Mistral,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114329,Centro De Salud Familiar San Alberto Hurtado,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Otra Institución,Delegado,Primario,True,False
2024,114330,Centro De Salud Familiar Trinidad,Centro de Salud Familiar Trinidad,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114331,Centro De Salud Familiar La Florida,Centro de Salud Familiar La Florida,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114332,Centro De Salud Familiar Laurita Vicuña,Centro de Salud Familiar Laurita Vicuña,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114333,Centro De Salud Rural El Principal,Centro de Salud Rural El Principal,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114334,Centro De Salud Familiar José Alvo,Centro de Salud Familiar José Alvo,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114401,Posta De Salud Rural Puntilla,Posta de Salud Rural Puntilla,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114403,Posta De Salud Rural Santa Rita,Posta de Salud Rural Santa Rita,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114406,Posta De Salud Rural San Vicente,Posta de Salud Rural San Vicente,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114407,Posta De Salud Rural Las Vertientes,Posta de Salud Rural Las Vertientes,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114408,Posta De Salud Rural El Volcán,Posta de Salud Rural El Volcán,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114409,Posta De Salud Rural Las Perdices,Posta de Salud Rural Las Perdices,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114410,Posta De Salud Rural San Gabriel,Posta de Salud Rural San Gabriel,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114706,Centro Comunitario De Salud Familiar Millalemu,Centro Comunitario de Salud Familiar Millalemu,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114714,Centro Comunitario De Salud Familiar Modelo,Centro Comunitario de Salud Familiar Modelo,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,114796,Centro Comunitario De Salud Familiar San Gregorio,Centro Comunitario de Salud Familiar San Gregorio,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Municipal,Municipal,Primario,True,False
2024,200037,Centro Comunitario De Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar Elena Caffarena,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,200080,Centro Odontológico La Reina,Centro Odontológico La Reina,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,200188,Centro De Especialidades Odontológicas Leng,Centro de Especialidades Odontológicas Leng,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,200210,Centro Comunitario De Salud Familiar Coñimo,Centro Comunitario de Salud Familiar Coñimo,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,200236,Centro Comunitario De Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar Villa Olímpica,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,200265,Centro Comunitario De Salud Familiar Andacollo,Centro Comunitario de Salud Familiar Andacollo,Metropolitano Oriente,Servicio de Salud Metropolitano Oriente,Municipal,Municipal,Primario,True,False
2024,200282,Centro De Referencia De Salud Hospital Provincia Cordillera,Centro de Referencia de Salud Hospital Provincia Cordillera,Metropolitano Sur Oriente,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,Servicio de Salud,Secundario,False,False
2024,200304,Centro Comunitario De Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
2024,200337,Centro Comunitario De Salud Familia Martin Henríquez,Centro Comunitario de Salud Familiar Martín Henríquez,Metropolitano Sur,Servicio de Salud Metropolitano Sur,Municipal,Municipal,Primario,True,False
2024,200342,Centro Comunitario De Salud  Familiar Salud Plaza México,Centro Comunitario de Salud Familiar Plaza México,Metropolitano Occidente,Servicio de Salud Metropolitano Occidente,Municipal,Municipal,Primario,True,False
2024,200346,Centro Comunitario De Salud Familiar Buzeta,Centro Comunitario de Salud Familiar Buzeta,Metropolitano Central,Servicio de Salud Metropolitano Central,Servicio de Salud,Servicio de Salud,Primario,True,False
2024,200347,Centro Comunitario De Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar Alberto Bachelet,Metropolitano Norte,Servicio de Salud Metropolitano Norte,Municipal,Municipal,Primario,True,False
