Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,13630.0,114.0,873.0,894.0,782.0,699.0,671.0,641.0,608.0,696.0,692.0,6960.0,comuna,comuna,Hombre,9800.0,1.1632653061224492,10327.0,8.453568316064684,9535.0,9.375983219716833,7804.0,10.020502306509481,5965.0,11.718357082984074,5325.0,12.60093896713615,5620.0,11.405693950177936,6373.0,9.540247920916366,8094.0,8.59896219421794,8301.0,8.336345018672448,18212.0,38.21656050955414,95356.0,14.293804270313352
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,2068.0,2.0,87.0,85.0,86.0,74.0,79.0,85.0,81.0,78.0,85.0,1326.0,comuna,comuna,Hombre,1037.0,0.19286403085824494,1339.0,6.4973861090365945,1253.0,6.783719074221868,1278.0,6.729264475743349,965.0,7.66839378238342,899.0,8.78754171301446,976.0,8.709016393442623,1035.0,7.82608695652174,1122.0,6.951871657754011,1047.0,8.118433619866284,3118.0,42.52726106478512,14069.0,14.698983580922595
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,4204.0,101.0,165.0,158.0,162.0,127.0,127.0,163.0,137.0,150.0,178.0,2736.0,comuna,comuna,Hombre,1586.0,6.368221941992434,1786.0,9.238521836506159,1943.0,8.131755018013381,1962.0,8.256880733944955,1633.0,7.777097366809553,1483.0,8.563722184760621,1509.0,10.801855533465872,1783.0,7.683679192372406,1956.0,7.668711656441718,1965.0,9.05852417302799,6849.0,39.94743758212878,24455.0,17.19075853608669
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,1361.0,9.0,54.0,63.0,73.0,62.0,64.0,50.0,50.0,48.0,33.0,855.0,comuna,comuna,Hombre,1165.0,0.7725321888412017,1233.0,4.37956204379562,1325.0,4.754716981132075,1357.0,5.379513633014001,1082.0,5.730129390018484,1002.0,6.387225548902195,954.0,5.2410901467505235,1068.0,4.681647940074907,1202.0,3.9933444259567388,1042.0,3.166986564299424,1961.0,43.600203977562465,13391.0,10.163542677918004
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,6739.0,45.0,443.0,427.0,452.0,422.0,387.0,329.0,352.0,414.0,428.0,3040.0,comuna,comuna,Hombre,3257.0,1.3816395455941048,4087.0,10.839246390995841,4800.0,8.895833333333334,4629.0,9.76452797580471,3849.0,10.96388672382437,3546.0,10.913705583756345,3462.0,9.50317735413056,3501.0,10.054270208511854,3661.0,11.308385686970773,3223.0,13.279553211293827,7664.0,39.66597077244259,45679.0,14.752949933229711
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,4319.0,6.0,199.0,210.0,278.0,209.0,218.0,172.0,185.0,155.0,219.0,2468.0,comuna,comuna,Hombre,1677.0,0.35778175313059035,1864.0,10.675965665236053,2211.0,9.49796472184532,2219.0,12.52816584046868,1918.0,10.896767466110532,1868.0,11.670235546038544,1821.0,9.44535969247666,1762.0,10.499432463110102,2091.0,7.41272118603539,2346.0,9.335038363171355,6999.0,35.26218031147307,26776.0,16.13011652225874
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,9921.0,284.0,539.0,562.0,634.0,514.0,498.0,497.0,468.0,448.0,336.0,5141.0,comuna,comuna,Hombre,6793.0,4.180774326512586,7473.0,7.212632142379231,8255.0,6.807995154451847,8117.0,7.810767524947641,6591.0,7.798513123956911,6518.0,7.640380484811292,6654.0,7.4691914637811845,6868.0,6.814210832847991,6264.0,7.151979565772669,4963.0,6.770098730606488,11703.0,43.928907117833035,80199.0,12.370478434893203
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,4141.0,47.0,157.0,210.0,249.0,239.0,211.0,182.0,176.0,174.0,175.0,2321.0,comuna,comuna,Hombre,1192.0,3.942953020134228,1472.0,10.665760869565217,1691.0,12.418687167356595,1943.0,12.815234173957798,1716.0,13.927738927738927,1697.0,12.433706540954626,1629.0,11.172498465316146,1508.0,11.671087533156498,1591.0,10.936517913262099,1662.0,10.529482551143202,5654.0,41.050583657587545,21755.0,19.034704665594116
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,1039.0,0.0,47.0,42.0,39.0,41.0,41.0,38.0,55.0,47.0,51.0,638.0,comuna,comuna,Hombre,327.0,0.0,256.0,18.359375,299.0,14.046822742474916,285.0,13.684210526315791,244.0,16.80327868852459,232.0,17.67241379310345,272.0,13.970588235294118,314.0,17.51592356687898,378.0,12.433862433862434,388.0,13.144329896907218,1359.0,46.946284032376745,4354.0,23.86311437758383
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,8606.0,50.0,567.0,669.0,664.0,587.0,514.0,445.0,435.0,408.0,426.0,3841.0,comuna,comuna,Hombre,6037.0,0.8282259400364419,6650.0,8.526315789473685,7068.0,9.465195246179967,7225.0,9.190311418685122,5971.0,9.830849104002679,5543.0,9.272956882554572,5122.0,8.688012495119093,5134.0,8.47292559407869,5389.0,7.570977917981073,4690.0,9.08315565031983,9587.0,40.064670908521954,68416.0,12.578928905519177
