Ano,IdEstablecimiento,IdComuna_den,comuna_denominador,establecimiento_denominador,servicio_salud_denominador,dependencia_denominador,15_19_Hombre,15_19_Mujer,20_24_Hombre,20_24_Mujer,20_54_Hombre,20_54_Mujer,20_64_Hombre,20_64_Mujer,25_29_Hombre,25_29_Mujer,30_34_Hombre,30_34_Mujer,35_39_Hombre,35_39_Mujer,40_44_Hombre,40_44_Mujer,45_49_Hombre,45_49_Mujer,50_54_Hombre,50_54_Mujer,55_59_Hombre,55_59_Mujer,60_64_Hombre,60_64_Mujer,65_mas_Hombre,65_mas_Mujer,total_15_mas_Hombre,total_15_mas_Mujer,EstablecimientoCodigoAntiguo,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2024,110369,13605,Peñaflor,Centro De Salud Familiar Dr. Fernando Monckeberg,Metropolitano Occidente,Municipal,1487.0,1446.0,1625.0,1475.0,10059.0,10765.0,12383.0,13481.0,1604.0,1714.0,1623.0,1779.0,1354.0,1531.0,1243.0,1424.0,1256.0,1459.0,1354.0,1383.0,1223.0,1406.0,1101.0,1310.0,2297.0,2956.0,16167.0,17883.0,10-369,110369,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Fernando Monckeberg,Municipal,Primario,13605,Peñaflor,Vigente en Operación Habitual,True,False
2024,110370,13602,El Monte,Centro De Salud Familiar El Monte,Metropolitano Occidente,Municipal,1107.0,1100.0,1168.0,1115.0,8214.0,8087.0,10128.0,10139.0,1340.0,1200.0,1332.0,1415.0,1296.0,1240.0,1071.0,1121.0,998.0,1027.0,1009.0,969.0,1022.0,1082.0,892.0,970.0,1913.0,2216.0,13148.0,13455.0,10-370,110370,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Monte,Municipal,Primario,13602,El Monte,Vigente en Operación Habitual,True,False
2024,110375,13603,Isla De Maipo,Centro De Salud Familiar Isla De Maipo,Metropolitano Occidente,Municipal,857.0,847.0,978.0,851.0,6530.0,5679.0,8206.0,7244.0,1049.0,838.0,1043.0,901.0,952.0,846.0,847.0,751.0,851.0,730.0,810.0,762.0,902.0,794.0,774.0,771.0,1696.0,1841.0,10759.0,9932.0,10-375,110375,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Isla de Maipo,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2024,110378,13501,Melipilla,Centro De Salud Familiar Dr. Edelberto Elgueta,Metropolitano Occidente,Municipal,1198.0,1090.0,1415.0,1246.0,9537.0,9075.0,11671.0,11439.0,1659.0,1495.0,1679.0,1545.0,1460.0,1288.0,1263.0,1270.0,1058.0,1107.0,1003.0,1124.0,1066.0,1205.0,1068.0,1159.0,2203.0,2762.0,15072.0,15291.0,10-378,110378,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Edelberto Elgueta,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110379,13501,Melipilla,Centro De Salud Familiar Dr. Francisco Boris Soler,Metropolitano Occidente,Municipal,1025.0,972.0,1166.0,1257.0,7222.0,8444.0,9130.0,10498.0,1136.0,1386.0,1145.0,1423.0,983.0,1223.0,944.0,1125.0,935.0,1004.0,913.0,1026.0,992.0,1084.0,916.0,970.0,2439.0,3088.0,12594.0,14558.0,10-379,110379,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Francisco Boris Soler,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110380,13501,Melipilla,Centro De Salud Familiar San Manuel,Metropolitano Occidente,Municipal,339.0,264.0,323.0,340.0,2442.0,2333.0,3168.0,3066.0,389.0,342.0,348.0,356.0,328.0,352.0,377.0,326.0,332.0,323.0,345.0,294.0,355.0,400.0,371.0,333.0,1001.0,962.0,4508.0,4292.0,10-380,110380,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Manuel,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110381,13501,Melipilla,Centro De Salud Rural Alfarera Rosa Reyes Vilches,Metropolitano Occidente,Municipal,212.0,206.0,195.0,230.0,1439.0,1614.0,1823.0,1994.0,234.0,234.0,219.0,275.0,196.0,252.0,223.0,224.0,191.0,194.0,181.0,205.0,176.0,198.0,208.0,182.0,426.0,442.0,2461.0,2642.0,10-381,110381,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110385,13504,María Pinto,Centro De Salud Familiar Adriana Madrid De Costabal,Metropolitano Occidente,Municipal,261.0,215.0,214.0,243.0,1616.0,1890.0,2101.0,2366.0,220.0,288.0,276.0,322.0,242.0,299.0,224.0,244.0,199.0,247.0,241.0,247.0,241.0,249.0,244.0,227.0,575.0,603.0,2937.0,3184.0,10-385,110385,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Adriana Madrid De Costabal,Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2024,110387,13505,San Pedro,Centro De Salud Familiar San Pedro,Metropolitano Occidente,Municipal,325.0,335.0,378.0,442.0,2547.0,2633.0,3189.0,3154.0,445.0,470.0,404.0,415.0,376.0,405.0,336.0,325.0,318.0,281.0,290.0,295.0,322.0,270.0,320.0,251.0,799.0,746.0,4313.0,4235.0,10-387,110387,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Pedro,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2024,110390,13601,Talagante,Centro De Salud Familiar Dr. Alberto Allende Jones,Metropolitano Occidente,Municipal,2058.0,1963.0,2063.0,2019.0,13288.0,14940.0,16707.0,19067.0,2297.0,2365.0,2207.0,2611.0,1842.0,2260.0,1701.0,2002.0,1515.0,1825.0,1663.0,1858.0,1658.0,2205.0,1761.0,1922.0,3300.0,4584.0,22065.0,25614.0,10-390,110390,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alberto Allende Jones,Municipal,Primario,13601,Talagante,Vigente en Operación Habitual,True,False
2024,110393,13502,Alhué,Centro De Salud Familiar Villa Alhué,Metropolitano Occidente,Municipal,190.0,208.0,213.0,195.0,1824.0,1756.0,2258.0,2159.0,258.0,278.0,316.0,345.0,308.0,289.0,253.0,237.0,235.0,199.0,241.0,213.0,233.0,188.0,201.0,215.0,473.0,490.0,2921.0,2857.0,10-393,110393,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa Alhué,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2024,110400,13601,Talagante,Posta De Salud Rural Aliro Cárcarmo (Lonquén),Metropolitano Occidente,Municipal,12.0,15.0,6.0,15.0,96.0,120.0,111.0,145.0,14.0,12.0,22.0,23.0,16.0,22.0,16.0,17.0,8.0,13.0,14.0,18.0,10.0,11.0,5.0,14.0,16.0,25.0,139.0,185.0,10-400,110400,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Aliro Cárcarmo (Lonquén),Municipal,Primario,13601,Talagante,Vigente en Operación Habitual,True,False
2024,110410,13124,Pudahuel,Centro Comunitario De Salud Familiar Irene Frei Montalva,Metropolitano Occidente,Municipal,3.0,4.0,7.0,8.0,36.0,50.0,43.0,55.0,4.0,7.0,8.0,3.0,3.0,10.0,8.0,6.0,4.0,9.0,2.0,7.0,5.0,1.0,2.0,4.0,7.0,3.0,53.0,62.0,10-410,110410,110351,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Irene Frei Montalva,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110425,13603,Isla De Maipo,Centro De Salud Familiar La Islita,Metropolitano Occidente,Municipal,196.0,197.0,178.0,233.0,1158.0,1780.0,1368.0,2099.0,157.0,293.0,211.0,303.0,173.0,273.0,137.0,255.0,146.0,233.0,156.0,190.0,126.0,186.0,84.0,133.0,185.0,285.0,1749.0,2581.0,10-425,110425,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Islita,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2024,110430,13603,Isla De Maipo,Posta De Salud Rural San Antonio De Naltagua,Metropolitano Occidente,Municipal,31.0,20.0,18.0,30.0,109.0,202.0,146.0,244.0,12.0,26.0,18.0,35.0,16.0,30.0,17.0,32.0,15.0,29.0,13.0,20.0,21.0,21.0,16.0,21.0,28.0,47.0,205.0,311.0,10-430,110430,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural San Antonio de Naltagua,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2024,110431,13603,Isla De Maipo,Posta De Salud Rural Gacitúa,Metropolitano Occidente,Municipal,23.0,27.0,25.0,27.0,130.0,209.0,169.0,266.0,22.0,41.0,17.0,35.0,22.0,34.0,18.0,23.0,13.0,26.0,13.0,23.0,21.0,31.0,18.0,26.0,51.0,64.0,243.0,357.0,10-431,110431,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Gacitúa,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2024,110432,13603,Isla De Maipo,Posta De Salud Rural Las Mercedes ( Isla De Maipo ),Metropolitano Occidente,Municipal,17.0,19.0,30.0,19.0,197.0,193.0,236.0,242.0,31.0,32.0,42.0,34.0,41.0,34.0,22.0,20.0,13.0,26.0,18.0,28.0,25.0,28.0,14.0,21.0,43.0,45.0,296.0,306.0,10-432,110432,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2024,110440,13501,Melipilla,Posta De Salud Rural Bollenar,Metropolitano Occidente,Municipal,270.0,262.0,268.0,250.0,1662.0,1837.0,2085.0,2293.0,252.0,303.0,259.0,310.0,231.0,270.0,247.0,257.0,215.0,228.0,190.0,219.0,219.0,233.0,204.0,223.0,485.0,519.0,2840.0,3074.0,10-440,110440,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Bollenar,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110445,13501,Melipilla,Posta De Salud Rural Pahuilmo,Metropolitano Occidente,Municipal,173.0,115.0,178.0,162.0,1081.0,1161.0,1421.0,1526.0,170.0,192.0,180.0,210.0,161.0,168.0,142.0,162.0,125.0,135.0,125.0,132.0,169.0,174.0,171.0,191.0,390.0,366.0,1984.0,2007.0,10-445,110445,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Pahuilmo,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110455,13501,Melipilla,Posta De Salud Rural Pabellón,Metropolitano Occidente,Municipal,48.0,46.0,36.0,59.0,201.0,425.0,267.0,536.0,27.0,65.0,21.0,90.0,25.0,57.0,29.0,51.0,28.0,61.0,35.0,42.0,33.0,52.0,33.0,59.0,151.0,156.0,466.0,738.0,10-455,110455,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Pabellón,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110465,13504,María Pinto,Posta De Salud Rural Santa Emilia,Metropolitano Occidente,Municipal,135.0,141.0,137.0,119.0,831.0,850.0,1021.0,1051.0,128.0,154.0,139.0,152.0,118.0,110.0,98.0,106.0,105.0,107.0,106.0,102.0,101.0,110.0,89.0,91.0,201.0,227.0,1357.0,1419.0,10-465,110465,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Emilia,Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2024,110470,13504,María Pinto,Posta De Salud Rural Las Mercedes ( María Pinto ),Metropolitano Occidente,Municipal,45.0,40.0,46.0,45.0,378.0,379.0,475.0,486.0,50.0,61.0,59.0,59.0,78.0,65.0,62.0,57.0,50.0,58.0,33.0,34.0,53.0,51.0,44.0,56.0,125.0,128.0,645.0,654.0,10-470,110470,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Las Mercedes ( María Pinto ),Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2024,110475,13504,María Pinto,Posta De Salud Rural Chorombo,Metropolitano Occidente,Municipal,113.0,104.0,111.0,120.0,746.0,848.0,986.0,1068.0,104.0,136.0,120.0,146.0,115.0,133.0,110.0,125.0,80.0,81.0,106.0,107.0,117.0,112.0,123.0,108.0,213.0,228.0,1312.0,1400.0,10-475,110475,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Chorombo,Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2024,110477,13503,Curacaví,Centro Comunitario De Salud Familiar María Salas,Metropolitano Occidente,Servicio de Salud,32.0,26.0,15.0,28.0,124.0,247.0,167.0,319.0,14.0,29.0,21.0,44.0,18.0,38.0,19.0,40.0,15.0,39.0,22.0,29.0,20.0,38.0,23.0,34.0,74.0,87.0,273.0,432.0,10-477,110477,110160,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar María Salas,Servicio de Salud,Primario,13503,Curacaví,Vigente en Operación Habitual,True,False
2024,110485,13505,San Pedro,Posta De Salud Rural Loica,Metropolitano Occidente,Municipal,39.0,40.0,36.0,68.0,275.0,349.0,318.0,392.0,69.0,90.0,60.0,54.0,32.0,50.0,34.0,37.0,25.0,28.0,19.0,22.0,22.0,20.0,21.0,23.0,71.0,64.0,428.0,496.0,10-485,110485,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Loica,Municipal,Primario,13505,San Pedro,Cerrado,True,False
2024,110490,13505,San Pedro,Posta De Salud Rural La Manga,Metropolitano Occidente,Municipal,15.0,20.0,16.0,24.0,112.0,126.0,140.0,154.0,24.0,24.0,18.0,16.0,14.0,17.0,15.0,17.0,10.0,12.0,15.0,16.0,17.0,19.0,11.0,9.0,30.0,34.0,185.0,208.0,10-490,110490,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural La Manga,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2024,110492,13505,San Pedro,Posta De Salud Rural Nihue,Metropolitano Occidente,Municipal,9.0,22.0,15.0,20.0,126.0,129.0,154.0,152.0,19.0,18.0,17.0,22.0,25.0,23.0,14.0,18.0,17.0,11.0,19.0,17.0,14.0,13.0,14.0,10.0,28.0,29.0,191.0,203.0,10-492,110492,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Nihue,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2024,110495,13505,San Pedro,Posta De Salud Rural El Prado,Metropolitano Occidente,Municipal,21.0,35.0,51.0,87.0,314.0,400.0,344.0,440.0,66.0,96.0,55.0,60.0,66.0,60.0,30.0,41.0,24.0,29.0,22.0,27.0,17.0,22.0,13.0,18.0,36.0,29.0,401.0,504.0,10-495,110495,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural El Prado,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2024,110503,13502,Alhué,Posta De Salud Rural Hacienda Alhué,Metropolitano Occidente,Municipal,12.0,21.0,28.0,48.0,211.0,273.0,241.0,299.0,57.0,58.0,33.0,58.0,37.0,34.0,28.0,32.0,17.0,27.0,11.0,16.0,17.0,11.0,13.0,15.0,28.0,27.0,281.0,347.0,10-503,110503,110393,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Hacienda Alhué,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2024,110505,13502,Alhué,Posta De Salud Rural Pichi,Metropolitano Occidente,Municipal,1.0,0.0,0.0,0.0,4.0,2.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,8.0,5.0,10-505,110505,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Pichi,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2024,110510,13502,Alhué,Posta De Salud Rural El Asiento,Metropolitano Occidente,Municipal,2.0,1.0,1.0,1.0,16.0,17.0,17.0,20.0,3.0,4.0,0.0,5.0,2.0,2.0,5.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,7.0,23.0,28.0,10-510,110510,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural El Asiento,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2024,110515,13502,Alhué,Posta De Salud Rural Santa María,Metropolitano Occidente,Municipal,0.0,0.0,0.0,1.0,2.0,6.0,4.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,9.0,10-515,110515,,13,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Santa María,Municipal,Primario,13502,Alhué,Cerrado,True,False
2024,110627,13124,Pudahuel,Centro Comunitario De Salud Mental,Metropolitano Occidente,Municipal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-627,110627,110010,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Mental  (COSAM),COSAM Municipal de Pudahuel,Municipal,Secundario,13124,Pudahuel,Vigente en Operación Habitual,False,False
2024,110720,13126,Quinta Normal,Centro Comunitario De Salud Familiar Catamarca,Metropolitano Occidente,Municipal,0.0,2.0,0.0,1.0,7.0,5.0,7.0,5.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10-720,110720,110320,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Catamarca,Municipal,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2024,110725,13126,Quinta Normal,Centro Comunitario De Salud Familiar Antumalal,Metropolitano Occidente,Municipal,0.0,0.0,1.0,0.0,7.0,6.0,8.0,6.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,10-725,110725,110325,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Antumalal,Municipal,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2024,110735,13103,Cerro Navia,Centro Comunitario De Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Metropolitano Occidente,Municipal,1.0,0.0,2.0,3.0,21.0,14.0,24.0,18.0,1.0,0.0,8.0,3.0,4.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,26.0,21.0,10-735,110735,110335,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Municipal,Primario,13103,Cerro Navia,Vigente en Operación Habitual,True,False
2024,110750,13124,Pudahuel,Centro Comunitario De Salud Familiar Concejal Guillermo Flores O.,Metropolitano Occidente,Municipal,2.0,3.0,2.0,3.0,6.0,14.0,9.0,18.0,0.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,12.0,22.0,10-750,110750,110350,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110752,13124,Pudahuel,Centro Comunitario De Salud Familiar Padre Félix Gutiérrez Donoso,Metropolitano Occidente,Municipal,2.0,8.0,1.0,0.0,12.0,13.0,16.0,14.0,3.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,23.0,22.0,10-752,110752,110354,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110754,13124,Pudahuel,Centro Comunitario De Salud Familiar Río Claro,Metropolitano Occidente,Municipal,1.0,1.0,0.0,0.0,8.0,11.0,9.0,12.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,11.0,15.0,10-754,110754,110354,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Río Claro,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110756,13124,Pudahuel,Centro Comunitario De Salud Familiar Mar Caribe,Metropolitano Occidente,Municipal,5.0,8.0,4.0,3.0,33.0,46.0,41.0,63.0,4.0,5.0,5.0,15.0,8.0,11.0,6.0,2.0,3.0,4.0,3.0,6.0,4.0,9.0,4.0,8.0,14.0,18.0,60.0,89.0,10-756,110756,110350,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Mar Caribe,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110758,13124,Pudahuel,Centro Comunitario De Salud Familiar Santa Corina,Metropolitano Occidente,Municipal,0.0,1.0,0.0,3.0,4.0,16.0,5.0,21.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,5.0,5.0,10.0,27.0,10-758,110758,110350,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Santa Corina,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110760,13503,Curacaví,Centro Comunitario De Salud Familiar Curacaví,Metropolitano Occidente,Servicio de Salud,43.0,56.0,33.0,68.0,218.0,529.0,298.0,656.0,31.0,90.0,26.0,93.0,35.0,89.0,34.0,74.0,25.0,59.0,34.0,56.0,37.0,53.0,43.0,74.0,145.0,211.0,486.0,923.0,10-760,110760,110160,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Valmi  Aguirre,Servicio de Salud,Primario,13503,Curacaví,Vigente en Operación Habitual,True,False
2024,110775,13603,Isla De Maipo,Centro Comunitario De Salud Familiar La Islita,Metropolitano Occidente,Municipal,42.0,34.0,22.0,31.0,192.0,354.0,241.0,461.0,35.0,63.0,28.0,89.0,35.0,65.0,21.0,39.0,24.0,34.0,27.0,33.0,27.0,62.0,22.0,45.0,61.0,80.0,344.0,575.0,10-775,110775,110375,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Islita,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2024,110778,13501,Melipilla,Centro Comunitario De Salud Familiar Padre Demetrio Bravo,Metropolitano Occidente,Municipal,109.0,120.0,98.0,131.0,586.0,1113.0,724.0,1334.0,83.0,181.0,75.0,204.0,98.0,189.0,94.0,165.0,74.0,124.0,64.0,119.0,74.0,106.0,64.0,115.0,174.0,292.0,1007.0,1746.0,10-778,110778,110378,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110781,13501,Melipilla,Centro Comunitario De Salud Familiar Obispo Pablo Lizama,Metropolitano Occidente,Municipal,92.0,107.0,97.0,135.0,491.0,749.0,591.0,856.0,100.0,139.0,83.0,125.0,54.0,100.0,49.0,91.0,55.0,75.0,53.0,84.0,56.0,70.0,44.0,37.0,75.0,81.0,758.0,1044.0,10-781,110781,200965,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,110783,13501,Melipilla,Centro Comunitario De Salud Familiar Codigua,Metropolitano Occidente,Municipal,46.0,60.0,17.0,40.0,148.0,319.0,218.0,405.0,15.0,34.0,19.0,55.0,19.0,56.0,22.0,54.0,34.0,39.0,22.0,41.0,36.0,33.0,34.0,53.0,110.0,99.0,374.0,564.0,10-783,110783,110380,13,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Codigua,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2024,111300,13101,Santiago,Centro De Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Metropolitano Central,Servicio de Salud,1478.0,1530.0,1524.0,1671.0,12923.0,18332.0,15319.0,21904.0,1726.0,2721.0,2334.0,3681.0,2318.0,3405.0,2072.0,2729.0,1595.0,2222.0,1354.0,1903.0,1223.0,1894.0,1173.0,1678.0,2686.0,4374.0,19483.0,27808.0,11-300,111300,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Servicio de Salud,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2024,111301,13101,Santiago,Centro De Salud Familiar Nº 5,Metropolitano Central,Servicio de Salud,823.0,842.0,782.0,734.0,5284.0,7212.0,6377.0,8995.0,723.0,957.0,815.0,1260.0,793.0,1263.0,835.0,1103.0,729.0,1020.0,607.0,875.0,564.0,867.0,529.0,916.0,1457.0,2568.0,8657.0,12405.0,11-301,111301,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Nº 5,Servicio de Salud,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
