Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,factor_riesgo,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2024,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,606,220,386,13,38,49,60,50,41,32,44,38,67,174,2,15,7,16,11,11,12,17,16,24,129,89,11,23,42,44,39,30,20,27,22,43,290,85,0.0,0.0
2024,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,277,74,203,0,4,0,5,0,0,4,8,9,14,233,0,0,0,1,0,0,2,2,2,2,9,65,0,4,0,4,0,0,2,6,7,12,35,168,0.0,0.0
2024,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,764,323,441,0,9,12,16,15,16,21,23,22,44,586,0,3,8,11,11,10,13,12,10,20,98,225,0,6,4,5,4,6,8,11,12,24,80,361,0.0,0.0
2024,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,1536,748,788,6,17,44,45,39,67,74,73,73,85,1013,3,6,28,31,24,40,49,45,50,54,327,418,3,11,16,14,15,27,25,28,23,31,190,595,0.0,0.0
2024,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1629,738,891,14,127,170,175,161,153,111,114,88,106,410,8,57,74,72,70,72,44,55,37,51,532,198,6,70,96,103,91,81,67,59,51,55,673,212,0.0,0.0
2024,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,246,66,180,0,1,2,4,1,5,6,2,7,14,204,0,1,0,2,0,3,3,1,1,6,17,49,0,0,2,2,1,2,3,1,6,8,25,155,0.0,0.0
2024,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,525,228,297,0,1,1,1,2,3,10,7,15,22,463,0,1,0,0,0,2,5,2,7,9,26,202,0,0,1,1,2,1,5,5,8,13,36,261,0.0,0.0
2024,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,904,377,527,1,11,19,26,24,29,30,35,37,53,639,0,6,7,7,11,13,19,14,19,29,125,252,1,5,12,19,13,16,11,21,18,24,139,387,0.0,0.0
2024,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Tabaquismo,937,402,535,6,69,99,92,61,75,64,46,40,73,312,3,28,31,40,20,30,32,19,18,36,254,145,3,41,68,52,41,45,32,27,22,37,365,167,0.0,0.0
2024,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,167,60,107,0,2,1,4,3,12,8,15,12,21,89,0,2,1,2,1,6,3,7,1,6,29,31,0,0,0,2,2,6,5,8,11,15,49,58,0.0,0.0
2024,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,1086,455,631,1,23,28,51,60,50,56,58,70,95,594,0,11,10,21,19,23,26,26,33,44,213,242,1,12,18,30,41,27,30,32,37,51,278,352,0.0,0.0
2024,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,934,394,540,0,20,25,40,39,41,43,45,51,71,559,0,11,10,18,15,16,18,15,27,33,163,231,0,9,15,22,24,25,25,30,24,38,212,328,0.0,0.0
2024,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1320,529,791,22,100,134,154,145,111,93,87,78,90,306,8,32,41,52,51,40,41,38,48,42,385,136,14,68,93,102,94,71,52,49,30,48,607,170,0.0,0.0
2024,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,134,48,86,1,4,7,8,6,9,10,7,9,15,58,0,0,2,0,2,4,5,2,6,7,28,20,1,4,5,8,4,5,5,5,3,8,47,38,0.0,0.0
2024,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,192,72,120,1,10,10,8,13,8,8,9,14,9,102,0,4,1,1,6,3,3,1,6,7,32,40,1,6,9,7,7,5,5,8,8,2,57,62,0.0,0.0
2024,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,184,82,102,0,0,1,3,4,4,4,5,8,3,152,0,0,1,0,2,2,2,2,5,2,16,66,0,0,0,3,2,2,2,3,3,1,16,86,0.0,0.0
2024,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,211,69,142,4,9,15,14,19,17,7,9,11,11,95,3,3,4,2,8,1,4,4,4,4,34,32,1,6,11,12,11,16,3,5,7,7,78,63,0.0,0.0
2024,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,765,198,567,4,17,25,45,38,52,44,49,59,53,379,0,4,4,17,10,15,18,8,16,14,106,92,4,13,21,28,28,37,26,41,43,39,276,287,0.0,0.0
2024,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,846,312,534,5,14,14,27,22,29,21,17,32,28,637,3,6,5,12,6,9,9,5,14,9,75,234,2,8,9,15,16,20,12,12,18,19,129,403,0.0,0.0
2024,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,629,248,381,0,10,10,27,21,26,28,28,23,21,435,0,5,7,15,13,10,11,11,13,10,95,153,0,5,3,12,8,16,17,17,10,11,99,282,0.0,0.0
2024,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,801,305,496,9,41,73,77,65,66,43,39,48,38,302,4,16,29,33,28,19,20,10,19,13,187,114,5,25,44,44,37,47,23,29,29,25,303,188,0.0,0.0
2024,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,348,101,247,1,11,12,29,26,24,21,27,42,18,137,0,5,2,12,9,9,5,5,10,3,60,41,1,6,10,17,17,15,16,22,32,15,150,96,0.0,0.0
2024,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,1120,463,657,2,75,100,117,122,100,98,72,82,74,278,0,26,37,51,39,44,39,32,34,34,336,127,2,49,63,66,83,56,59,40,48,40,504,151,0.0,0.0
2024,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,499,236,263,0,11,19,23,21,29,25,18,26,34,293,0,7,9,12,11,16,14,10,12,20,111,125,0,4,10,11,10,13,11,8,14,14,95,168,0.0,0.0
2024,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,633,263,370,2,49,71,81,53,72,40,34,43,36,152,1,20,26,30,18,24,17,14,22,17,188,74,1,29,45,51,35,48,23,20,21,19,291,78,0.0,0.0
2024,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,786,198,588,0,29,43,45,61,58,51,72,63,50,314,0,10,11,13,15,20,13,16,12,14,124,74,0,19,32,32,46,38,38,56,51,36,348,240,0.0,0.0
2024,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,1793,647,1146,0,103,162,195,181,137,98,104,93,69,651,0,40,52,61,47,54,36,32,40,34,396,251,0,63,110,134,134,83,62,72,53,35,746,400,0.0,0.0
2024,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,832,318,514,0,15,22,24,30,26,17,31,36,48,583,0,11,11,12,14,12,6,14,17,19,116,202,0,4,11,12,16,14,11,17,19,29,133,381,0.0,0.0
2024,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1463,507,956,0,144,215,229,203,142,87,73,68,58,244,0,56,67,73,51,57,28,23,29,29,413,94,0,88,148,156,152,85,59,50,39,29,806,150,0.0,0.0
2024,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,218,83,135,0,10,15,13,21,24,22,13,9,11,80,0,3,5,7,10,11,13,3,3,5,60,23,0,7,10,6,11,13,9,10,6,6,78,57,0.0,0.0
2024,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,296,116,180,0,5,4,9,10,15,13,15,10,11,204,0,2,2,3,4,7,6,6,3,7,40,76,0,3,2,6,6,8,7,9,7,4,52,128,0.0,0.0
2024,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,217,85,132,1,3,7,6,7,18,10,8,5,11,141,1,1,1,0,2,7,4,6,4,8,33,51,0,2,6,6,5,11,6,2,1,3,42,90,0.0,0.0
2024,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,288,141,147,3,31,34,30,29,30,13,11,9,11,87,2,17,13,16,18,16,5,5,3,5,98,41,1,14,21,14,11,14,8,6,6,6,100,46,0.0,0.0
2024,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,93,21,72,0,0,1,1,6,10,9,10,7,4,45,0,0,0,0,1,4,4,2,0,1,12,9,0,0,1,1,5,6,5,8,7,3,36,36,0.0,0.0
2024,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,108,55,53,0,1,2,5,8,0,3,2,2,5,80,0,1,1,2,2,0,2,0,0,3,11,44,0,0,1,3,6,0,1,2,2,2,17,36,0.0,0.0
2024,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,83,30,53,0,0,2,2,2,5,7,4,3,1,57,0,0,1,0,1,3,3,0,2,0,10,20,0,0,1,2,1,2,4,4,1,1,16,37,0.0,0.0
2024,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,143,62,81,2,8,14,11,12,11,8,7,7,5,58,0,4,5,3,6,4,4,2,2,4,34,28,2,4,9,8,6,7,4,5,5,1,49,30,0.0,0.0
2024,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,156,40,116,0,0,2,3,3,8,7,11,6,12,104,0,0,0,0,3,3,5,2,1,1,15,25,0,0,2,3,0,5,2,9,5,11,37,79,0.0,0.0
2024,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,254,98,156,0,8,14,9,13,14,9,11,16,11,149,0,2,3,2,6,5,7,3,7,5,40,58,0,6,11,7,7,9,2,8,9,6,65,91,0.0,0.0
2024,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,201,89,112,0,0,2,3,2,3,3,3,2,6,177,0,0,1,2,2,1,2,3,2,3,16,73,0,0,1,1,0,2,1,0,0,3,8,104,0.0,0.0
2024,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,154,54,100,0,11,14,13,17,10,8,8,5,6,62,0,2,4,3,5,4,5,1,4,2,30,24,0,9,10,10,12,6,3,7,1,4,62,38,0.0,0.0
2024,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,138,56,82,1,3,7,5,5,10,9,14,4,14,66,0,0,4,0,2,8,4,6,2,6,32,24,1,3,3,5,3,2,5,8,2,8,39,42,0.0,0.0
2024,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,161,70,91,0,4,5,2,2,3,4,3,1,5,132,0,3,1,0,1,3,3,1,1,4,17,53,0,1,4,2,1,0,1,2,0,1,12,79,0.0,0.0
2024,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,149,51,98,0,3,4,4,6,3,6,5,2,6,110,0,2,0,0,2,3,2,2,1,6,18,33,0,1,4,4,4,0,4,3,1,0,21,77,0.0,0.0
2024,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,153,56,97,0,13,11,19,20,6,13,8,8,13,42,0,5,2,3,4,3,5,3,2,8,35,21,0,8,9,16,16,3,8,5,6,5,76,21,0.0,0.0
2024,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,213,46,167,0,1,8,8,6,9,9,14,10,12,136,0,0,0,2,1,2,2,3,3,4,17,29,0,1,8,6,5,7,7,11,7,8,60,107,0.0,0.0
2024,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,192,63,129,0,1,4,6,3,3,2,6,4,7,156,0,0,1,1,2,0,0,2,2,3,11,52,0,1,3,5,1,3,2,4,2,4,25,104,0.0,0.0
2024,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,176,61,115,0,1,0,1,0,4,5,4,4,8,149,0,0,0,0,0,1,1,1,3,5,11,50,0,1,0,1,0,3,4,3,1,3,16,99,0.0,0.0
2024,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,188,54,134,0,12,19,15,21,15,8,18,9,10,61,0,2,4,0,9,3,1,4,3,3,29,25,0,10,15,15,12,12,7,14,6,7,98,36,0.0,0.0
2024,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,82,17,65,0,3,3,4,4,7,8,9,10,7,27,0,0,0,1,2,2,3,3,1,0,12,5,0,3,3,3,2,5,5,6,9,7,43,22,0.0,0.0
2024,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,227,70,157,1,18,19,24,15,21,21,19,26,16,47,1,3,5,7,4,4,7,6,10,6,52,17,0,15,14,17,11,17,14,13,16,10,127,30,0.0,0.0
2024,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,161,62,99,0,2,4,8,7,7,7,16,8,11,91,0,0,0,1,6,2,4,8,5,7,33,29,0,2,4,7,1,5,3,8,3,4,37,62,0.0,0.0
2024,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,158,62,96,0,8,7,21,10,10,14,15,20,15,38,0,1,1,4,6,1,5,8,10,7,43,19,0,7,6,17,4,9,9,7,10,8,77,19,0.0,0.0
2024,13,13,13130,113300,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,506,140,366,0,1,7,9,12,13,14,25,24,41,360,0,0,2,2,6,6,6,11,11,16,60,80,0,1,5,7,6,7,8,14,13,25,86,280,0.0,0.0
2024,13,13,13130,113300,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,801,330,471,0,0,5,5,9,10,12,24,40,51,645,0,0,1,2,6,6,8,17,25,28,93,237,0,0,4,3,3,4,4,7,15,23,63,408,0.0,0.0
2024,13,13,13130,113300,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,1712,703,1009,0,24,33,53,70,82,94,84,115,135,1022,0,10,12,23,42,44,50,48,61,73,363,340,0,14,21,30,28,38,44,36,54,62,327,682,0.0,0.0
2024,13,13,13130,113300,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1622,645,977,0,105,136,142,156,161,137,150,131,142,362,0,38,48,63,55,57,65,61,55,59,501,144,0,67,88,79,101,104,72,89,76,83,759,218,0.0,0.0
2024,13,13,13130,113302,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,361,82,279,0,1,2,9,8,6,8,13,10,8,296,0,0,0,0,1,1,2,1,2,2,9,73,0,1,2,9,7,5,6,12,8,6,56,223,0.0,0.0
2024,13,13,13130,113302,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,784,310,474,0,1,3,9,6,6,5,3,9,22,720,0,0,0,1,1,1,4,1,3,10,21,289,0,1,3,8,5,5,1,2,6,12,43,431,0.0,0.0
2024,13,13,13130,113302,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,1200,557,643,0,12,22,36,40,54,60,44,58,63,811,0,5,12,19,20,27,29,23,27,43,205,352,0,7,10,17,20,27,31,21,31,20,184,459,0.0,0.0
2024,13,13,13130,113302,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Primario,Vigente en Operación Habitual,True,False,Tabaquismo,1313,467,846,0,116,109,127,134,116,76,77,79,69,410,0,35,34,34,34,42,22,21,24,36,282,185,0,81,75,93,100,74,54,56,55,33,621,225,0.0,0.0
2024,13,13,13130,200361,113302,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Atacama,Primario,Vigente en Operación Habitual,True,False,Colesterol elevado,153,34,119,0,2,0,2,4,3,3,5,10,6,118,0,1,0,0,1,0,1,3,4,1,11,23,0,1,0,2,3,3,2,2,6,5,24,95,0.0,0.0
2024,13,13,13130,200361,113302,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Atacama,Primario,Vigente en Operación Habitual,True,False,Glicemia alterada,215,87,128,0,2,1,1,4,1,3,1,4,7,191,0,0,0,0,0,0,0,1,3,3,7,80,0,2,1,1,4,1,3,0,1,4,17,111,0.0,0.0
2024,13,13,13130,200361,113302,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Atacama,Primario,Vigente en Operación Habitual,True,False,Presion arterial elevada,322,136,186,0,2,7,12,16,15,12,16,18,17,207,0,0,3,3,5,7,9,9,9,5,50,86,0,2,4,9,11,8,3,7,9,12,65,121,0.0,0.0
