Ano,IdEstablecimiento,IdComuna_den,comuna_denominador,establecimiento_denominador,servicio_salud_denominador,dependencia_denominador,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,20_64,20_54,EstablecimientoCodigoAntiguo,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2024,111372,13101,Santiago,Centro De Salud Familiar Arauco,Metropolitano Central,Municipal,1278,1327,1603,1929,1647,1466,1280,1127,1206,1212,3249,17324,12797,10379,11-372,111372,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arauco,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2024,111376,13101,Santiago,Cesfam Matta Sur,Metropolitano Central,Municipal,1711,1769,2514,3027,2673,2121,1764,1597,1647,1686,4714,25223,18798,15465,11-376,111376,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Matta Sur,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2024,111378,13119,Maipú,Centro De Salud Familiar Dr. Iván Insunza,Metropolitano Central,Municipal,2056,2532,2589,2338,1863,1591,1832,2233,2383,2214,4622,26253,19575,14978,11-378,111378,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Iván Insunza,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111379,13119,Maipú,Centro De Salud Familiar Clotario Blest,Metropolitano Central,Municipal,2277,2617,2990,2924,2444,2044,1939,2063,2498,3006,7658,32460,22525,17021,11-379,111379,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clotario Blest,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111380,13119,Maipú,Centro De Salud Familiar Dr. Carlos Godoy,Metropolitano Central,Municipal,2941,3321,3436,3200,2536,2349,2111,2486,3097,2900,4518,32895,25436,19439,11-380,111380,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Godoy,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111381,13101,Santiago,Centro De Salud Familiar Ignacio Domeyko,Metropolitano Central,Municipal,4634,4815,6344,7552,7289,6497,5481,4835,4202,3887,9623,65159,50902,42813,11-381,111381,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ignacio Domeyko,Municipal,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2024,111382,13119,Maipú,Centro De Salud Familiar Presidenta Michelle Bachelet,Metropolitano Central,Municipal,2372,2658,3293,3237,2734,2242,1984,2162,2898,3602,9095,36277,24810,18310,11-382,111382,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidenta Michelle Bachelet,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111383,13119,Maipú,Centro De Salud Familiar Dr. Luis Ferrada,Metropolitano Central,Municipal,1464,1942,2464,2165,1570,1196,1082,1569,2432,2357,4246,22487,16777,11988,11-383,111383,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Luis Ferrada,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111400,13119,Maipú,Posta De Salud Rural Rinconada De Maipú,Metropolitano Central,Servicio de Salud,1,2,2,7,4,3,3,0,1,2,5,30,24,21,11-400,111400,,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rinconada de Maipú,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111704,13119,Maipú,Centro Comunitario De Salud Familiar Futramapu,Metropolitano Central,Servicio de Salud,7,13,20,38,11,18,14,8,11,7,14,161,140,122,11-704,111704,111304,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Futramapu,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111780,13119,Maipú,Centro Comunitario De Salud Familiar Europa,Metropolitano Central,Servicio de Salud,1,2,5,6,2,0,0,0,0,0,1,17,15,15,11-780,111780,111304,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Europa,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111781,13106,Estación Central,Centro Comunitario De Salud Familiar Villa Francia,Metropolitano Central,Servicio de Salud,4,3,6,7,5,4,2,3,4,1,4,43,35,30,11-781,111781,111306,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Villa Francia,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
2024,111782,13119,Maipú,Centro Comunitario De Salud Familiar El Abrazo,Metropolitano Central,Municipal,45,60,82,72,48,45,36,46,53,53,249,789,495,389,11-782,111782,111379,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar El Abrazo,Municipal,Primario,13119,Maipú,Cerrado,True,False
2024,111783,13119,Maipú,Centro Comunitario De Salud Familiar Lo Errázuriz,Metropolitano Central,Municipal,93,104,135,146,136,121,94,75,104,225,808,2041,1140,811,11-783,111783,111379,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Errázuriz,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,111784,13119,Maipú,Centro Comunitario De Salud Familiar Bueras,Metropolitano Central,Municipal,81,48,64,65,74,54,68,57,64,73,244,892,567,430,11-784,111784,111378,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bueras,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2024,112300,13122,Peñalolén,Centro De Referencia De Salud Cordillera Oriente,Metropolitano Oriente,Servicio de Salud,3,1,4,2,4,0,1,1,1,0,0,17,14,13,12-300,112300,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Cordillera Oriente,Servicio de Salud,Secundario,13122,Peñalolén,Vigente en Operación Habitual,False,False
2024,112301,13123,Providencia,Centro De Salud Familiar Dr. Hernán Alessandri,Metropolitano Oriente,Municipal,1084,1477,1932,2342,2276,2260,2060,1933,1883,2062,6869,26178,18225,14280,12-301,112301,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Hernán Alessandri,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2024,112302,13123,Providencia,Centro De Salud Familiar Dr. Alfonso Leng,Metropolitano Oriente,Municipal,719,1007,1276,1586,1315,1124,1061,1069,1069,1142,3444,14812,10649,8438,12-302,112302,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alfonso Leng,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2024,112303,13123,Providencia,Centro De Salud Familiar Aguilucho,Metropolitano Oriente,Municipal,678,926,1176,1480,1518,1586,1396,1417,1550,1750,7561,21038,12799,9499,12-303,112303,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aguilucho,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2024,112304,13114,Las Condes,Centro De Salud Familiar Apoquindo,Metropolitano Oriente,Municipal,912,1203,1441,1719,1641,1700,1846,2178,2415,2552,10094,27701,16695,11728,12-304,112304,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Apoquindo,Municipal,Primario,13114,Las Condes,Vigente en Operación Habitual,True,False
2024,112306,13114,Las Condes,Centro De Salud Familiar Aníbal Ariztía,Metropolitano Oriente,Municipal,2389,2674,3022,3337,3176,2946,3086,3523,3896,3877,12104,44030,29537,21764,12-306,112306,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aníbal Ariztía,Municipal,Primario,13114,Las Condes,Vigente en Operación Habitual,True,False
2024,112307,13115,Lo Barnechea,Centro De Salud Familiar Lo Barnechea,Metropolitano Oriente,Municipal,2398,2459,2899,3116,2913,3021,3078,3412,3692,3221,5874,36083,27811,20898,12-307,112307,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Barnechea,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,112309,13132,Vitacura,Centro De Salud Familiar Vitacura,Metropolitano Oriente,Municipal,704,607,754,935,982,1166,1502,1784,1909,1857,5228,17428,11496,7730,12-309,112309,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vitacura,Municipal,Primario,13132,Vitacura,Vigente en Operación Habitual,True,False
2024,112310,13120,Ñuñoa,Centro De Salud Familiar Rosita Renard,Metropolitano Oriente,Municipal,1742,1995,2760,3170,2888,2740,2392,2202,2576,3053,10036,35554,23776,18147,12-310,112310,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Rosita Renard,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2024,112311,13120,Ñuñoa,Centro De Salud Familiar Salvador Bustos,Metropolitano Oriente,Municipal,1963,2373,2799,3090,2929,2670,2640,2655,2871,3355,12335,39680,25382,19156,12-311,112311,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Salvador Bustos,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2024,112312,13118,Macul,Centro De Salud Familiar Félix De Amesti,Metropolitano Oriente,Municipal,2489,2895,3606,3786,3260,3134,3102,2918,2721,2674,8128,38713,28096,22701,12-312,112312,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Félix de Amesti,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,112313,13118,Macul,Centro De Salud Familiar Santa Julia,Metropolitano Oriente,Municipal,2568,3063,3775,4049,3403,3097,2860,2859,3298,2970,6760,38702,29374,23106,12-313,112313,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Julia,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,112314,13122,Peñalolén,Centro De Salud Familiar La Faena,Metropolitano Oriente,Municipal,2262,2480,3118,3256,2668,2402,2341,2764,2899,2186,5142,31518,24114,19029,12-314,112314,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Faena,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112315,13122,Peñalolén,Centro De Salud Familiar San Luis,Metropolitano Oriente,Municipal,1500,1673,1916,1929,1660,1604,1558,1536,1372,1251,3167,19166,14499,11876,12-315,112315,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Luis,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112316,13122,Peñalolén,Centro De Salud Familiar Carol Urzúa Ibáñez De Peñalolén,Metropolitano Oriente,Municipal,2740,3099,3592,3645,3020,2873,3033,3354,3150,2589,6604,37699,28355,22616,12-316,112316,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa Ibáñez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112317,13113,La Reina,Centro De Salud Familiar La Reina,Metropolitano Oriente,Municipal,381,556,735,785,750,689,710,723,734,777,2302,9142,6459,4948,12-317,112317,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ossandon,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2024,112318,13122,Peñalolén,Centro De Salud Familiar Lo Hermida,Metropolitano Oriente,Municipal,1878,2138,2389,2582,2120,2017,1748,1809,1728,1583,3634,23626,18114,14803,12-318,112318,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Hermida,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112319,13118,Macul,Centro De Salud Familiar Padre Alberto Hurtado,Metropolitano Oriente,Municipal,1912,2419,3235,3448,2936,2518,2287,2238,2258,2228,6667,32146,23567,19081,12-319,112319,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Alberto Hurtado,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,112320,13113,La Reina,Centro De Salud Familiar Juan Pablo Ii,Metropolitano Oriente,Municipal,1180,1490,1439,1450,1220,1068,1040,1179,1256,1055,2454,14831,11197,8886,12-320,112320,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( La Reina),Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2024,112321,13122,Peñalolén,Centro De Salud Familiar Cardenal Silva Henríquez,Metropolitano Oriente,Municipal,1503,1753,2098,2180,1610,1413,1447,1572,1495,1275,2748,19094,14843,12073,12-321,112321,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112322,13122,Peñalolén,Centro De Salud Familiar Padre Gerardo Whelan,Metropolitano Oriente,Municipal,1662,1724,2005,2055,1674,1584,1756,1696,1232,1038,3005,19431,14764,12494,12-322,112322,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Gerardo Whelan,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112323,13118,Macul,Centro Odontológico Macul,Metropolitano Oriente,Municipal,2,0,6,3,2,3,2,2,0,1,2,23,19,18,12-323,112323,,13,12,Servicio de Salud Metropolitano Oriente,Clínica Dental,Centro Odontológico Macul,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,112407,13115,Lo Barnechea,Posta De Farellones,Metropolitano Oriente,Municipal,1,0,0,0,0,2,1,1,0,0,0,5,4,4,12-407,112407,,13,12,Servicio de Salud Metropolitano Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural de Farellones,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,112707,13115,Lo Barnechea,Centro Comunitario De Salud Familiar Lo Barnechea,Metropolitano Oriente,Municipal,47,63,97,161,141,137,128,127,129,83,166,1279,1066,854,12-707,112707,112307,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Cerro 18,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,112716,13122,Peñalolén,Centro Comunitario De Salud Familiar General Carol Urzúa Ibáñez,Metropolitano Oriente,Municipal,16,11,24,24,17,17,11,15,17,11,31,194,147,119,12-716,112716,112316,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Esperanza Andina,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,112717,13113,La Reina,Centro Comunitario De Salud Familiar Dragones De La Reina,Metropolitano Oriente,Municipal,541,701,728,794,656,674,764,922,963,997,4426,12166,7199,5239,12-717,112717,112317,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dragones de La Reina,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2024,112799,13115,Lo Barnechea,Centro Comunitario De Salud Familiar Bicentenario,Metropolitano Oriente,Municipal,0,0,4,1,0,1,0,0,0,0,0,6,6,6,12-799,112799,112307,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bicentenario,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,113181,13401,San Bernardo,Centro De Referencia De Salud El Pino,Metropolitano Sur,Servicio de Salud,2,3,1,2,4,4,2,2,0,2,1,23,20,18,13-181,113181,113180,13,13,Servicio de Salud Metropolitano Sur,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud El Pino,Servicio de Salud,Secundario,13401,San Bernardo,Cerrado,False,False
2024,113300,13130,San Miguel,Centro De Salud Familiar Barros Luco,Metropolitano Sur,Municipal,2348,2579,3771,4483,3935,3341,2627,2476,2817,3075,8460,39912,29104,23212,13-300,113300,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2024,113301,13129,San Joaquín,Centro De Salud Familiar San Joaquín,Metropolitano Sur,Municipal,977,1221,1675,1938,1542,1329,1114,1143,1219,1321,3123,16602,12502,9962,13-301,113301,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113302,13130,San Miguel,Centro De Salud Familiar Recreo,Metropolitano Sur,Municipal,2233,2564,3427,3855,3233,2916,2458,2314,2346,2354,5899,33599,25467,20767,13-302,113302,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2024,113303,13121,Pedro Aguirre Cerda,Centro De Salud Familiar Amador Neghme,Metropolitano Sur,Municipal,1968,2281,2806,2954,2557,2340,2074,2132,2274,2573,5768,29727,21991,17144,13-303,113303,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,113304,13121,Pedro Aguirre Cerda,Consultorio Villa Sur,Metropolitano Sur,Municipal,76,139,202,167,142,112,93,83,61,77,144,1296,1076,938,13-304,113304,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa Sur,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,113305,13129,San Joaquín,Centro De Salud Familiar Arturo Baeza Goñi,Metropolitano Sur,Municipal,1073,1197,1410,1475,1376,1226,1025,1028,1070,981,2352,14213,10788,8737,13-305,113305,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113306,13121,Pedro Aguirre Cerda,Centro De Salud Familiar Padre Pierre Dubois,Metropolitano Sur,Municipal,1372,1590,1976,2314,1973,1907,1614,1654,1953,2017,3819,22189,16998,13028,13-306,113306,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,113307,13111,La Granja,Centro De Salud Familiar Padre Esteban Gumucio,Metropolitano Sur,Municipal,1805,2122,2404,2457,2078,1917,1781,1929,1952,2049,4554,25048,18689,14688,13-307,113307,,13,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2024,113308,13116,Lo Espejo,Centro De Salud Familiar Clara Estrella,Metropolitano Sur,Municipal,1414,1808,2384,2440,1832,1575,1211,1354,1776,2035,3649,21478,16415,12604,13-308,113308,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,113309,13116,Lo Espejo,Centro De Salud Familiar Julio Acuña Pinzón,Metropolitano Sur,Municipal,1634,1831,2087,2307,1891,1684,1592,1824,1804,1662,3808,22124,16682,13216,13-309,113309,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,113310,13116,Lo Espejo,Centro De Salud Familiar Mariela Salgado,Metropolitano Sur,Municipal,1593,1791,1998,2204,2045,1750,1284,1311,1622,2115,3881,21594,16120,12383,13-310,113310,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,113311,13109,La Cisterna,Centro De Salud Familiar Santa Anselma,Metropolitano Sur,Municipal,2235,2414,2930,3057,2807,2503,2175,2206,2199,2381,6781,31688,22672,18092,13-311,113311,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Anselma,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
2024,113312,13105,El Bosque,Centro De Salud Familiar Dr. Carlos Lorca,Metropolitano Sur,Municipal,2541,2986,3148,3247,2680,2485,2263,2369,2370,2161,5377,31627,23709,19178,13-312,113312,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Lorca Tobar,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113313,13401,San Bernardo,Centro De Salud Familiar Raúl Cuevas (Ex-San Bernardo),Metropolitano Sur,Municipal,2391,2778,3068,3029,2777,2684,2498,2434,2552,2653,7055,33919,24473,19268,13-313,113313,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113314,13105,El Bosque,Centro De Salud Familiar Cóndores De Chile,Metropolitano Sur,Municipal,1897,2234,2451,2526,2071,1797,1730,2027,2203,1907,4417,25260,18946,14836,13-314,113314,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cóndores de Chile,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113315,13401,San Bernardo,Centro De Salud Familiar Confraternidad,Metropolitano Sur,Municipal,2036,2029,2347,2410,2065,1763,1552,1656,1354,1222,2942,21376,16398,13822,13-315,113315,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Confraternidad,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113316,13401,San Bernardo,Centro De Salud Familiar Carol Urzúa De San Bernardo,Metropolitano Sur,Municipal,2142,2430,2843,2813,2412,2388,2078,2207,2364,2342,5208,29227,21877,17171,13-316,113316,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113317,13105,El Bosque,Centro De Salud Familiar Santa Laura,Metropolitano Sur,Municipal,1857,1962,2250,2360,2146,1887,1570,1642,1667,1687,3537,22565,17171,13817,13-317,113317,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Laura,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113318,13404,Paine,Centro De Salud Familiar Dr. Miguel Ángel Solar (Ex Cesfam Paine),Metropolitano Sur,Municipal,2872,3121,3312,3500,3161,2828,2555,2477,2408,2062,4224,32520,25424,20954,13-318,113318,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113319,13404,Paine,Centro De Salud Familiar Dr. Raúl Moya,Metropolitano Sur,Municipal,890,927,1016,1157,1003,1031,882,916,995,886,2065,11768,8813,6932,13-319,113319,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Moya,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113320,13402,Buin,Centro De Salud Familiar Maipo,Metropolitano Sur,Municipal,1118,1135,1226,1374,1314,1127,944,958,905,774,1619,12494,9757,8078,13-320,113320,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipo,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113321,13403,Calera De Tango,Centro De Salud Familiar Calera De Tango,Metropolitano Sur,Municipal,602,557,621,658,621,617,588,523,570,533,1139,7029,5288,4185,13-321,113321,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Calera de Tango,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2024,113322,13129,San Joaquín,Centro De Salud Familiar Santa Teresa De Los Andes,Metropolitano Sur,Municipal,1472,1921,2275,2353,1896,1789,1560,1787,1866,1688,4335,22942,17135,13581,13-322,113322,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113323,13105,El Bosque,Centro De Salud Familiar Dr. Mario Salcedo,Metropolitano Sur,Municipal,1702,1924,2096,2268,1957,1712,1175,966,1029,1380,2321,18530,14507,12098,13-323,113323,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Mario Salcedo,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113324,13105,El Bosque,Centro De Salud Familiar Dra. Haydeé López Casoou,Metropolitano Sur,Municipal,2142,2415,2759,2795,2323,2154,1887,2085,1909,1468,3869,25806,19795,16418,13-324,113324,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Haydeé López Casoou,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113326,13109,La Cisterna,Centro De Salud Familiar Eduardo Frei Montalva,Metropolitano Sur,Municipal,1817,2030,2723,2871,2466,2104,1744,1793,1769,1734,5225,26276,19234,15731,13-326,113326,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Eduardo Frei Montalva,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
