Ano,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,nivel_geografico,sexo,20_64_numerador,20_64_poblacion_inscrita_validada,gestantes_20_54,20_64_denominador,20_64_cobertura_pct
2024,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,17.0,693.0,0.0,693.0,2.4531024531024532
2024,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,65.0,3.0,0.0,3.0,2166.666666666667
2024,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,225.0,3.0,0.0,3.0,7500.0
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1597.0,12877.0,0.0,12877.0,12.401956977556884
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2905.0,15217.0,74.0,15143.0,19.183781285082215
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1946.0,14280.0,0.0,14280.0,13.627450980392156
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,3562.0,15090.0,105.0,14985.0,23.770437103770437
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1110.0,10679.0,0.0,10679.0,10.394231669631989
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2158.0,12886.0,76.0,12810.0,16.846213895394225
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112323,Centro Odontológico Macul,Clínica Dental,Municipal,establecimiento,Hombre,0.0,12.0,0.0,12.0,0.0
2024,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112323,Centro Odontológico Macul,Clínica Dental,Municipal,establecimiento,Mujer,0.0,7.0,0.0,7.0,0.0
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1183.0,9776.0,0.0,9776.0,12.101063829787234
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2685.0,14000.0,77.0,13923.0,19.284636931695758
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1120.0,10234.0,0.0,10234.0,10.94391244870041
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2816.0,15148.0,92.0,15056.0,18.703506907545165
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,189.0,8.0,0.0,8.0,2362.5
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,501.0,8.0,0.0,8.0,6262.5
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,44.0,0.0,0.0,0.0,
2024,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,141.0,0.0,0.0,0.0,
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112314,Centro de Salud Familiar La Faena,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,994.0,11813.0,0.0,11813.0,8.414458647253026
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112314,Centro de Salud Familiar La Faena,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1653.0,12301.0,160.0,12141.0,13.615023474178404
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112315,Centro de Salud Familiar San Luis,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,861.0,6964.0,0.0,6964.0,12.36358414704193
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112315,Centro de Salud Familiar San Luis,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1251.0,7533.0,84.0,7449.0,16.79420056383407
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1185.0,13479.0,0.0,13479.0,8.791453371911864
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2676.0,14876.0,140.0,14736.0,18.15960912052117
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112318,Centro de Salud Familiar Lo Hermida,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1032.0,8554.0,0.0,8554.0,12.064531213467383
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112318,Centro de Salud Familiar Lo Hermida,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1523.0,9560.0,162.0,9398.0,16.20557565439455
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,887.0,6980.0,0.0,6980.0,12.707736389684815
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1412.0,7863.0,108.0,7755.0,18.207607994842036
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,646.0,6953.0,0.0,6953.0,9.290953545232274
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1277.0,7811.0,122.0,7689.0,16.608141500845363
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,52.0,54.0,0.0,54.0,96.29629629629629
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,151.0,93.0,0.0,93.0,162.36559139784944
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1169.0,8487.0,0.0,8487.0,13.774007305290445
2024,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1981.0,10643.0,119.0,10524.0,18.823641201064234
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,465.0,7488.0,0.0,7488.0,6.209935897435898
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,953.0,10737.0,83.0,10654.0,8.944997184156184
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,596.0,3873.0,0.0,3873.0,15.388587658146141
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1335.0,6776.0,40.0,6736.0,19.81888361045131
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,448.0,4700.0,0.0,4700.0,9.53191489361702
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,892.0,8099.0,39.0,8060.0,11.066997518610421
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,309.0,39.0,0.0,39.0,792.3076923076924
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,460.0,51.0,0.0,51.0,901.9607843137255
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200188,Centro de Especialidades Odontológicas Leng,Clínica Dental,Municipal,establecimiento,Hombre,0.0,15.0,0.0,15.0,0.0
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200188,Centro de Especialidades Odontológicas Leng,Clínica Dental,Municipal,establecimiento,Mujer,0.0,12.0,0.0,12.0,0.0
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,143.0,30.0,0.0,30.0,476.6666666666667
2024,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,271.0,24.0,0.0,24.0,1129.1666666666665
2024,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,597.0,2873.0,0.0,2873.0,20.779672815871912
2024,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1933.0,8623.0,26.0,8597.0,22.484587646853555
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1512.0,11225.0,0.0,11225.0,13.469933184855234
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2486.0,12484.0,111.0,12373.0,20.092136102804496
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,991.0,9136.0,0.0,9136.0,10.847197898423817
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2085.0,9808.0,91.0,9717.0,21.457239888854584
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1005.0,8229.0,0.0,8229.0,12.212905577834487
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1783.0,8940.0,75.0,8865.0,20.112803158488436
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,815.0,6631.0,0.0,6631.0,12.290755542150505
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1699.0,7874.0,85.0,7789.0,21.812812941327515
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1193.0,10211.0,0.0,10211.0,11.683478601508178
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2377.0,9582.0,114.0,9468.0,25.105618926911706
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,816.0,7434.0,0.0,7434.0,10.976594027441484
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1793.0,8003.0,102.0,7901.0,22.693329958233136
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,181.0,993.0,0.0,993.0,18.22759315206445
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,334.0,1254.0,12.0,1242.0,26.89210950080515
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,177.0,261.0,0.0,261.0,67.81609195402298
2024,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,363.0,492.0,9.0,483.0,75.15527950310559
2024,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1430.0,9540.0,0.0,9540.0,14.9895178197065
2024,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,3138.0,13131.0,162.0,12969.0,24.196160074022668
2024,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1033.0,8529.0,0.0,8529.0,12.111619181615664
2024,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2306.0,10704.0,175.0,10529.0,21.90141513913952
2024,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,113.0,707.0,0.0,707.0,15.983026874115982
2024,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,314.0,952.0,20.0,932.0,33.69098712446352
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,762.0,8007.0,0.0,8007.0,9.516672911202697
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1267.0,8408.0,92.0,8316.0,15.235690235690235
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,492.0,7986.0,0.0,7986.0,6.1607813673929375
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1199.0,8695.0,116.0,8579.0,13.975987877374985
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,658.0,7760.0,0.0,7760.0,8.47938144329897
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1559.0,8360.0,85.0,8275.0,18.839879154078552
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,515.0,5903.0,0.0,5903.0,8.72437743520244
2024,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1012.0,6541.0,82.0,6459.0,15.668060071218454
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,339.0,4316.0,0.0,4316.0,7.854494902687674
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,925.0,5341.0,75.0,5266.0,17.565514622104065
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1587.0,10952.0,0.0,10952.0,14.490504017531045
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2275.0,11038.0,91.0,10947.0,20.781949392527633
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113304,Centro de Salud Familiar Villa Sur,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,0.0,609.0,0.0,609.0,0.0
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113304,Centro de Salud Familiar Villa Sur,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,0.0,467.0,0.0,467.0,0.0
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1111.0,8421.0,0.0,8421.0,13.19320745754661
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1873.0,8577.0,88.0,8489.0,22.063847331841206
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1373.0,8081.0,0.0,8081.0,16.99047147630244
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2611.0,9425.0,68.0,9357.0,27.904242812867373
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,106.0,1156.0,0.0,1156.0,9.16955017301038
2024,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,260.0,1550.0,14.0,1536.0,16.927083333333336
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,697.0,5814.0,0.0,5814.0,11.988304093567251
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1513.0,6688.0,107.0,6581.0,22.990426986780125
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,534.0,5372.0,0.0,5372.0,9.940431868950112
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1067.0,5416.0,127.0,5289.0,20.17394592550577
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,810.0,8359.0,0.0,8359.0,9.690154324679986
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,1853.0,8775.0,58.0,8717.0,21.25731329585867
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,288.0,1990.0,0.0,1990.0,14.472361809045225
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,444.0,2399.0,50.0,2349.0,18.901660280970624
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,86.0,862.0,0.0,862.0,9.976798143851507
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,212.0,911.0,15.0,896.0,23.660714285714285
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113722,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,90.0,1653.0,0.0,1653.0,5.44464609800363
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113722,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,208.0,1847.0,19.0,1828.0,11.37855579868709
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,105.0,806.0,0.0,806.0,13.027295285359802
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,227.0,896.0,14.0,882.0,25.736961451247165
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200210,Centro Comunitario de Salud Familiar Coñimo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,92.0,1805.0,0.0,1805.0,5.096952908587258
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200210,Centro Comunitario de Salud Familiar Coñimo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,308.0,2097.0,12.0,2085.0,14.772182254196641
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200337,Centro Comunitario de Salud Familiar Martín Henríquez,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,165.0,1593.0,0.0,1593.0,10.357815442561206
2024,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200337,Centro Comunitario de Salud Familiar Martín Henríquez,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,345.0,1844.0,48.0,1796.0,19.20935412026726
2024,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113300,Centro de Salud Familiar Barros Luco,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1871.0,11587.0,0.0,11587.0,16.14740657633555
2024,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113300,Centro de Salud Familiar Barros Luco,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,3643.0,17515.0,230.0,17285.0,21.076077523864623
2024,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113302,Centro de Salud Familiar Recreo,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Hombre,1025.0,11373.0,0.0,11373.0,9.012573639321198
2024,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113302,Centro de Salud Familiar Recreo,Centro de Salud Familiar (CESFAM),Municipal,establecimiento,Mujer,2804.0,14092.0,183.0,13909.0,20.15960888633259
2024,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,200361,Centro Comunitario de Salud Familiar Atacama,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Hombre,275.0,1730.0,0.0,1730.0,15.895953757225435
2024,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,200361,Centro Comunitario de Salud Familiar Atacama,Centro Comunitario de Salud Familiar (CECOSF),Municipal,establecimiento,Mujer,698.0,2862.0,32.0,2830.0,24.664310954063602
