Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,43.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,establecimiento,establecimiento,Mujer,3.0,733.3333333333333,1.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,,1.0,2100.0,27.0,159.25925925925927
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,280.0,149.0,1.0,13.0,10.0,13.0,16.0,16.0,10.0,9.0,2.0,41.0,establecimiento,establecimiento,Mujer,0.0,,2.0,50.0,4.0,325.0,3.0,333.33333333333337,3.0,433.3333333333333,4.0,400.0,2.0,800.0,0.0,,0.0,,3.0,66.66666666666666,2.0,2050.0,23.0,1217.3913043478262
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,149.0,81.0,1.0,1.0,4.0,5.0,5.0,3.0,3.0,6.0,4.0,36.0,establecimiento,establecimiento,Mujer,1.0,8100.0,1.0,100.0,2.0,50.0,0.0,,2.0,250.0,1.0,500.0,1.0,300.0,1.0,300.0,0.0,,2.0,200.0,4.0,900.0,15.0,993.3333333333334
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,527.0,270.0,18.0,29.0,21.0,26.0,25.0,34.0,30.0,16.0,6.0,52.0,establecimiento,establecimiento,Mujer,40.0,675.0,44.0,40.909090909090914,34.0,85.29411764705883,40.0,52.5,44.0,59.09090909090909,43.0,58.139534883720934,26.0,130.76923076923077,19.0,157.89473684210526,22.0,72.72727272727273,12.0,50.0,25.0,208.0,349.0,151.0028653295129
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,6957.0,3543.0,79.0,422.0,496.0,573.0,418.0,363.0,260.0,159.0,105.0,539.0,establecimiento,establecimiento,Mujer,1659.0,213.56238698010853,1669.0,4.733373277411624,1908.0,22.11740041928721,2034.0,24.385447394296953,1688.0,33.94549763033176,1582.0,26.422250316055624,1385.0,26.209386281588447,1210.0,21.487603305785125,1113.0,14.285714285714285,914.0,11.487964989059082,1667.0,32.33353329334133,16829.0,41.33935468536455
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,2414.0,1251.0,0.0,117.0,139.0,142.0,105.0,87.0,85.0,62.0,56.0,370.0,establecimiento,establecimiento,Mujer,516.0,242.44186046511626,548.0,0.0,670.0,17.46268656716418,710.0,19.577464788732392,519.0,27.360308285163775,529.0,19.848771266540645,448.0,19.419642857142858,458.0,18.5589519650655,433.0,14.318706697459586,366.0,15.300546448087433,794.0,46.59949622166247,5991.0,40.29377399432482
2023,,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109407,Posta de Salud Rural Juan Pablo II de Lampa,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,establecimiento,establecimiento,Mujer,271.0,0.0,320.0,0.0,316.0,0.0,350.0,0.0,332.0,0.0,296.0,0.0,247.0,0.0,260.0,0.0,238.0,0.0,211.0,0.0,505.0,0.0,3346.0,0.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,968.0,501.0,6.0,43.0,62.0,67.0,49.0,36.0,47.0,18.0,22.0,117.0,establecimiento,establecimiento,Mujer,172.0,291.27906976744185,192.0,3.125,224.0,19.196428571428573,220.0,28.18181818181818,169.0,39.64497041420118,154.0,31.818181818181817,167.0,21.55688622754491,137.0,34.306569343065696,130.0,13.846153846153847,102.0,21.568627450980394,221.0,52.94117647058824,1888.0,51.271186440677965
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,1199.0,622.0,0.0,75.0,70.0,86.0,68.0,55.0,33.0,32.0,27.0,131.0,establecimiento,establecimiento,Mujer,244.0,254.91803278688522,281.0,0.0,318.0,23.58490566037736,310.0,22.58064516129032,220.0,39.09090909090909,214.0,31.775700934579437,178.0,30.89887640449438,172.0,19.186046511627907,185.0,17.2972972972973,153.0,17.647058823529413,272.0,48.161764705882355,2547.0,47.07499018453082
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,1397.0,730.0,16.0,47.0,66.0,60.0,74.0,60.0,42.0,41.0,31.0,230.0,,establecimiento,Mujer,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
