Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,2,42,43,71,56,46,36,40,24,40,185,585,43.0,254.0,295.0,339.0,300.0,302.0,235.0,254.0,190.0,170.0,1331.0,3713.0,4.651162790697675,16.535433070866144,14.576271186440678,20.943952802359885,18.666666666666668,15.2317880794702,15.319148936170212,15.748031496062993,12.631578947368421,23.52941176470588,13.899323816679187,15.755453810934556
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,6,4,12,7,11,5,11,7,9,96,168,8.0,33.0,50.0,43.0,60.0,45.0,36.0,50.0,41.0,52.0,605.0,1023.0,0.0,18.181818181818183,8.0,27.906976744186046,11.666666666666666,24.444444444444443,13.88888888888889,22.0,17.073170731707318,17.307692307692307,15.867768595041323,16.422287390029325
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,1,4,5,9,5,8,7,7,10,5,120,181,8.0,33.0,50.0,43.0,60.0,45.0,36.0,50.0,41.0,52.0,605.0,1023.0,12.5,12.121212121212121,10.0,20.930232558139537,8.333333333333332,17.77777777777778,19.444444444444446,14.000000000000002,24.390243902439025,9.615384615384617,19.834710743801654,17.6930596285435
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,2,4,12,12,6,8,10,13,11,11,187,276,8.0,33.0,50.0,43.0,60.0,45.0,36.0,50.0,41.0,52.0,605.0,1023.0,25.0,12.121212121212121,24.0,27.906976744186046,10.0,17.77777777777778,27.77777777777778,26.0,26.82926829268293,21.153846153846153,30.909090909090907,26.97947214076246
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,1,8,23,14,11,9,10,13,14,9,82,194,8.0,33.0,50.0,43.0,60.0,45.0,36.0,50.0,41.0,52.0,605.0,1023.0,12.5,24.242424242424242,46.0,32.55813953488372,18.333333333333332,20.0,27.77777777777778,26.0,34.146341463414636,17.307692307692307,13.553719008264462,18.963831867057674
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,2,15,38,40,37,55,62,75,68,51,223,666,27.0,184.0,205.0,208.0,191.0,153.0,176.0,164.0,174.0,137.0,1530.0,3149.0,7.4074074074074066,8.152173913043478,18.536585365853657,19.230769230769234,19.3717277486911,35.947712418300654,35.22727272727273,45.73170731707317,39.08045977011494,37.22627737226277,14.575163398692812,21.1495712924738
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,3,4,14,10,20,15,23,22,18,320,449,27.0,184.0,205.0,208.0,191.0,153.0,176.0,164.0,174.0,137.0,1530.0,3149.0,0.0,1.6304347826086956,1.951219512195122,6.730769230769231,5.2356020942408374,13.071895424836603,8.522727272727272,14.02439024390244,12.643678160919542,13.138686131386862,20.915032679738562,14.258494760241348
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,3,12,11,24,25,23,34,32,35,31,508,738,27.0,184.0,205.0,208.0,191.0,153.0,176.0,164.0,174.0,137.0,1530.0,3149.0,11.11111111111111,6.521739130434782,5.365853658536586,11.538461538461538,13.089005235602095,15.032679738562091,19.318181818181817,19.51219512195122,20.114942528735632,22.62773722627737,33.20261437908496,23.436011432200697
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,7,54,74,66,68,53,57,61,45,41,206,732,27.0,184.0,205.0,208.0,191.0,153.0,176.0,164.0,174.0,137.0,1530.0,3149.0,25.925925925925924,29.347826086956523,36.09756097560975,31.73076923076923,35.602094240837694,34.64052287581699,32.38636363636363,37.19512195121951,25.862068965517242,29.927007299270077,13.4640522875817,23.245474753890125
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,Colesterol elevado,1,36,53,52,46,67,87,84,90,62,292,870,24.0,268.0,257.0,257.0,200.0,223.0,212.0,210.0,185.0,150.0,2226.0,4212.0,4.166666666666666,13.432835820895523,20.622568093385212,20.233463035019454,23.0,30.04484304932735,41.0377358490566,40.0,48.64864864864865,41.333333333333336,13.11769991015274,20.655270655270655
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,Glicemia alterada,7,87,84,93,88,103,98,107,95,72,661,1495,24.0,268.0,257.0,257.0,200.0,223.0,212.0,210.0,185.0,150.0,2226.0,4212.0,29.166666666666668,32.46268656716418,32.68482490272373,36.18677042801556,44.0,46.18834080717489,46.22641509433962,50.95238095238095,51.35135135135135,48.0,29.69451931716083,35.49382716049383
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,Presion arterial elevada,0,12,9,14,19,23,33,29,35,42,808,1024,24.0,268.0,257.0,257.0,200.0,223.0,212.0,210.0,185.0,150.0,2226.0,4212.0,0.0,4.477611940298507,3.501945525291829,5.447470817120623,9.5,10.31390134529148,15.566037735849056,13.80952380952381,18.91891891891892,28.000000000000004,36.298292902066486,24.311490978157646
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,Tabaquismo,4,62,74,89,62,76,67,76,53,57,287,907,24.0,268.0,257.0,257.0,200.0,223.0,212.0,210.0,185.0,150.0,2226.0,4212.0,16.666666666666664,23.134328358208954,28.793774319066145,34.63035019455253,31.0,34.08071748878923,31.60377358490566,36.19047619047619,28.64864864864865,38.0,12.89308176100629,21.533713200379868
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,2,67,129,164,186,213,202,207,151,99,0,1420,5.0,777.0,928.0,996.0,885.0,794.0,588.0,513.0,341.0,252.0,1743.0,7822.0,40.0,8.622908622908623,13.900862068965516,16.46586345381526,21.01694915254237,26.82619647355164,34.35374149659864,40.35087719298245,44.28152492668622,39.285714285714285,0.0,18.15392482740987
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,70,102,143,170,188,145,161,115,97,11,1202,5.0,777.0,928.0,996.0,885.0,794.0,588.0,513.0,341.0,252.0,1743.0,7822.0,0.0,9.00900900900901,10.991379310344827,14.357429718875503,19.2090395480226,23.67758186397985,24.65986394557823,31.384015594541907,33.724340175953074,38.492063492063494,0.6310958118187034,15.36691383277934
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,10,8,12,26,23,31,28,24,21,0,183,5.0,777.0,928.0,996.0,885.0,794.0,588.0,513.0,341.0,252.0,1743.0,7822.0,0.0,1.287001287001287,0.8620689655172413,1.2048192771084338,2.937853107344633,2.8967254408060454,5.272108843537415,5.458089668615984,7.038123167155426,8.333333333333332,0.0,2.3395551009971873
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,187,225,264,222,205,134,102,87,58,0,1484,5.0,777.0,928.0,996.0,885.0,794.0,588.0,513.0,341.0,252.0,1743.0,7822.0,0.0,24.066924066924066,24.245689655172413,26.506024096385545,25.08474576271186,25.81863979848866,22.789115646258505,19.883040935672515,25.513196480938415,23.015873015873016,0.0,18.972129890053694
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,8,98,136,187,184,166,184,214,175,106,2,1460,87.0,636.0,759.0,793.0,717.0,605.0,521.0,494.0,378.0,237.0,1887.0,7114.0,9.195402298850574,15.40880503144654,17.918313570487484,23.581336696090794,25.662482566248258,27.43801652892562,35.31669865642994,43.31983805668016,46.2962962962963,44.72573839662447,0.10598834128245893,20.52291256676975
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,15,67,75,103,106,107,103,115,99,53,0,843,87.0,636.0,759.0,793.0,717.0,605.0,521.0,494.0,378.0,237.0,1887.0,7114.0,17.24137931034483,10.534591194968554,9.881422924901186,12.988650693568726,14.783821478382148,17.68595041322314,19.769673704414586,23.279352226720647,26.190476190476193,22.362869198312236,0.0,11.849873488895136
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,8,8,18,25,22,24,21,27,11,2,166,87.0,636.0,759.0,793.0,717.0,605.0,521.0,494.0,378.0,237.0,1887.0,7114.0,0.0,1.257861635220126,1.0540184453227932,2.269861286254729,3.486750348675035,3.6363636363636362,4.606525911708253,4.251012145748987,7.142857142857142,4.641350210970464,0.10598834128245893,2.333427045262862
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,12,74,93,121,92,96,70,61,44,29,2,694,87.0,636.0,759.0,793.0,717.0,605.0,521.0,494.0,378.0,237.0,1887.0,7114.0,13.793103448275861,11.635220125786164,12.25296442687747,15.258511979823455,12.831241283124129,15.867768595041323,13.43570057581574,12.348178137651821,11.64021164021164,12.236286919831224,0.10598834128245893,9.755411863930279
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Colesterol elevado,0,0,0,0,0,0,0,1,0,0,0,1,2.0,9.0,13.0,21.0,17.0,18.0,11.0,16.0,10.0,7.0,75.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.5025125628140703
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Glicemia alterada,0,0,0,0,0,0,1,1,0,0,1,3,2.0,9.0,13.0,21.0,17.0,18.0,11.0,16.0,10.0,7.0,75.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,6.25,0.0,0.0,1.3333333333333335,1.507537688442211
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Colesterol elevado,0,1,2,2,5,4,3,3,4,0,0,24,0.0,8.0,12.0,22.0,24.0,18.0,11.0,13.0,7.0,3.0,90.0,208.0,,12.5,16.666666666666664,9.090909090909092,20.833333333333336,22.22222222222222,27.27272727272727,23.076923076923077,57.14285714285714,0.0,0.0,11.538461538461538
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Glicemia alterada,0,0,0,2,3,2,3,3,2,0,0,15,0.0,8.0,12.0,22.0,24.0,18.0,11.0,13.0,7.0,3.0,90.0,208.0,,0.0,0.0,9.090909090909092,12.5,11.11111111111111,27.27272727272727,23.076923076923077,28.57142857142857,0.0,0.0,7.211538461538461
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Tabaquismo,0,0,1,0,0,1,0,0,0,0,0,2,0.0,8.0,12.0,22.0,24.0,18.0,11.0,13.0,7.0,3.0,90.0,208.0,,0.0,8.333333333333332,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.9615384615384616
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Colesterol elevado,0,0,0,0,1,0,0,1,0,0,0,2,0.0,4.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,43.0,61.0,,0.0,0.0,,33.33333333333333,0.0,0.0,100.0,0.0,,0.0,3.278688524590164
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Presion arterial elevada,0,2,0,0,0,1,0,0,1,0,0,4,0.0,4.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,43.0,61.0,,50.0,0.0,,0.0,33.33333333333333,0.0,0.0,50.0,,0.0,6.557377049180328
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Colesterol elevado,0,0,0,1,1,0,0,1,1,0,0,4,1.0,0.0,2.0,4.0,9.0,5.0,8.0,5.0,6.0,2.0,69.0,111.0,0.0,,0.0,25.0,11.11111111111111,0.0,0.0,20.0,16.666666666666664,0.0,0.0,3.6036036036036037
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Glicemia alterada,0,0,0,1,1,0,0,1,1,0,0,4,1.0,0.0,2.0,4.0,9.0,5.0,8.0,5.0,6.0,2.0,69.0,111.0,0.0,,0.0,25.0,11.11111111111111,0.0,0.0,20.0,16.666666666666664,0.0,0.0,3.6036036036036037
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Presion arterial elevada,0,0,0,1,1,0,0,1,1,0,0,4,1.0,0.0,2.0,4.0,9.0,5.0,8.0,5.0,6.0,2.0,69.0,111.0,0.0,,0.0,25.0,11.11111111111111,0.0,0.0,20.0,16.666666666666664,0.0,0.0,3.6036036036036037
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Tabaquismo,0,0,0,0,2,2,4,2,0,0,0,10,1.0,0.0,2.0,4.0,9.0,5.0,8.0,5.0,6.0,2.0,69.0,111.0,0.0,,0.0,0.0,22.22222222222222,40.0,50.0,40.0,0.0,0.0,0.0,9.00900900900901
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,3,3,2,4,6,5,8,7,0,0,38,0.0,29.0,24.0,13.0,17.0,20.0,29.0,18.0,11.0,2.0,62.0,225.0,,10.344827586206897,12.5,15.384615384615385,23.52941176470588,30.0,17.24137931034483,44.44444444444444,63.63636363636363,0.0,0.0,16.88888888888889
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,1,4,2,2,4,5,5,2,1,0,26,0.0,29.0,24.0,13.0,17.0,20.0,29.0,18.0,11.0,2.0,62.0,225.0,,3.4482758620689653,16.666666666666664,15.384615384615385,11.76470588235294,20.0,17.24137931034483,27.77777777777778,18.181818181818183,50.0,0.0,11.555555555555555
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,4,0,2,2,0,0,8,0.0,29.0,24.0,13.0,17.0,20.0,29.0,18.0,11.0,2.0,62.0,225.0,,0.0,0.0,0.0,0.0,20.0,0.0,11.11111111111111,18.181818181818183,0.0,0.0,3.5555555555555554
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,1,0,0,1,0.0,29.0,24.0,13.0,17.0,20.0,29.0,18.0,11.0,2.0,62.0,225.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.4444444444444444
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,4,34,44,50,76,59,57,72,54,33,0,483,70.0,182.0,205.0,215.0,253.0,182.0,147.0,151.0,103.0,71.0,724.0,2303.0,5.714285714285714,18.681318681318682,21.463414634146343,23.25581395348837,30.039525691699602,32.417582417582416,38.775510204081634,47.682119205298015,52.42718446601942,46.478873239436616,0.0,20.972644376899694
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,10,28,27,30,60,58,42,33,31,21,1,341,70.0,182.0,205.0,215.0,253.0,182.0,147.0,151.0,103.0,71.0,724.0,2303.0,14.285714285714285,15.384615384615385,13.170731707317074,13.953488372093023,23.715415019762844,31.868131868131865,28.57142857142857,21.85430463576159,30.097087378640776,29.577464788732392,0.13812154696132595,14.806773773339124
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,3,7,5,6,20,12,13,23,20,13,19,141,70.0,182.0,205.0,215.0,253.0,182.0,147.0,151.0,103.0,71.0,724.0,2303.0,4.285714285714286,3.8461538461538463,2.4390243902439024,2.7906976744186047,7.905138339920949,6.593406593406594,8.843537414965986,15.2317880794702,19.41747572815534,18.30985915492958,2.6243093922651934,6.122448979591836
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,3,18,37,27,43,25,26,16,8,10,5,218,70.0,182.0,205.0,215.0,253.0,182.0,147.0,151.0,103.0,71.0,724.0,2303.0,4.285714285714286,9.89010989010989,18.048780487804876,12.558139534883722,16.99604743083004,13.736263736263737,17.687074829931973,10.596026490066226,7.766990291262135,14.084507042253522,0.6906077348066298,9.465914025184542
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,14,12,26,32,23,19,38,26,11,76,277,3.0,622.0,696.0,735.0,640.0,462.0,341.0,287.0,199.0,104.0,1710.0,5799.0,0.0,2.2508038585209005,1.7241379310344827,3.537414965986395,5.0,4.978354978354979,5.571847507331378,13.240418118466899,13.06532663316583,10.576923076923077,4.444444444444445,4.776685635454388
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,23,19,33,35,33,38,52,29,8,199,469,3.0,622.0,696.0,735.0,640.0,462.0,341.0,287.0,199.0,104.0,1710.0,5799.0,0.0,3.697749196141479,2.7298850574712645,4.489795918367347,5.46875,7.142857142857142,11.143695014662756,18.118466898954704,14.572864321608039,7.6923076923076925,11.637426900584796,8.087601310570788
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,20,40,72,72,75,70,49,49,31,545,1023,3.0,622.0,696.0,735.0,640.0,462.0,341.0,287.0,199.0,104.0,1710.0,5799.0,0.0,3.215434083601286,5.747126436781609,9.795918367346939,11.25,16.233766233766232,20.527859237536656,17.073170731707318,24.623115577889447,29.807692307692307,31.871345029239766,17.640972581479566
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,1,152,197,207,188,155,108,90,66,34,218,1416,3.0,622.0,696.0,735.0,640.0,462.0,341.0,287.0,199.0,104.0,1710.0,5799.0,33.33333333333333,24.437299035369776,28.304597701149426,28.163265306122447,29.375,33.549783549783555,31.671554252199414,31.3588850174216,33.165829145728644,32.69230769230769,12.748538011695906,24.418003103983445
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,2,10,11,16,12,9,11,16,10,35,132,2.0,230.0,267.0,302.0,242.0,203.0,166.0,128.0,107.0,104.0,843.0,2594.0,0.0,0.8695652173913043,3.7453183520599254,3.642384105960265,6.6115702479338845,5.911330049261084,5.421686746987952,8.59375,14.953271028037381,9.615384615384617,4.151838671411625,5.088666152659985
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,4,6,21,20,21,18,14,22,13,134,273,2.0,230.0,267.0,302.0,242.0,203.0,166.0,128.0,107.0,104.0,843.0,2594.0,0.0,1.7391304347826086,2.247191011235955,6.95364238410596,8.264462809917356,10.344827586206897,10.843373493975903,10.9375,20.5607476635514,12.5,15.895610913404507,10.524286815728605
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,1,7,17,9,4,12,9,14,12,183,268,2.0,230.0,267.0,302.0,242.0,203.0,166.0,128.0,107.0,104.0,843.0,2594.0,0.0,0.43478260869565216,2.6217228464419478,5.629139072847682,3.71900826446281,1.9704433497536946,7.228915662650602,7.03125,13.084112149532709,11.538461538461538,21.70818505338078,10.33153430994603
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,1,66,84,101,73,67,57,36,36,27,110,658,2.0,230.0,267.0,302.0,242.0,203.0,166.0,128.0,107.0,104.0,843.0,2594.0,50.0,28.695652173913043,31.46067415730337,33.443708609271525,30.165289256198346,33.004926108374384,34.33734939759036,28.125,33.64485981308411,25.961538461538463,13.048635824436536,25.36622976098689
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,4,5,8,10,12,17,7,14,5,32,114,0.0,44.0,61.0,65.0,55.0,39.0,44.0,25.0,30.0,10.0,263.0,636.0,,9.090909090909092,8.19672131147541,12.307692307692308,18.181818181818183,30.76923076923077,38.63636363636363,28.000000000000004,46.666666666666664,50.0,12.167300380228136,17.92452830188679
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,1,3,9,10,6,8,9,16,4,68,134,0.0,44.0,61.0,65.0,55.0,39.0,44.0,25.0,30.0,10.0,263.0,636.0,,2.272727272727273,4.918032786885246,13.846153846153847,18.181818181818183,15.384615384615385,18.181818181818183,36.0,53.333333333333336,40.0,25.85551330798479,21.069182389937108
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,1,1,2,5,7,4,1,2,68,91,0.0,44.0,61.0,65.0,55.0,39.0,44.0,25.0,30.0,10.0,263.0,636.0,,0.0,1.639344262295082,1.5384615384615385,3.6363636363636362,12.82051282051282,15.909090909090908,16.0,3.3333333333333335,20.0,25.85551330798479,14.30817610062893
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,14,22,17,14,18,9,6,12,5,34,151,0.0,44.0,61.0,65.0,55.0,39.0,44.0,25.0,30.0,10.0,263.0,636.0,,31.818181818181817,36.0655737704918,26.153846153846157,25.454545454545453,46.15384615384615,20.454545454545457,24.0,40.0,50.0,12.927756653992395,23.742138364779876
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,3,8,6,19,9,6,4,12,9,36,112,0.0,159.0,159.0,148.0,129.0,87.0,75.0,43.0,38.0,26.0,253.0,1117.0,,1.8867924528301887,5.031446540880504,4.054054054054054,14.728682170542637,10.344827586206897,8.0,9.30232558139535,31.57894736842105,34.61538461538461,14.229249011857709,10.026857654431513
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,6,12,10,17,10,10,11,12,5,110,203,0.0,159.0,159.0,148.0,129.0,87.0,75.0,43.0,38.0,26.0,253.0,1117.0,,3.7735849056603774,7.547169811320755,6.756756756756757,13.178294573643413,11.494252873563218,13.333333333333334,25.581395348837212,31.57894736842105,19.230769230769234,43.47826086956522,18.173679498657116
