Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,categoria_estado_nutricional,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_24,15_24_distribucion_pct,25_34,25_34_distribucion_pct,35_44,35_44_distribucion_pct,45_54,45_54_distribucion_pct,55_64,55_64_distribucion_pct,65_mas,65_mas_distribucion_pct,total_15_mas,total_15_mas_distribucion_pct
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Sobrepeso,0,0,0,0,0,0,9315,Hombre,0,,0,,0,,0,,0,,0,,3289,35.30864197530864
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Bajo peso,0,0,0,0,0,0,1606,Hombre,0,,0,,0,,0,,0,,0,,106,6.60024906600249
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Normal,0,0,0,0,0,0,1606,Hombre,0,,0,,0,,0,,0,,0,,594,36.986301369863014
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Obesidad,0,0,0,0,0,0,1606,Hombre,0,,0,,0,,0,,0,,0,,379,23.59900373599004
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Sobrepeso,0,0,0,0,0,0,1606,Hombre,0,,0,,0,,0,,0,,0,,527,32.81444582814446
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Bajo peso,0,0,0,0,0,0,3028,Hombre,0,,0,,0,,0,,0,,0,,149,4.920739762219287
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Normal,0,0,0,0,0,0,3028,Hombre,0,,0,,0,,0,,0,,0,,1012,33.42140026420079
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Obesidad,0,0,0,0,0,0,3028,Hombre,0,,0,,0,,0,,0,,0,,741,24.471598414795245
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Sobrepeso,0,0,0,0,0,0,3028,Hombre,0,,0,,0,,0,,0,,0,,1126,37.18626155878468
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Bajo peso,0,0,0,0,0,0,13630,Hombre,0,,0,,0,,0,,0,,0,,672,4.930300807043287
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Normal,0,0,0,0,0,0,13630,Hombre,0,,0,,0,,0,,0,,0,,4694,34.43873807776963
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Obesidad,0,0,0,0,0,0,13630,Hombre,0,,0,,0,,0,,0,,0,,3424,25.121056493030082
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Sobrepeso,0,0,0,0,0,0,13630,Hombre,0,,0,,0,,0,,0,,0,,4840,35.50990462215701
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Bajo peso,0,0,0,0,0,0,2068,Hombre,0,,0,,0,,0,,0,,0,,166,8.027079303675048
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Normal,0,0,0,0,0,0,2068,Hombre,0,,0,,0,,0,,0,,0,,803,38.82978723404255
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Obesidad,0,0,0,0,0,0,2068,Hombre,0,,0,,0,,0,,0,,0,,436,21.08317214700193
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Sobrepeso,0,0,0,0,0,0,2068,Hombre,0,,0,,0,,0,,0,,0,,663,32.05996131528047
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Bajo peso,0,0,0,0,0,0,4204,Hombre,0,,0,,0,,0,,0,,0,,396,9.419600380589914
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Normal,0,0,0,0,0,0,4204,Hombre,0,,0,,0,,0,,0,,0,,1791,42.6022835394862
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Obesidad,0,0,0,0,0,0,4204,Hombre,0,,0,,0,,0,,0,,0,,673,16.008563273073264
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Sobrepeso,0,0,0,0,0,0,4204,Hombre,0,,0,,0,,0,,0,,0,,1344,31.969552806850622
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Bajo peso,0,0,0,0,0,0,1361,Hombre,0,,0,,0,,0,,0,,0,,79,5.804555473916238
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Normal,0,0,0,0,0,0,1361,Hombre,0,,0,,0,,0,,0,,0,,503,36.958119030124905
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Obesidad,0,0,0,0,0,0,1361,Hombre,0,,0,,0,,0,,0,,0,,314,23.0712711241734
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Sobrepeso,0,0,0,0,0,0,1361,Hombre,0,,0,,0,,0,,0,,0,,465,34.16605437178546
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Bajo peso,0,0,0,0,0,0,6739,Hombre,0,,0,,0,,0,,0,,0,,315,4.674284018400356
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Normal,0,0,0,0,0,0,6739,Hombre,0,,0,,0,,0,,0,,0,,2582,38.31428995399911
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Obesidad,0,0,0,0,0,0,6739,Hombre,0,,0,,0,,0,,0,,0,,1503,22.30301231636741
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Sobrepeso,0,0,0,0,0,0,6739,Hombre,0,,0,,0,,0,,0,,0,,2339,34.70841371123312
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Bajo peso,0,0,0,0,0,0,4319,Hombre,0,,0,,0,,0,,0,,0,,329,7.6175040518638575
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Normal,0,0,0,0,0,0,4319,Hombre,0,,0,,0,,0,,0,,0,,1782,41.259550821949524
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Obesidad,0,0,0,0,0,0,4319,Hombre,0,,0,,0,,0,,0,,0,,823,19.05533688353786
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Sobrepeso,0,0,0,0,0,0,4319,Hombre,0,,0,,0,,0,,0,,0,,1385,32.06760824264876
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Bajo peso,0,0,0,0,0,0,9921,Hombre,0,,0,,0,,0,,0,,0,,681,6.8642273964318115
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Normal,0,0,0,0,0,0,9921,Hombre,0,,0,,0,,0,,0,,0,,3126,31.508920471726643
