Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_denominador,25_34_denominador,35_44_denominador,45_54_denominador,55_64_denominador,65_mas_denominador,total_15_mas_denominador,15_24_cobertura_pct,25_34_cobertura_pct,35_44_cobertura_pct,45_54_cobertura_pct,55_64_cobertura_pct,65_mas_cobertura_pct,total_15_mas_cobertura_pct
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114328,Centro de Salud Familiar Poetisa Gabriela Mistral,Centro de Salud Familiar (CESFAM),Municipal,514.0,648.0,496.0,515.0,378.0,1170.0,3721.0,4171.0,4561.0,3564.0,4497.0,3453.0,4823.0,25069.0,12.323183888755693,14.207410655557991,13.916947250280584,11.452079163887035,10.947002606429193,24.258760107816713,14.84303322828992
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114714,Centro Comunitario de Salud Familiar Modelo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,56.0,83.0,100.0,99.0,89.0,559.0,986.0,57.0,74.0,41.0,39.0,36.0,58.0,305.0,98.24561403508771,112.16216216216218,243.90243902439025,253.84615384615384,247.22222222222223,963.7931034482758,323.27868852459017
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114301,Centro de Salud Familiar Dr. Alejandro del Río,Centro de Salud Familiar (CESFAM),Municipal,854.0,1785.0,1378.0,1154.0,1093.0,4749.0,11013.0,11926.0,13697.0,10097.0,10532.0,12797.0,12885.0,71934.0,7.160825088042931,13.032050814046872,13.64761810438744,10.957083175085454,8.541064311948112,36.85681024447031,15.309867378430228
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114312,Centro de Salud Familiar San Gerónimo,Centro de Salud Familiar (CESFAM),Municipal,385.0,654.0,506.0,391.0,352.0,1941.0,4229.0,7469.0,7551.0,5789.0,6459.0,6252.0,6596.0,40116.0,5.154639175257731,8.661104489471594,8.740715149421316,6.053568663879857,5.63019833653231,29.426925409338995,10.541928407617908
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114313,Centro de Salud Familiar Vista Hermosa,Centro de Salud Familiar (CESFAM),Municipal,142.0,354.0,385.0,218.0,147.0,438.0,1684.0,2343.0,2700.0,2718.0,1988.0,1703.0,1514.0,12966.0,6.0606060606060606,13.111111111111112,14.164827078734362,10.96579476861167,8.631826189078097,28.92998678996037,12.98781428351072
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114320,Centro de Salud Familiar Bernardo Leighton,Centro de Salud Familiar (CESFAM),Municipal,458.0,672.0,576.0,424.0,383.0,1791.0,4304.0,6597.0,6939.0,5661.0,5266.0,5968.0,5278.0,35709.0,6.942549643777475,9.684392563769997,10.174880763116057,8.051652107861756,6.4175603217158175,33.933308071239104,12.052983841608558
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,234.0,453.0,307.0,277.0,267.0,769.0,2307.0,5482.0,5794.0,4011.0,4309.0,4570.0,2613.0,26779.0,4.268515140459686,7.818432861580946,7.653951633009225,6.42840566256672,5.842450765864333,29.42977420589361,8.614959483177117
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114322,Centro de Salud Familiar Padre Manuel Villaseca,Centro de Salud Familiar (CESFAM),Municipal,301.0,549.0,488.0,421.0,482.0,2991.0,5232.0,9995.0,11072.0,8208.0,8147.0,10892.0,10477.0,58791.0,3.011505752876438,4.958453757225433,5.9454191033138395,5.167546336074628,4.425266250459052,28.54824854443066,8.899321324692554
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114323,Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Centro de Salud Familiar (CESFAM),Delegado,200.0,206.0,183.0,209.0,124.0,919.0,1841.0,3329.0,3273.0,2511.0,3016.0,2683.0,2807.0,17619.0,6.007810153199159,6.293919951115185,7.287933094384708,6.929708222811672,4.621692135669027,32.73957962237264,10.448947159316647
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114326,Centro de Salud Familiar Karol Wojtyla,Centro de Salud Familiar (CESFAM),Municipal,175.0,328.0,269.0,163.0,109.0,886.0,1930.0,5194.0,5152.0,4019.0,3778.0,3271.0,2414.0,23828.0,3.3692722371967654,6.366459627329192,6.693207265488928,4.314452091053467,3.3323142769795173,36.70256835128418,8.099714621453751
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114329,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Centro de Salud Familiar (CESFAM),Delegado,275.0,141.0,138.0,136.0,112.0,629.0,1431.0,3481.0,3458.0,2469.0,2917.0,2985.0,2182.0,17492.0,7.900028727377191,4.077501445922498,5.5893074119076545,4.662324305793623,3.7520938023450587,28.826764436296976,8.180882689229362
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114332,Centro de Salud Familiar Laurita Vicuña,Centro de Salud Familiar (CESFAM),Municipal,175.0,334.0,299.0,221.0,179.0,1575.0,2783.0,4090.0,4723.0,3874.0,3242.0,4391.0,3969.0,24289.0,4.278728606356968,7.071776413296633,7.718120805369128,6.816779765576804,4.0765201548622185,39.682539682539684,11.45786158343283
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,114310,Centro de Salud Familiar Dr. José Manuel Balmaceda,Centro de Salud Familiar (CESFAM),Municipal,99.0,169.0,156.0,117.0,76.0,708.0,1325.0,1374.0,1615.0,1358.0,1411.0,1476.0,1626.0,8860.0,7.20524017467249,10.464396284829721,11.487481590574374,8.291991495393338,5.149051490514905,43.542435424354245,14.954853273137697
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,114333,Centro de Salud Rural El Principal,Consultorio General Rural (CGR),Municipal,98.0,201.0,153.0,105.0,76.0,467.0,1100.0,1396.0,1581.0,1355.0,1327.0,1319.0,1374.0,8352.0,7.020057306590258,12.7134724857685,11.29151291512915,7.912584777694047,5.761940864291129,33.98835516739447,13.170498084291188
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,114401,Posta de Salud Rural Puntilla,Posta de Salud Rural (PSR),Municipal,17.0,25.0,34.0,19.0,11.0,142.0,248.0,204.0,276.0,216.0,214.0,223.0,278.0,1411.0,8.333333333333332,9.057971014492754,15.74074074074074,8.878504672897195,4.932735426008969,51.07913669064749,17.576187101346562
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,114403,Posta de Salud Rural Santa Rita,Posta de Salud Rural (PSR),Municipal,2.0,8.0,5.0,4.0,0.0,27.0,46.0,24.0,32.0,32.0,39.0,48.0,48.0,223.0,8.333333333333332,25.0,15.625,10.256410256410255,0.0,56.25,20.62780269058296
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,114406,Posta de Salud Rural San Vicente,Posta de Salud Rural (PSR),Municipal,3.0,7.0,7.0,6.0,3.0,60.0,86.0,45.0,47.0,47.0,55.0,59.0,74.0,327.0,6.666666666666667,14.893617021276595,14.893617021276595,10.909090909090908,5.084745762711865,81.08108108108108,26.299694189602445
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,114407,Posta de Salud Rural Las Vertientes,Posta de Salud Rural (PSR),Municipal,18.0,47.0,29.0,18.0,7.0,78.0,197.0,327.0,353.0,288.0,304.0,333.0,295.0,1900.0,5.5045871559633035,13.314447592067987,10.069444444444445,5.921052631578947,2.1021021021021022,26.440677966101696,10.368421052631579
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,114408,Posta de Salud Rural El Volcán,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,18.0,0.0,0.0,0.0,0.0,100.0,20.0,16.666666666666664
2023,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,114410,Posta de Salud Rural San Gabriel,Posta de Salud Rural (PSR),Municipal,2.0,7.0,6.0,2.0,6.0,22.0,45.0,46.0,26.0,32.0,35.0,47.0,39.0,225.0,4.3478260869565215,26.923076923076923,18.75,5.714285714285714,12.76595744680851,56.41025641025641,20.0
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109302,Centro de Salud Familiar Lucas Sierra,Centro de Salud Familiar (CESFAM),Municipal,190.0,441.0,423.0,358.0,312.0,1860.0,3584.0,4022.0,4843.0,4279.0,3600.0,3768.0,4855.0,25367.0,4.724017901541522,9.10592607887673,9.885487263379295,9.944444444444445,8.280254777070063,38.31101956745623,14.128592265541846
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109308,Centro de Salud Familiar Alberto Bachelet Martínez,Centro de Salud Familiar (CESFAM),Municipal,300.0,690.0,608.0,490.0,557.0,1920.0,4565.0,4012.0,4827.0,3727.0,3387.0,3729.0,4554.0,24236.0,7.477567298105684,14.294592914853945,16.31338878454521,14.46708001180986,14.936980423706087,42.16073781291173,18.835616438356166
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109309,Centro de Salud Familiar José Symon Ojeda,Centro de Salud Familiar (CESFAM),Municipal,257.0,520.0,507.0,569.0,870.0,1937.0,4660.0,3577.0,4243.0,3350.0,3520.0,3386.0,5042.0,23118.0,7.184791724909141,12.255479613481029,15.134328358208956,16.164772727272727,25.694034258712346,38.417294724315745,20.157453066874297
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109314,Centro de Salud Familiar Juanita Aguirre,Centro de Salud Familiar (CESFAM),Municipal,402.0,864.0,638.0,475.0,449.0,2665.0,5493.0,3638.0,4120.0,3456.0,3021.0,3581.0,4689.0,22505.0,11.050027487630567,20.97087378640777,18.46064814814815,15.723270440251572,12.538397095783301,56.83514608658563,24.407909353477006
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,51.0,112.0,112.0,84.0,74.0,709.0,1142.0,288.0,393.0,363.0,252.0,235.0,231.0,1762.0,17.708333333333336,28.498727735368956,30.853994490358126,33.33333333333333,31.48936170212766,306.9264069264069,64.81271282633371
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar (CECOSF),Municipal,83.0,142.0,116.0,123.0,79.0,448.0,991.0,177.0,248.0,180.0,190.0,183.0,188.0,1166.0,46.89265536723164,57.25806451612904,64.44444444444444,64.73684210526316,43.169398907103826,238.29787234042553,84.99142367066895
2024,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200609,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Centro Comunitario de Salud Familiar (CECOSF),Municipal,65.0,114.0,78.0,71.0,69.0,369.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
