Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_19,15_19_prevalencia_pct,20_24,20_24_prevalencia_pct,25_29,25_29_prevalencia_pct,30_34,30_34_prevalencia_pct,35_39,35_39_prevalencia_pct,40_44,40_44_prevalencia_pct,45_49,45_49_prevalencia_pct,50_54,50_54_prevalencia_pct,55_59,55_59_prevalencia_pct,60_64,60_64_prevalencia_pct,65_mas,65_mas_prevalencia_pct,total_15_mas,total_15_mas_prevalencia_pct
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110355,Centro de Salud Familiar Dr. Arturo Albertz,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5236.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,887,16.940412528647823
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110355,Centro de Salud Familiar Dr. Arturo Albertz,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5236.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1083,20.683728036669212
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,716.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,100,13.966480446927374
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,716.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,272,37.988826815642454
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,716.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,107,14.94413407821229
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,716.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,189,26.39664804469274
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6483.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,740,11.41446861021132
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6483.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,755,11.645842973931822
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6483.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1023,15.779731605738084
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6483.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,665,10.257596791608824
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6076.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1128,18.56484529295589
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6076.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,973,16.013824884792626
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6076.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1274,20.967741935483872
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6076.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1525,25.09874917709019
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6729.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,880,13.077723287264082
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6729.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2389,35.503046515083966
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6729.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1042,15.485213256055877
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6729.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1391,20.67171942339129
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110345,Centro de Salud Familiar Dr. Carlos Avendaño,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5513.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1159,21.023036459278067
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110345,Centro de Salud Familiar Dr. Carlos Avendaño,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5513.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,756,13.713041900961365
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110345,Centro de Salud Familiar Dr. Carlos Avendaño,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5513.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,947,17.17758026482859
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110345,Centro de Salud Familiar Dr. Carlos Avendaño,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5513.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1215,22.038817340830764
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,200129,SAPU Pablo Neruda,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,346.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,77,22.254335260115607
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,200129,SAPU Pablo Neruda,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,346.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,67,19.36416184971098
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,200129,SAPU Pablo Neruda,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,346.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,78,22.54335260115607
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,200129,SAPU Pablo Neruda,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,346.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,91,26.300578034682083
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110350,Centro de Salud Familiar Pudahuel Estrella,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,9544.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2371,24.842833193629506
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110350,Centro de Salud Familiar Pudahuel Estrella,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,9544.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4269,44.72967309304275
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110350,Centro de Salud Familiar Pudahuel Estrella,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,9544.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2049,21.46898575020956
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110350,Centro de Salud Familiar Pudahuel Estrella,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,9544.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1790,18.755238893545684
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110351,Centro de Salud Familiar Pudahuel Poniente,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5907.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1173,19.857795835449465
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110351,Centro de Salud Familiar Pudahuel Poniente,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5907.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2698,45.67462332825462
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110351,Centro de Salud Familiar Pudahuel Poniente,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5907.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1073,18.164889114609785
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110351,Centro de Salud Familiar Pudahuel Poniente,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5907.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1211,20.501100389368546
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110352,Centro de Salud Familiar Dr. Gustavo Molina,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7922.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2108,26.609442060085836
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110352,Centro de Salud Familiar Dr. Gustavo Molina,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7922.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3479,43.91567785912648
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110352,Centro de Salud Familiar Dr. Gustavo Molina,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7922.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,916,11.562736682655895
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110352,Centro de Salud Familiar Dr. Gustavo Molina,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7922.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1821,22.98661954052007
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,4964.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1186,23.89202256244964
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,4964.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2300,46.33360193392426
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,4964.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,997,20.08460918614021
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,4964.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1033,20.80983078162772
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,9718.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3337,34.33834122247376
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,9718.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3794,39.040954928997735
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,9718.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1533,15.774850792344102
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,9718.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2334,24.01728750771764
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,398.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,43,10.804020100502512
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,398.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,192,48.24120603015075
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,398.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,68,17.08542713567839
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,398.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,59,14.824120603015075
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,339.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,51,15.04424778761062
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,339.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,143,42.18289085545723
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,339.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,72,21.238938053097346
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,339.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,59,17.404129793510325
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,338.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,74,21.893491124260358
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,338.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,110,32.544378698224854
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,338.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,56,16.56804733727811
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,338.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,79,23.37278106508876
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,237.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,35,14.767932489451477
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,237.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,97,40.92827004219409
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,237.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,40,16.877637130801688
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,237.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,78,32.91139240506329
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,469.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,64,13.646055437100213
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,469.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,125,26.652452025586353
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,469.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,67,14.285714285714285
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,469.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,82,17.48400852878465
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,554.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,109,19.67509025270758
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,554.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,258,46.57039711191336
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,554.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,134,24.187725631768952
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,554.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,93,16.787003610108304
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,289.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,36,12.45674740484429
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,289.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,133,46.02076124567474
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,289.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,34,11.76470588235294
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,289.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,64,22.145328719723185
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3039.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,468,15.399802566633761
2024,establecimiento,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3039.0,Mujer,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,391,12.86607436656795
