Ano,Mes,IdServicio,IdComuna,IdEstablecimiento,CodigoPrestacion,establecimiento_master,tipo_establecimiento_master,nivel_atencion_master,es_aps,sin_match_master
2024,3,11,13101,111300,03030350,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111300,03030350,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111300,03030350,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,02200010,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,02200020,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,02200030,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,02200040,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030102,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030103,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030104,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030120,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030130,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030330,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030340,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111301,03030350,Centro de Salud Familiar Nº 5,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111370,02200010,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,02200020,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,02200030,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,02200040,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,03030101,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,03030101,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,03030101,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,03030101,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111370,03030102,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,1,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,7,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,6,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,4,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,11,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,12,11,13101,111370,03030103,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,3,11,13101,111370,03030104,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,8,11,13101,111370,03030104,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,2,11,13101,111370,03030104,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,9,11,13101,111370,03030104,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,10,11,13101,111370,03030104,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
2024,5,11,13101,111370,03030104,Centro de Salud Familiar Padre Orellana,Centro de Salud Familiar (CESFAM),Primario,True,False
