Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_19,15_19_prevalencia_pct,20_24,20_24_prevalencia_pct,25_29,25_29_prevalencia_pct,30_34,30_34_prevalencia_pct,35_39,35_39_prevalencia_pct,40_44,40_44_prevalencia_pct,45_49,45_49_prevalencia_pct,50_54,50_54_prevalencia_pct,55_59,55_59_prevalencia_pct,60_64,60_64_prevalencia_pct,65_mas,65_mas_prevalencia_pct,total_15_mas,total_15_mas_prevalencia_pct
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,2171,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,96,4.421925380009212
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,2171,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,653,30.078304928604332
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,2171,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,598,27.54491017964072
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,2171,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,533,24.550898203592812
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,117,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,4.273504273504273
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,117,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,117,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,6.837606837606838
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,117,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,24,20.51282051282051
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,15689,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2057,13.111096946905477
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,15689,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3197,20.37733443814137
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,15689,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3112,19.835553572566766
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,15689,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3975,25.336222831283067
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,8243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,867,10.518015285696954
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5109,61.97986170083707
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2605,31.602571879170206
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2418,29.33398034696106
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5298,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,229,4.322385805964514
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5298,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,398,7.512268780671952
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5298,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,934,17.629294073235183
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5298,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,578,10.909777274443186
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,12706,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,715,5.6272627105304585
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,12706,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1316,10.357311506374941
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,12706,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2511,19.76231701558319
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,12706,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3034,23.87848260664253
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,9463,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1399,14.783895170664692
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,9463,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1824,19.27507133044489
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,9463,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2357,24.907534608475114
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,9463,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2146,22.67779773856071
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,12966,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2780,21.440691038099647
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,12966,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1982,15.286132963134353
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,12966,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,558,4.303563165201296
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,12966,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2076,16.011105969458583
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,7486,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,645,8.616083355597116
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,7486,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,911,12.169382847982902
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,7486,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1488,19.87710392733102
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,7486,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2164,28.90729361474753
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,891,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16,1.7957351290684627
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,891,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,84,9.427609427609427
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,891,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,132,14.814814814814813
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,891,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,206,23.120089786756452
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,9456,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,715,7.561336717428088
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,9456,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1916,20.262267343485618
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,9456,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2449,25.898900169204737
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,9456,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2206,23.32910321489002
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,13433,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1486,11.06230923844264
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,13433,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2943,21.90873222660612
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,13433,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3495,26.018015335368123
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,13433,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3040,22.63083451202263
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,23279,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4022,17.277374457665708
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,23279,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11623,49.929120666695304
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,23279,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5931,25.477898535160442
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,23279,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5589,24.00876326302676
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,10468,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,359,3.429499426824608
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,10468,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,796,7.6041268628200225
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,10468,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1921,18.35116545662973
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,10468,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1902,18.169659915934275
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,11596,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1055,9.097964815453604
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,11596,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2672,23.042428423594345
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,11596,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2665,22.982062780269057
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,11596,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2723,23.482235253535702
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,9830,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,627,6.378433367243133
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,9830,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1325,13.47914547304171
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,9830,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2266,23.051881993896238
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,9830,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2325,23.65208545269583
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,1243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,49,3.9420756234915526
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,1243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,168,13.515687851971038
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,1243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,292,23.49155269509252
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,1243,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,309,24.8592115848753
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,908,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,43,4.73568281938326
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,908,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,111,12.22466960352423
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,908,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,238,26.21145374449339
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,908,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,222,24.44933920704846
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,1181,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,98,8.29805249788315
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,1181,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,294,24.89415749364945
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,1181,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,331,28.02709568162574
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,1181,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,222,18.79762912785775
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,1517,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,38,2.5049439683586026
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,1517,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,141,9.294660514172708
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,1517,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,258,17.007251153592616
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,1517,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,215,14.172709294660516
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5594,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1134,20.271719699678226
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5594,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2531,45.24490525563103
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5594,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1395,24.937432963889883
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5594,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1516,27.10046478369682
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3265,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,413,12.649310872894334
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3265,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,706,21.623277182235835
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3265,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,730,22.358346094946402
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3265,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,947,29.00459418070444
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,3177,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,296,9.316965690903368
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,3177,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,774,24.362606232294617
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,3177,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,774,24.362606232294617
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,3177,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,727,22.883223166509286
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,4752,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,161,3.388047138047138
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,4752,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,158,3.3249158249158253
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,4752,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1197,25.189393939393938
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,4752,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,967,20.349326599326602
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,8211,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1310,15.954207770064546
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,8211,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3035,36.96261113140908
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,8211,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1855,22.59164535379369
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,8211,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2296,27.96248934356351
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,21126,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1970,9.32500236675187
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,21126,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3875,18.342326990438323
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,21126,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3100,14.67386159235066
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,21126,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4645,21.987124869828648
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,5092,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,523,10.271013354281225
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,5092,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1253,24.607227022780833
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,5092,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1468,28.82953652788688
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,5092,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1212,23.802042419481538
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,6812,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,606,8.896065766294774
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,6812,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1137,16.69113329418673
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Presion arterial elevada,0,0,0,0,0,0,0,0,0,0,0,6812,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1714,25.161479741632416
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Tabaquismo,0,0,0,0,0,0,0,0,0,0,0,6812,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1609,23.620082207868467
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,0,32221,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2816,8.739641848483908
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,0,32221,Hombre,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13799,42.82610719716955
