Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_distribucion_pct,20_24_distribucion_pct,25_29_distribucion_pct,30_34_distribucion_pct,35_39_distribucion_pct,40_44_distribucion_pct,45_49_distribucion_pct,50_54_distribucion_pct,55_59_distribucion_pct,60_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112717,Centro Comunitario de Salud Familiar Dragones de La Reina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,122,63,0,1,6,5,4,4,4,3,8,24,473.0,266.0,0.0,11.0,19.0,13.0,10.0,12.0,9.0,11.0,19.0,103.0,Hombre,23.684210526315788,,9.090909090909092,31.57894736842105,38.46153846153847,40.0,33.33333333333333,44.44444444444444,27.27272727272727,42.10526315789473,23.300970873786408,25.792811839323466
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112717,Centro Comunitario de Salud Familiar Dragones de La Reina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,171,94,0,2,6,7,5,6,4,6,8,33,473.0,266.0,0.0,11.0,19.0,13.0,10.0,12.0,9.0,11.0,19.0,103.0,Hombre,35.338345864661655,,18.181818181818183,31.57894736842105,53.84615384615385,50.0,50.0,44.44444444444444,54.54545454545454,42.10526315789473,32.038834951456316,36.1522198731501
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112304,Centro de Salud Familiar Apoquindo,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,271,196,0,0,2,0,3,0,2,0,0,68,3093.0,1796.0,0.0,73.0,69.0,76.0,75.0,68.0,69.0,43.0,54.0,770.0,Hombre,10.913140311804009,,0.0,2.898550724637681,0.0,4.0,0.0,2.898550724637681,0.0,0.0,8.831168831168831,8.761720012932429
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112304,Centro de Salud Familiar Apoquindo,Centro de Salud Familiar (CESFAM),Municipal,Normal,1299,774,0,39,33,25,21,23,20,10,18,336,3093.0,1796.0,0.0,73.0,69.0,76.0,75.0,68.0,69.0,43.0,54.0,770.0,Hombre,43.09576837416481,,53.42465753424658,47.82608695652174,32.89473684210527,28.000000000000004,33.82352941176471,28.985507246376812,23.25581395348837,33.33333333333333,43.63636363636363,41.998060135790496
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112304,Centro de Salud Familiar Apoquindo,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,509,271,0,13,15,19,20,19,16,12,15,109,3093.0,1796.0,0.0,73.0,69.0,76.0,75.0,68.0,69.0,43.0,54.0,770.0,Hombre,15.089086859688198,,17.80821917808219,21.73913043478261,25.0,26.666666666666668,27.941176470588236,23.18840579710145,27.906976744186046,27.77777777777778,14.155844155844155,16.45651471063692
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112304,Centro de Salud Familiar Apoquindo,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1014,555,0,21,19,32,31,26,31,21,21,257,3093.0,1796.0,0.0,73.0,69.0,76.0,75.0,68.0,69.0,43.0,54.0,770.0,Hombre,30.902004454342986,,28.767123287671232,27.536231884057973,42.10526315789473,41.333333333333336,38.23529411764706,44.927536231884055,48.837209302325576,38.88888888888889,33.37662337662338,32.78370514064016
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112306,Centro de Salud Familiar Aníbal Ariztía,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,409,261,14,9,7,4,1,0,1,0,1,111,5884.0,3314.0,170.0,154.0,165.0,168.0,148.0,120.0,143.0,132.0,124.0,1246.0,Hombre,7.875678937839468,8.235294117647058,5.844155844155844,4.242424242424243,2.380952380952381,0.6756756756756757,0.0,0.6993006993006993,0.0,0.8064516129032258,8.908507223113965,6.951053704962611
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112306,Centro de Salud Familiar Aníbal Ariztía,Centro de Salud Familiar (CESFAM),Municipal,Normal,2359,1372,93,69,63,46,36,23,31,37,34,555,5884.0,3314.0,170.0,154.0,165.0,168.0,148.0,120.0,143.0,132.0,124.0,1246.0,Hombre,41.40012070006035,54.70588235294118,44.8051948051948,38.18181818181819,27.380952380952383,24.324324324324326,19.166666666666668,21.678321678321677,28.030303030303028,27.419354838709676,44.542536115569824,40.0917743031951
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112306,Centro de Salud Familiar Aníbal Ariztía,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,1150,605,30,36,39,53,37,43,46,36,33,192,5884.0,3314.0,170.0,154.0,165.0,168.0,148.0,120.0,143.0,132.0,124.0,1246.0,Hombre,18.255884127942064,17.647058823529413,23.376623376623375,23.636363636363637,31.547619047619047,25.0,35.833333333333336,32.16783216783217,27.27272727272727,26.61290322580645,15.409309791332262,19.54452753229096
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112306,Centro de Salud Familiar Aníbal Ariztía,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1966,1076,33,40,56,65,74,54,65,59,56,388,5884.0,3314.0,170.0,154.0,165.0,168.0,148.0,120.0,143.0,132.0,124.0,1246.0,Hombre,32.46831623415812,19.411764705882355,25.97402597402597,33.939393939393945,38.69047619047619,50.0,45.0,45.45454545454545,44.696969696969695,45.16129032258064,31.13964686998395,33.41264445955133
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112307,Centro de Salud Familiar Lo Barnechea,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,171,97,1,4,0,1,1,1,2,1,0,63,3160.0,1664.0,3.0,96.0,115.0,127.0,118.0,95.0,82.0,67.0,78.0,715.0,Hombre,5.829326923076923,33.33333333333333,4.166666666666666,0.0,0.7874015748031495,0.847457627118644,1.0526315789473684,2.4390243902439024,1.4925373134328357,0.0,8.811188811188812,5.411392405063291
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112307,Centro de Salud Familiar Lo Barnechea,Centro de Salud Familiar (CESFAM),Municipal,Normal,969,526,1,38,39,31,23,14,16,15,13,253,3160.0,1664.0,3.0,96.0,115.0,127.0,118.0,95.0,82.0,67.0,78.0,715.0,Hombre,31.610576923076923,33.33333333333333,39.58333333333333,33.91304347826087,24.409448818897637,19.491525423728813,14.736842105263156,19.51219512195122,22.388059701492537,16.666666666666664,35.38461538461539,30.66455696202532
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112307,Centro de Salud Familiar Lo Barnechea,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,860,439,1,23,42,45,42,44,31,18,23,152,3160.0,1664.0,3.0,96.0,115.0,127.0,118.0,95.0,82.0,67.0,78.0,715.0,Hombre,26.382211538461537,33.33333333333333,23.958333333333336,36.52173913043478,35.43307086614173,35.59322033898305,46.31578947368421,37.80487804878049,26.865671641791046,29.48717948717949,21.25874125874126,27.21518987341772
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112307,Centro de Salud Familiar Lo Barnechea,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1160,602,0,31,34,50,52,36,33,33,42,247,3160.0,1664.0,3.0,96.0,115.0,127.0,118.0,95.0,82.0,67.0,78.0,715.0,Hombre,36.17788461538461,0.0,32.29166666666667,29.565217391304348,39.37007874015748,44.06779661016949,37.89473684210527,40.243902439024396,49.25373134328358,53.84615384615385,34.54545454545455,36.708860759493675
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112407,Posta de Salud Rural de Farellones,Posta de Salud Rural (PSR),Municipal,Normal,6,3,0,0,0,0,0,0,0,0,0,3,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Hombre,60.0,,,,,,,,,,60.0,60.0
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112407,Posta de Salud Rural de Farellones,Posta de Salud Rural (PSR),Municipal,Obesidad,2,1,0,0,0,0,0,0,0,0,0,1,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Hombre,20.0,,,,,,,,,,20.0,20.0
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112407,Posta de Salud Rural de Farellones,Posta de Salud Rural (PSR),Municipal,Sobrepeso,2,1,0,0,0,0,0,0,0,0,0,1,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Hombre,20.0,,,,,,,,,,20.0,20.0
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,18,10,0,0,0,0,0,0,0,0,0,8,182.0,100.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,72.0,Hombre,10.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,11.11111111111111,9.89010989010989
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,69,39,0,0,2,0,0,0,0,0,0,28,182.0,100.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,72.0,Hombre,39.0,,,100.0,,0.0,0.0,0.0,0.0,0.0,38.88888888888889,37.91208791208791
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,37,20,0,0,0,0,1,0,0,1,0,15,182.0,100.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,72.0,Hombre,20.0,,,0.0,,50.0,0.0,0.0,33.33333333333333,0.0,20.833333333333336,20.32967032967033
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,58,31,0,0,0,0,1,1,1,2,1,21,182.0,100.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,72.0,Hombre,31.0,,,0.0,,50.0,100.0,100.0,66.66666666666666,100.0,29.166666666666668,31.868131868131865
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,10,5,0,0,0,0,0,0,0,0,0,5,209.0,108.0,0.0,12.0,4.0,11.0,8.0,7.0,3.0,2.0,11.0,43.0,Hombre,4.62962962962963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.627906976744185,4.784688995215311
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,60,32,0,8,1,4,1,1,0,1,0,12,209.0,108.0,0.0,12.0,4.0,11.0,8.0,7.0,3.0,2.0,11.0,43.0,Hombre,29.629629629629626,,66.66666666666666,25.0,36.36363636363637,12.5,14.285714285714285,0.0,50.0,0.0,27.906976744186046,28.708133971291865
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,76,39,0,2,3,6,2,4,1,1,3,15,209.0,108.0,0.0,12.0,4.0,11.0,8.0,7.0,3.0,2.0,11.0,43.0,Hombre,36.11111111111111,,16.666666666666664,75.0,54.54545454545454,25.0,57.14285714285714,33.33333333333333,50.0,27.27272727272727,34.883720930232556,36.36363636363637
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,63,32,0,2,0,1,5,2,2,0,8,11,209.0,108.0,0.0,12.0,4.0,11.0,8.0,7.0,3.0,2.0,11.0,43.0,Hombre,29.629629629629626,,16.666666666666664,0.0,9.090909090909092,62.5,28.57142857142857,66.66666666666666,0.0,72.72727272727273,25.581395348837212,30.14354066985646
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,257,157,1,3,3,1,0,0,1,1,0,90,5450.0,2933.0,2.0,111.0,139.0,183.0,174.0,149.0,198.0,203.0,204.0,1154.0,Hombre,5.352881009205592,50.0,2.7027027027027026,2.158273381294964,0.546448087431694,0.0,0.0,0.5050505050505051,0.49261083743842365,0.0,7.798960138648179,4.715596330275229
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,Normal,1867,1043,0,49,47,60,38,26,39,39,46,480,5450.0,2933.0,2.0,111.0,139.0,183.0,174.0,149.0,198.0,203.0,204.0,1154.0,Hombre,35.56085918854415,0.0,44.14414414414414,33.81294964028777,32.78688524590164,21.839080459770116,17.449664429530202,19.696969696969695,19.21182266009852,22.54901960784314,41.59445407279029,34.25688073394495
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,1376,714,1,21,37,61,58,65,72,55,74,218,5450.0,2933.0,2.0,111.0,139.0,183.0,174.0,149.0,198.0,203.0,204.0,1154.0,Hombre,24.3436754176611,50.0,18.91891891891892,26.618705035971225,33.33333333333333,33.33333333333333,43.624161073825505,36.36363636363637,27.093596059113302,36.27450980392157,18.890814558058924,25.24770642201835
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1950,1019,0,38,52,61,78,58,86,108,84,366,5450.0,2933.0,2.0,111.0,139.0,183.0,174.0,149.0,198.0,203.0,204.0,1154.0,Hombre,34.74258438458916,0.0,34.234234234234236,37.410071942446045,33.33333333333333,44.827586206896555,38.92617449664429,43.43434343434344,53.20197044334976,41.17647058823529,31.715771230502597,35.77981651376147
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,208,131,2,11,3,2,0,0,1,1,1,56,5639.0,2998.0,10.0,319.0,265.0,282.0,219.0,198.0,157.0,149.0,154.0,888.0,Hombre,4.369579719813209,20.0,3.4482758620689653,1.1320754716981132,0.7092198581560284,0.0,0.0,0.6369426751592357,0.6711409395973155,0.6493506493506493,6.306306306306306,3.6885972690193296
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,Normal,1909,1033,5,135,101,80,57,42,21,33,47,355,5639.0,2998.0,10.0,319.0,265.0,282.0,219.0,198.0,157.0,149.0,154.0,888.0,Hombre,34.45630420280187,50.0,42.31974921630094,38.113207547169814,28.368794326241137,26.027397260273972,21.21212121212121,13.375796178343949,22.14765100671141,30.519480519480517,39.97747747747748,33.853520127682216
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,1472,763,1,52,76,85,76,62,61,51,52,193,5639.0,2998.0,10.0,319.0,265.0,282.0,219.0,198.0,157.0,149.0,154.0,888.0,Hombre,25.450300200133423,10.0,16.30094043887147,28.67924528301887,30.141843971631204,34.70319634703196,31.313131313131315,38.853503184713375,34.22818791946309,33.76623376623377,21.734234234234233,26.103919134598335
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,2050,1071,2,121,85,115,86,94,74,64,54,284,5639.0,2998.0,10.0,319.0,265.0,282.0,219.0,198.0,157.0,149.0,154.0,888.0,Hombre,35.7238158772515,20.0,37.93103448275862,32.075471698113205,40.78014184397163,39.26940639269406,47.474747474747474,47.13375796178344,42.95302013422819,35.064935064935064,31.98198198198198,36.35396346870012
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,206,127,0,10,3,5,2,0,1,2,2,54,3668.0,1995.0,3.0,173.0,141.0,162.0,121.0,99.0,99.0,100.0,99.0,676.0,Hombre,6.3659147869674175,0.0,5.780346820809249,2.127659574468085,3.0864197530864197,1.6528925619834711,0.0,1.0101010101010102,2.0,2.0202020202020203,7.988165680473373,5.616139585605234
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,Normal,1289,719,1,64,53,53,24,27,17,22,28,281,3668.0,1995.0,3.0,173.0,141.0,162.0,121.0,99.0,99.0,100.0,99.0,676.0,Hombre,36.040100250626566,33.33333333333333,36.99421965317919,37.5886524822695,32.71604938271605,19.834710743801654,27.27272727272727,17.17171717171717,22.0,28.28282828282828,41.56804733727811,35.141766630316255
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,909,470,1,37,40,48,41,31,41,41,28,131,3668.0,1995.0,3.0,173.0,141.0,162.0,121.0,99.0,99.0,100.0,99.0,676.0,Hombre,23.55889724310777,33.33333333333333,21.38728323699422,28.368794326241137,29.629629629629626,33.88429752066116,31.313131313131315,41.41414141414141,41.0,28.28282828282828,19.37869822485207,24.781897491821155
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1264,679,1,62,45,56,54,41,40,35,41,210,3668.0,1995.0,3.0,173.0,141.0,162.0,121.0,99.0,99.0,100.0,99.0,676.0,Hombre,34.03508771929825,33.33333333333333,35.83815028901734,31.914893617021278,34.5679012345679,44.62809917355372,41.41414141414141,40.4040404040404,35.0,41.41414141414141,31.06508875739645,34.460196292257365
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,292,175,0,3,3,4,0,2,1,1,1,102,4776.0,2575.0,4.0,136.0,156.0,193.0,161.0,115.0,118.0,86.0,100.0,1132.0,Hombre,6.796116504854369,0.0,2.2058823529411766,1.9230769230769231,2.072538860103627,0.0,1.7391304347826086,0.847457627118644,1.1627906976744187,1.0,9.010600706713781,6.113902847571189
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,Normal,1786,988,1,66,62,60,39,35,19,18,20,478,4776.0,2575.0,4.0,136.0,156.0,193.0,161.0,115.0,118.0,86.0,100.0,1132.0,Hombre,38.36893203883495,25.0,48.529411764705884,39.743589743589745,31.088082901554404,24.22360248447205,30.434782608695656,16.101694915254235,20.930232558139537,20.0,42.226148409893995,37.39530988274707
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,933,484,1,21,36,43,41,33,34,21,28,191,4776.0,2575.0,4.0,136.0,156.0,193.0,161.0,115.0,118.0,86.0,100.0,1132.0,Hombre,18.796116504854368,25.0,15.441176470588236,23.076923076923077,22.279792746113987,25.465838509316768,28.695652173913043,28.8135593220339,24.418604651162788,28.000000000000004,16.872791519434628,19.535175879396984
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1765,928,2,46,55,86,81,45,64,46,51,361,4776.0,2575.0,4.0,136.0,156.0,193.0,161.0,115.0,118.0,86.0,100.0,1132.0,Hombre,36.03883495145631,50.0,33.82352941176471,35.256410256410255,44.559585492227974,50.31055900621118,39.130434782608695,54.23728813559322,53.48837209302325,51.0,31.890459363957596,36.95561139028476
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,287,183,0,10,4,2,1,1,0,1,1,84,4199.0,2341.0,0.0,134.0,156.0,188.0,141.0,131.0,107.0,81.0,78.0,842.0,Hombre,7.817172148654421,,7.462686567164178,2.564102564102564,1.0638297872340425,0.7092198581560284,0.7633587786259541,0.0,1.2345679012345678,1.282051282051282,9.97624703087886,6.8349607049297445
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,Normal,1681,966,0,72,55,66,34,28,31,22,24,383,4199.0,2341.0,0.0,134.0,156.0,188.0,141.0,131.0,107.0,81.0,78.0,842.0,Hombre,41.26441691584793,,53.73134328358209,35.256410256410255,35.1063829787234,24.113475177304963,21.374045801526716,28.971962616822427,27.160493827160494,30.76923076923077,45.48693586698337,40.033341271731366
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,810,418,0,15,44,47,40,37,27,24,19,139,4199.0,2341.0,0.0,134.0,156.0,188.0,141.0,131.0,107.0,81.0,78.0,842.0,Hombre,17.855617257582228,,11.194029850746269,28.205128205128204,25.0,28.368794326241137,28.24427480916031,25.233644859813083,29.629629629629626,24.358974358974358,16.5083135391924,19.29030721600381
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,1421,774,0,37,53,73,66,65,49,34,34,236,4199.0,2341.0,0.0,134.0,156.0,188.0,141.0,131.0,107.0,81.0,78.0,842.0,Hombre,33.06279367791542,,27.611940298507463,33.97435897435898,38.82978723404255,46.808510638297875,49.61832061068702,45.794392523364486,41.9753086419753,43.58974358974359,28.028503562945367,33.84139080733508
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,52,33,0,0,0,0,0,0,0,0,0,19,723.0,391.0,1.0,22.0,28.0,28.0,21.0,15.0,22.0,12.0,21.0,162.0,Hombre,8.439897698209718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.728395061728394,7.192254495159059
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,275,152,1,12,13,10,7,2,5,3,5,65,723.0,391.0,1.0,22.0,28.0,28.0,21.0,15.0,22.0,12.0,21.0,162.0,Hombre,38.87468030690537,100.0,54.54545454545454,46.42857142857143,35.714285714285715,33.33333333333333,13.333333333333334,22.727272727272727,25.0,23.809523809523807,40.123456790123456,38.035961272475795
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,168,86,0,2,7,10,5,8,8,4,5,33,723.0,391.0,1.0,22.0,28.0,28.0,21.0,15.0,22.0,12.0,21.0,162.0,Hombre,21.994884910485936,0.0,9.090909090909092,25.0,35.714285714285715,23.809523809523807,53.333333333333336,36.36363636363637,33.33333333333333,23.809523809523807,20.37037037037037,23.236514522821576
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,228,120,0,8,8,8,9,5,9,5,11,45,723.0,391.0,1.0,22.0,28.0,28.0,21.0,15.0,22.0,12.0,21.0,162.0,Hombre,30.69053708439898,0.0,36.36363636363637,28.57142857142857,28.57142857142857,42.857142857142854,33.33333333333333,40.909090909090914,41.66666666666667,52.38095238095239,27.77777777777778,31.535269709543567
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,23,15,0,0,0,0,0,0,0,0,0,8,272.0,163.0,0.0,5.0,7.0,7.0,2.0,6.0,4.0,7.0,2.0,69.0,Hombre,9.202453987730062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.594202898550725,8.455882352941178
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,101,67,0,3,1,2,1,3,0,0,0,24,272.0,163.0,0.0,5.0,7.0,7.0,2.0,6.0,4.0,7.0,2.0,69.0,Hombre,41.104294478527606,,60.0,14.285714285714285,28.57142857142857,50.0,50.0,0.0,0.0,0.0,34.78260869565217,37.13235294117647
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,56,31,0,1,2,3,0,2,1,3,1,12,272.0,163.0,0.0,5.0,7.0,7.0,2.0,6.0,4.0,7.0,2.0,69.0,Hombre,19.018404907975462,,20.0,28.57142857142857,42.857142857142854,0.0,33.33333333333333,25.0,42.857142857142854,50.0,17.391304347826086,20.588235294117645
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,92,50,0,1,4,2,1,1,3,4,1,25,272.0,163.0,0.0,5.0,7.0,7.0,2.0,6.0,4.0,7.0,2.0,69.0,Hombre,30.67484662576687,,20.0,57.14285714285714,28.57142857142857,50.0,16.666666666666664,75.0,57.14285714285714,50.0,36.231884057971016,33.82352941176471
